Entry	Entry Name	Protein names	Gene Names
A0A2V1AUD1	A0A2V1AUD1_9ASCO	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10) (Asparagine-linked glycosylation protein 10) (Dolichyl-phosphoglucose-dependent glucosyltransferase ALG10)	CXQ85_000361
A0A2V1AUD5	A0A2V1AUD5_9ASCO	DNA replication licensing factor MCM5 (EC 3.6.4.12)	CXQ85_000101
A0A2V1AUD8	A0A2V1AUD8_9ASCO	Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1) (EC 2.7.7.18)	CXQ85_000689
A0A2V1AUL2	A0A2V1AUL2_9ASCO	protein kinase C (EC 2.7.11.13)	CXQ85_000444
A0A2V1AUN0	A0A2V1AUN0_9ASCO	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	BNA1 CXQ85_000464
A0A2V1AUQ0	A0A2V1AUQ0_9ASCO	fructose-bisphosphatase (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	CXQ85_000526
A0A2V1AUQ2	A0A2V1AUQ2_9ASCO	Mitochondrial distribution and morphology protein 12 (Mitochondrial inheritance component MDM12)	MDM12 CXQ85_000822
A0A2V1AUR7	A0A2V1AUR7_9ASCO	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	ERB1 CXQ85_000505
A0A2V1AUS0	A0A2V1AUS0_9ASCO	Autophagy-related protein 11	CXQ85_000028
A0A2V1AUU9	A0A2V1AUU9_9ASCO	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (Histone H3-K79 methyltransferase)	CXQ85_000058
A0A2V1AUV1	A0A2V1AUV1_9ASCO	Myosin-1	CXQ85_000577
A0A2V1AUV9	A0A2V1AUV9_9ASCO	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	CXQ85_000068
A0A2V1AUX8	A0A2V1AUX8_9ASCO	Pyruvate carboxylase (EC 6.4.1.1)	CXQ85_000566
A0A2V1AV65	A0A2V1AV65_9ASCO	ATP-dependent RNA helicase (EC 3.6.4.13)	CXQ85_004278
A0A2V1AV85	A0A2V1AV85_9ASCO	Phospholipid-transporting ATPase (EC 7.6.2.1)	CXQ85_004299
A0A2V1AV96	A0A2V1AV96_9ASCO	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3,4-dihydroxy-5-hexaprenylbenzoate methyltransferase) (3-demethylubiquinol 3-O-methyltransferase) (3-demethylubiquinone-6 3-O-methyltransferase) (Hexaprenyldihydroxybenzoate methyltransferase) (Polyprenyldihydroxybenzoate methyltransferase) (DHHB methyltransferase) (DHHB-MT) (DHHB-MTase) (EC 2.1.1.114, EC 2.1.1.64)	COQ3 CXQ85_000735
A0A2V1AVC6	A0A2V1AVC6_9ASCO	Histone-lysine N-methyltransferase, H3 lysine-4 specific (EC 2.1.1.354)	CXQ85_000722
A0A2V1AVD9	A0A2V1AVD9_9ASCO	Multifunctional tryptophan biosynthesis protein (EC 4.1.1.48) (EC 4.1.3.27)	CXQ85_004749
A0A2V1AVE6	A0A2V1AVE6_9ASCO	Putative lipase ATG15 (EC 3.1.1.3) (Autophagy-related protein 15) (Putative lipase atg15)	CXQ85_000743
A0A2V1AVH7	A0A2V1AVH7_9ASCO	Double-strand break repair protein	CXQ85_000773
A0A2V1AVH9	A0A2V1AVH9_9ASCO	Guanine nucleotide-binding protein subunit beta-like protein	CXQ85_000817
A0A2V1AVL4	A0A2V1AVL4_9ASCO	Nuclear distribution protein PAC1 (Lissencephaly-1 homolog) (LIS-1) (nudF homolog)	PAC1 LIS1 CXQ85_004827
A0A2V1AVM3	A0A2V1AVM3_9ASCO	DNA replication licensing factor MCM2 (EC 3.6.4.12)	CXQ85_000832
A0A2V1AVN4	A0A2V1AVN4_9ASCO	RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase)	NAT10 CXQ85_000843
A0A2V1AVP3	A0A2V1AVP3_9ASCO	Adenylate kinase (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate kinase cytosolic and mitochondrial) (Adenylate monophosphate kinase)	ADK1 CXQ85_000854
A0A2V1AVQ6	A0A2V1AVQ6_9ASCO	ATP-dependent RNA helicase DBP2 (EC 3.6.4.13) (ATP-dependent RNA helicase dbp2)	CXQ85_004477
A0A2V1AVS6	A0A2V1AVS6_9ASCO	Phosphatidylinositol 3-kinase VPS34 (EC 2.7.1.137)	CXQ85_004889
A0A2V1AVU9	A0A2V1AVU9_9ASCO	DNA-directed RNA polymerases I, II, and III subunit RPABC1	CXQ85_004643
A0A2V1AVZ3	A0A2V1AVZ3_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_004629
A0A2V1AW05	A0A2V1AW05_9ASCO	Rhomboid-type serine protease (EC 3.4.21.105)	CXQ85_004634
A0A2V1AW11	A0A2V1AW11_9ASCO	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 110 kDa subunit homolog) (eIF3 p110) (Translation initiation factor eIF3, p110 subunit homolog)	TIF32 CXQ85_004647
A0A2V1AW13	A0A2V1AW13_9ASCO	Kinesin-like protein	CXQ85_004693
A0A2V1AWA9	A0A2V1AWA9_9ASCO	Phosphatidylinositol transfer protein SFH5 (PITP SFH5)	CXQ85_004753
A0A2V1AWB7	A0A2V1AWB7_9ASCO	Carbamoyl phosphate synthase arginine-specific small chain (EC 6.3.5.5) (Arginine-specific carbamoyl phosphate synthetase, glutamine chain)	CXQ85_000595
A0A2V1AWC7	A0A2V1AWC7_9ASCO	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	CXQ85_000605
A0A2V1AWC8	A0A2V1AWC8_9ASCO	3'-5' exonuclease domain-containing protein	CXQ85_004781
A0A2V1AWF9	A0A2V1AWF9_9ASCO	Dynein light chain	CXQ85_004793
A0A2V1AWG4	A0A2V1AWG4_9ASCO	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	CXQ85_005009
A0A2V1AWG6	A0A2V1AWG6_9ASCO	Protein YOP1	CXQ85_000647
A0A2V1AWG8	A0A2V1AWG8_9ASCO	Serine/threonine-protein kinase RAD53 (EC 2.7.12.1)	CXQ85_004822
A0A2V1AWI1	A0A2V1AWI1_9ASCO	Ubiquitin-related modifier 1	URM1 CXQ85_000669
A0A2V1AWI8	A0A2V1AWI8_9ASCO	Methionine aminopeptidase (EC 3.4.11.18)	CXQ85_004887
A0A2V1AWJ0	A0A2V1AWJ0_9ASCO	DNA polymerase (EC 2.7.7.7)	CXQ85_000871
A0A2V1AWJ5	A0A2V1AWJ5_9ASCO	Glutathione reductase (EC 1.8.1.7)	CXQ85_004834
A0A2V1AWJ6	A0A2V1AWJ6_9ASCO	Ammonium-dependent carbamoyl phosphate synthetase (EC 6.3.4.16) (EC 6.3.5.5) (Arginine-specific carbamoyl phosphate synthetase, ammonia chain) (Glutamine-dependent carbamoyl phosphate synthetase)	CXQ85_005036
A0A2V1AWK1	A0A2V1AWK1_9ASCO	Histone acetyltransferase (EC 2.3.1.48)	CXQ85_004839
A0A2V1AWK7	A0A2V1AWK7_9ASCO	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48)	CXQ85_005049
A0A2V1AWN6	A0A2V1AWN6_9ASCO	DNA-directed RNA polymerase I, II, and III subunit RPABC2	CXQ85_004590
A0A2V1AWR8	A0A2V1AWR8_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_000774
A0A2V1AWX7	A0A2V1AWX7_9ASCO	P-type phospholipid transporter (EC 7.6.2.1)	CXQ85_005159
A0A2V1AWZ2	A0A2V1AWZ2_9ASCO	Septin-type G domain-containing protein	CXQ85_005183
A0A2V1AX02	A0A2V1AX02_9ASCO	Phosphotransferase (EC 2.7.1.-)	CXQ85_004943
A0A2V1AX32	A0A2V1AX32_9ASCO	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (Flap structure-specific endonuclease 1)	CXQ85_004940
A0A2V1AX40	A0A2V1AX40_9ASCO	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	CXQ85_004997
A0A2V1AX96	A0A2V1AX96_9ASCO	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase)	CXQ85_005402
A0A2V1AXA7	A0A2V1AXA7_9ASCO	Folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	CXQ85_005412
A0A2V1AXA8	A0A2V1AXA8_9ASCO	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	CXQ85_005054
A0A2V1AXB1	A0A2V1AXB1_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_005021
A0A2V1AXC3	A0A2V1AXC3_9ASCO	DNA topoisomerase 2 (EC 5.6.2.2)	CXQ85_004987
A0A2V1AXD0	A0A2V1AXD0_9ASCO	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit	CXQ85_004679
A0A2V1AXE3	A0A2V1AXE3_9ASCO	Chromatin-remodeling ATPase INO80 (EC 3.6.4.-)	CXQ85_002476
A0A2V1AXG1	A0A2V1AXG1_9ASCO	Telomere replication protein EST3 (EC 3.1.26.11)	CXQ85_004712
A0A2V1AXJ9	A0A2V1AXJ9_9ASCO	Integrase catalytic domain-containing protein	CXQ85_004752
A0A2V1AXN0	A0A2V1AXN0_9ASCO	Phosphoinositide phospholipase C (EC 3.1.4.11)	CXQ85_004782
A0A2V1AXP0	A0A2V1AXP0_9ASCO	E3 ubiquitin-protein ligase PEP5 (EC 2.3.2.27)	CXQ85_005192
A0A2V1AXP8	A0A2V1AXP8_9ASCO	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Transfer RNA methyltransferase 8) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	TRM8 CXQ85_005189
A0A2V1AXQ9	A0A2V1AXQ9_9ASCO	Pre-mRNA-splicing factor CWC2	CXQ85_005212
A0A2V1AXR0	A0A2V1AXR0_9ASCO	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	CXQ85_005156
A0A2V1AXT7	A0A2V1AXT7_9ASCO	3-oxoacyl-[acyl-carrier-protein] synthase	CXQ85_005242
A0A2V1AXV1	A0A2V1AXV1_9ASCO	Integrase catalytic domain-containing protein	CXQ85_001401 CXQ85_005161
A0A2V1AXV5	A0A2V1AXV5_9ASCO	Serine hydroxymethyltransferase (EC 2.1.2.1)	CXQ85_004863
A0A2V1AXW2	A0A2V1AXW2_9ASCO	RNA helicase (EC 3.6.4.13)	CXQ85_002675
A0A2V1AXX7	A0A2V1AXX7_9ASCO	ATP-dependent RNA helicase DHH1 (ATP-dependent RNA helicase dhh1)	CXQ85_005218
A0A2V1AXX8	A0A2V1AXX8_9ASCO	Autophagy-related protein 9	CXQ85_005246
A0A2V1AY00	A0A2V1AY00_9ASCO	Protein ARG5,6, mitochondrial	CXQ85_005203
A0A2V1AY54	A0A2V1AY54_9ASCO	Small COPII coat GTPase SAR1 (Small COPII coat GTPase sar1)	CXQ85_002507
A0A2V1AY82	A0A2V1AY82_9ASCO	DNA-directed RNA polymerase subunit	CXQ85_002786
A0A2V1AY94	A0A2V1AY94_9ASCO	DNA-directed RNA polymerases I, II, and III subunit RPABC3	CXQ85_002483
A0A2V1AYF1	A0A2V1AYF1_9ASCO	DNA replication licensing factor MCM7 (EC 3.6.4.12)	MCM7 CXQ85_005097
A0A2V1AYI2	A0A2V1AYI2_9ASCO	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)	CXQ85_005127
A0A2V1AYM2	A0A2V1AYM2_9ASCO	ATP-dependent RNA helicase (EC 3.6.4.13)	CXQ85_002690
A0A2V1AYR0	A0A2V1AYR0_9ASCO	Serine/threonine-protein kinase Tel1 (EC 2.7.11.1)	CXQ85_002730
A0A2V1AYR7	A0A2V1AYR7_9ASCO	Ribokinase (RK) (EC 2.7.1.15)	RBK1 CXQ85_004646
A0A2V1AYT2	A0A2V1AYT2_9ASCO	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)]	CXQ85_005094
A0A2V1AYT9	A0A2V1AYT9_9ASCO	Dihydropteroate synthase	CXQ85_002979
A0A2V1AYU5	A0A2V1AYU5_9ASCO	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	ALA1 CXQ85_002774
A0A2V1AYV9	A0A2V1AYV9_9ASCO	General transcription and DNA repair factor IIH helicase subunit XPD (EC 3.6.4.12)	CXQ85_002994
A0A2V1AYW7	A0A2V1AYW7_9ASCO	DNA replication licensing factor MCM6 (EC 3.6.4.12)	CXQ85_002758
A0A2V1AYX1	A0A2V1AYX1_9ASCO	Vacuolar protein sorting-associated protein 74	CXQ85_002664
A0A2V1AZ23	A0A2V1AZ23_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_002714
A0A2V1AZ25	A0A2V1AZ25_9ASCO	DNA polymerase delta catalytic subunit (EC 2.7.7.7)	CXQ85_002465
A0A2V1AZ32	A0A2V1AZ32_9ASCO	Serine/threonine-protein kinase TOR (EC 2.7.11.1)	CXQ85_002790
A0A2V1AZ36	A0A2V1AZ36_9ASCO	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	CXQ85_002876
A0A2V1AZ56	A0A2V1AZ56_9ASCO	Decapping nuclease (EC 3.6.1.-)	CXQ85_005207
A0A2V1AZA6	A0A2V1AZA6_9ASCO	RuvB-like helicase (EC 3.6.4.12)	CXQ85_004881
A0A2V1AZD8	A0A2V1AZD8_9ASCO	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	CXQ85_002944
A0A2V1AZE3	A0A2V1AZE3_9ASCO	CAAX prenyl protease (EC 3.4.24.84)	CXQ85_003727
A0A2V1AZL1	A0A2V1AZL1_9ASCO	glucan 1,3-beta-glucosidase (EC 3.2.1.58) (Exo-1,3-beta-glucanase)	CXQ85_003062
A0A2V1AZQ1	A0A2V1AZQ1_9ASCO	Histone chaperone	CXQ85_002577
A0A2V1AZT0	A0A2V1AZT0_9ASCO	Poly(A) polymerase (EC 2.7.7.19)	CXQ85_003096
A0A2V1AZV5	A0A2V1AZV5_9ASCO	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-)	COQ6 CXQ85_002928
A0A2V1AZX1	A0A2V1AZX1_9ASCO	CAAX prenyl protease (EC 3.4.24.84)	CXQ85_003149
A0A2V1AZX3	A0A2V1AZX3_9ASCO	ATP-dependent RNA helicase DRS1 (EC 3.6.4.13) (ATP-dependent RNA helicase drs1)	CXQ85_003152
A0A2V1AZY2	A0A2V1AZY2_9ASCO	DNA repair protein RAD5 (EC 2.3.1.48)	CXQ85_002678
A0A2V1B015	A0A2V1B015_9ASCO	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5)	TRM5 CXQ85_003951
A0A2V1B020	A0A2V1B020_9ASCO	Integrase catalytic domain-containing protein	CXQ85_003788 CXQ85_004519
A0A2V1B022	A0A2V1B022_9ASCO	PH domain-containing protein	CXQ85_003948
A0A2V1B044	A0A2V1B044_9ASCO	Casein kinase II subunit beta (CK II beta)	CXQ85_002748
A0A2V1B056	A0A2V1B056_9ASCO	ATP-dependent DNA helicase II subunit 1 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku70)	CXQ85_002885
A0A2V1B0B3	A0A2V1B0B3_9ASCO	Signal recognition particle 54 kDa protein	CXQ85_003083
A0A2V1B0B5	A0A2V1B0B5_9ASCO	Transcription elongation factor	CXQ85_004040
A0A2V1B0B9	A0A2V1B0B9_9ASCO	ribose-phosphate diphosphokinase (EC 2.7.6.1)	CXQ85_002945
A0A2V1B0G9	A0A2V1B0G9_9ASCO	Aurora kinase (EC 2.7.11.1)	CXQ85_003000
A0A2V1B0H6	A0A2V1B0H6_9ASCO	Phospholipid-transporting ATPase (EC 7.6.2.1)	CXQ85_003905
A0A2V1B0K0	A0A2V1B0K0_9ASCO	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	CXQ85_003030
A0A2V1B0L1	A0A2V1B0L1_9ASCO	Myotubularin phosphatase domain-containing protein	CXQ85_003946
A0A2V1B0R0	A0A2V1B0R0_9ASCO	GTP:AMP phosphotransferase, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3)	ADK2 CXQ85_002997
A0A2V1B0R8	A0A2V1B0R8_9ASCO	DNA-(apurinic or apyrimidinic site) endonuclease 2	CXQ85_003007
A0A2V1B0S9	A0A2V1B0S9_9ASCO	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)	UTR4 CXQ85_003809
A0A2V1B0U7	A0A2V1B0U7_9ASCO	Crossover junction endonuclease MUS81 (EC 3.1.22.-)	CXQ85_004058
A0A2V1B105	A0A2V1B105_9ASCO	Coatomer subunit gamma	CXQ85_004139
A0A2V1B119	A0A2V1B119_9ASCO	mRNA-capping enzyme subunit alpha (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (mRNA guanylyltransferase)	CXQ85_003786
A0A2V1B136	A0A2V1B136_9ASCO	SMC hinge domain-containing protein	CXQ85_003816
A0A2V1B154	A0A2V1B154_9ASCO	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (GAT) (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS)]	CXQ85_003981
A0A2V1B1E4	A0A2V1B1E4_9ASCO	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase)	LIA1 CXQ85_002787
A0A2V1B1P9	A0A2V1B1P9_9ASCO	Tubulin alpha chain	CXQ85_004130
A0A2V1B1Q0	A0A2V1B1Q0_9ASCO	Cytosolic Fe-S cluster assembly factor NBP35	NBP35 CXQ85_004046
A0A2V1B1R9	A0A2V1B1R9_9ASCO	t-SNARE coiled-coil homology domain-containing protein	CXQ85_002971
A0A2V1B1W6	A0A2V1B1W6_9ASCO	GPI mannosyltransferase 1 (EC 2.4.1.-) (GPI mannosyltransferase I)	CXQ85_003045
A0A2V1B2K2	A0A2V1B2K2_9ASCO	Acetyl-CoA hydrolase (EC 3.1.2.1) (Acetyl-CoA deacylase)	CXQ85_003963
A0A2V1B2M8	A0A2V1B2M8_9ASCO	Ubiquitin-conjugating enzyme E2 2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 2) (Ubiquitin carrier protein UBC2) (Ubiquitin-protein ligase UBC2)	CXQ85_004014
A0A2V1AJX1	A0A2V1AJX1_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_000889
A0A2V1AJZ2	A0A2V1AJZ2_9ASCO	argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	CXQ85_000899
A0A2V1AK00	A0A2V1AK00_9ASCO	Hexaprenyl pyrophosphate synthase, mitochondrial	CXQ85_000909
A0A2V1AK20	A0A2V1AK20_9ASCO	Extradiol ring-cleavage dioxygenase class III enzyme subunit B domain-containing protein	CXQ85_000929
A0A2V1AK40	A0A2V1AK40_9ASCO	Mannosyltransferase (EC 2.4.1.-)	CXQ85_000950
A0A2V1AK50	A0A2V1AK50_9ASCO	Myb-like domain-containing protein	CXQ85_000962
A0A2V1AK65	A0A2V1AK65_9ASCO	SURP motif domain-containing protein	CXQ85_000983
A0A2V1AK74	A0A2V1AK74_9ASCO	FAD-binding FR-type domain-containing protein	CXQ85_000993
A0A2V1AK94	A0A2V1AK94_9ASCO	Actin-related protein 2/3 complex subunit	CXQ85_001013
A0A2V1AKA3	A0A2V1AKA3_9ASCO	trimethyllysine dioxygenase (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase)	CXQ85_001023
A0A2V1AKE3	A0A2V1AKE3_9ASCO	Histone H1	CXQ85_001066
A0A2V1AKF1	A0A2V1AKF1_9ASCO	V-type proton ATPase subunit F	CXQ85_001076
A0A2V1AKH0	A0A2V1AKH0_9ASCO	ATP-dependent helicase FUN30	CXQ85_001096
A0A2V1AKI0	A0A2V1AKI0_9ASCO	Mitochondrial fission 1 protein	CXQ85_001107
A0A2V1AKK0	A0A2V1AKK0_9ASCO	3-beta hydroxysteroid dehydrogenase/isomerase domain-containing protein	CXQ85_001127
A0A2V1AKK8	A0A2V1AKK8_9ASCO	Uncharacterized protein	CXQ85_001137
A0A2V1AKL7	A0A2V1AKL7_9ASCO	Trafficking protein particle complex subunit	CXQ85_001147
A0A2V1AKN1	A0A2V1AKN1_9ASCO	UDP-N-acetylglucosamine transferase subunit ALG13 (EC 2.4.1.141) (Asparagine-linked glycosylation protein 13)	ALG13 CXQ85_000892
A0A2V1AKP8	A0A2V1AKP8_9ASCO	Protein-serine/threonine kinase (EC 2.7.11.-)	CXQ85_000902
A0A2V1AKQ7	A0A2V1AKQ7_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_001188
A0A2V1AKR5	A0A2V1AKR5_9ASCO	Defect at low temperature protein 1	DLT1 CXQ85_000922
A0A2V1AKR7	A0A2V1AKR7_9ASCO	STAS domain-containing protein	CXQ85_001199
A0A2V1AKS3	A0A2V1AKS3_9ASCO	M7GpppX diphosphatase	CXQ85_000932
A0A2V1AKS6	A0A2V1AKS6_9ASCO	DNA-directed RNA polymerase subunit	CXQ85_001209
A0A2V1AKT3	A0A2V1AKT3_9ASCO	Uncharacterized protein	CXQ85_001219
A0A2V1AKU1	A0A2V1AKU1_9ASCO	Glutamate dehydrogenase	CXQ85_000953
A0A2V1AKU9	A0A2V1AKU9_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_000965
A0A2V1AKV9	A0A2V1AKV9_9ASCO	Reverse transcriptase domain-containing protein	CXQ85_000975
A0A2V1AKW1	A0A2V1AKW1_9ASCO	Ribosomal protein L13	CXQ85_001249
A0A2V1AKX4	A0A2V1AKX4_9ASCO	Transcription initiation factor TFIID subunit 9	CXQ85_001259
A0A2V1AKX9	A0A2V1AKX9_9ASCO	Nonsense-mediated mRNA decay factor	CXQ85_000996
A0A2V1AKY8	A0A2V1AKY8_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_001006
A0A2V1AKZ4	A0A2V1AKZ4_9ASCO	NADP-dependent oxidoreductase domain-containing protein	CXQ85_001281
A0A2V1AL02	A0A2V1AL02_9ASCO	Calcineurin-like phosphoesterase domain-containing protein	CXQ85_001291
A0A2V1AL06	A0A2V1AL06_9ASCO	Nucleoside diphosphate kinase (EC 2.7.4.6)	CXQ85_001026
A0A2V1AL11	A0A2V1AL11_9ASCO	Ubiquinone biosynthesis protein COQ4, mitochondrial (Coenzyme Q biosynthesis protein 4)	COQ4 CXQ85_001301
A0A2V1AL22	A0A2V1AL22_9ASCO	Sugar phosphate transporter domain-containing protein	CXQ85_001311
A0A2V1AL50	A0A2V1AL50_9ASCO	Cell division control protein 48	CXQ85_001342
A0A2V1AL53	A0A2V1AL53_9ASCO	Nucleolar protein 12	CXQ85_001079
A0A2V1AL59	A0A2V1AL59_9ASCO	JmjC domain-containing histone demethylation protein 1 (EC 1.14.11.27) ([Histone-H3]-lysine-36 demethylase 1)	CXQ85_000901
A0A2V1AL61	A0A2V1AL61_9ASCO	Cytochrome b2, mitochondrial	CXQ85_001352
A0A2V1AL63	A0A2V1AL63_9ASCO	Replication factor C subunit 1	CXQ85_001089
A0A2V1AL77	A0A2V1AL77_9ASCO	Agglutinin-like protein N-terminal domain-containing protein	CXQ85_000890
A0A2V1AL78	A0A2V1AL78_9ASCO	Chromatin modification-related protein EAF1 (ESA1-associated factor 1) (Vacuolar import and degradation protein 21)	CXQ85_000921
A0A2V1AL84	A0A2V1AL84_9ASCO	Zn(2)-C6 fungal-type domain-containing protein	CXQ85_001110
A0A2V1AL94	A0A2V1AL94_9ASCO	Serine/threonine-protein kinase SCH9	CXQ85_000942
A0A2V1ALA6	A0A2V1ALA6_9ASCO	Eukaryotic translation initiation factor 3 subunit J (eIF3j) (Eukaryotic translation initiation factor 3 30 kDa subunit homolog) (eIF-3 30 kDa subunit homolog)	HCR1 CXQ85_001402
A0A2V1ALA9	A0A2V1ALA9_9ASCO	Nucleolar GTP-binding protein 2	CXQ85_001140
A0A2V1ALB5	A0A2V1ALB5_9ASCO	Mitochondrial import inner membrane translocase subunit TIM54	CXQ85_000952
A0A2V1ALC2	A0A2V1ALC2_9ASCO	Histone deacetylase (EC 3.5.1.98)	CXQ85_000964
A0A2V1ALC9	A0A2V1ALC9_9ASCO	6-phosphofructo-2-kinase domain-containing protein	CXQ85_001160
A0A2V1ALD8	A0A2V1ALD8_9ASCO	Protein transport protein sec16	CXQ85_000985
A0A2V1ALD9	A0A2V1ALD9_9ASCO	Eukaryotic translation initiation factor 2A (eIF-2A)	CXQ85_001171
A0A2V1ALE4	A0A2V1ALE4_9ASCO	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	CXQ85_001181
A0A2V1ALF1	A0A2V1ALF1_9ASCO	PPPDE domain-containing protein	CXQ85_000995
A0A2V1ALG6	A0A2V1ALG6_9ASCO	40S ribosomal protein S21	CXQ85_001202
A0A2V1ALG9	A0A2V1ALG9_9ASCO	Zn(2)-C6 fungal-type domain-containing protein	CXQ85_001015
A0A2V1ALH9	A0A2V1ALH9_9ASCO	STAS domain-containing protein	CXQ85_000973
A0A2V1ALI1	A0A2V1ALI1_9ASCO	Malate dehydrogenase (EC 1.1.1.37)	CXQ85_000907
A0A2V1ALI5	A0A2V1ALI5_9ASCO	RWD domain-containing protein	CXQ85_001222
A0A2V1ALI9	A0A2V1ALI9_9ASCO	30S ribosomal protein S6e	CXQ85_000984
A0A2V1ALJ1	A0A2V1ALJ1_9ASCO	Chromo domain-containing protein 1	CXQ85_000917
A0A2V1ALJ7	A0A2V1ALJ7_9ASCO	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase)	CXQ85_001047
A0A2V1ALK0	A0A2V1ALK0_9ASCO	tRNA pseudouridine(55) synthase	CXQ85_001477
A0A2V1ALK5	A0A2V1ALK5_9ASCO	Protein-serine/threonine kinase (EC 2.7.11.-)	CXQ85_001057
A0A2V1ALL1	A0A2V1ALL1_9ASCO	DH domain-containing protein	CXQ85_001488
