Entry	Entry Name	Protein names	Gene Names
A0A2H0ZV67	A0A2H0ZV67_CANAR	Phospholipid-transporting ATPase (EC 7.6.2.1)	B9J08_002346
A0A2H0ZV74	A0A2H0ZV74_CANAR	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	B9J08_002350
A0A2H0ZVE4	A0A2H0ZVE4_CANAR	Mannose-6-phosphate isomerase (EC 5.3.1.8)	B9J08_002392 CA7LBN_004756
A0A2H0ZVH4	A0A2H0ZVH4_CANAR	DNA replication licensing factor MCM7 (EC 3.6.4.12)	MCM7 B9J08_002424
A0A2H0ZVI4	A0A2H0ZVI4_CANAR	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)]	B9J08_002420 CA7LBN_004733
A0A2H0ZVJ1	A0A2H0ZVJ1_CANAR	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48)	B9J08_002458
A0A2H0ZVK9	A0A2H0ZVK9_CANAR	Ammonium-dependent carbamoyl phosphate synthetase (EC 6.3.4.16) (EC 6.3.5.5) (Arginine-specific carbamoyl phosphate synthetase, ammonia chain) (Glutamine-dependent carbamoyl phosphate synthetase)	B9J08_002469
A0A2H0ZVU1	A0A2H0ZVU1_CANAR	DNA topoisomerase 2 (EC 5.6.2.2)	B9J08_002521 CA7LBN_004645
A0A2H0ZVW8	A0A2H0ZVW8_CANAR	Phosphotransferase (EC 2.7.1.-)	B9J08_002566
A0A2H0ZVY0	A0A2H0ZVY0_CANAR	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (Flap structure-specific endonuclease 1)	B9J08_002569
A0A2H0ZW21	A0A2H0ZW21_CANAR	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Transfer RNA methyltransferase 8) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	TRM8 B9J08_002316
A0A2H0ZW51	A0A2H0ZW51_CANAR	DNA-directed RNA polymerases I, II, and III subunit RPABC3	B9J08_001979
A0A2H0ZW56	A0A2H0ZW56_CANAR	Chromatin-remodeling ATPase INO80 (EC 3.6.4.-)	B9J08_001972 CA7LBN_003240
A0A2H0ZWB4	A0A2H0ZWB4_CANAR	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Ubiquinone biosynthesis monooxygenase COQ7)	COQ7 B9J08_002063 CA7LBN_003164
A0A2H0ZWB8	A0A2H0ZWB8_CANAR	Protein URA2	B9J08_002078
A0A2H0ZWC0	A0A2H0ZWC0_CANAR	Histone chaperone	B9J08_002085 CA7LBN_003143
A0A2H0ZWK5	A0A2H0ZWK5_CANAR	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	B9J08_002501
A0A2H0ZWM5	A0A2H0ZWM5_CANAR	t-SNARE coiled-coil homology domain-containing protein	B9J08_002179
A0A2H0ZWS3	A0A2H0ZWS3_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_002235
A0A2H0ZX73	A0A2H0ZX73_CANAR	Small COPII coat GTPase SAR1 (Small COPII coat GTPase sar1)	B9J08_002010
A0A2H0ZX79	A0A2H0ZX79_CANAR	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)	B9J08_002381
A0A2H0ZXJ8	A0A2H0ZXJ8_CANAR	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	B9J08_002512 CA7LBN_004652
A0A2H0ZY36	A0A2H0ZY36_CANAR	Methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase) (EC 4.2.1.109)	MDE1 B9J08_001670
A0A2H0ZY63	A0A2H0ZY63_CANAR	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)	MEU1 B9J08_001684
A0A2H0ZY71	A0A2H0ZY71_CANAR	Protein ARG5,6, mitochondrial	B9J08_002303 CA7LBN_004831
A0A2H0ZY72	A0A2H0ZY72_CANAR	DNA polymerase epsilon catalytic subunit (EC 2.7.7.7)	B9J08_001693 CA7LBN_001508
A0A2H0ZY80	A0A2H0ZY80_CANAR	Uridine kinase (EC 2.7.1.48)	B9J08_001715
A0A2H0ZYB1	A0A2H0ZYB1_CANAR	ATP-dependent RNA helicase DBP5 (EC 3.6.4.13) (ATP-dependent RNA helicase dbp5)	B9J08_001745
A0A2H0ZYG0	A0A2H0ZYG0_CANAR	Cation-transporting ATPase (EC 7.2.2.-)	B9J08_001774
A0A2H0ZYL4	A0A2H0ZYL4_CANAR	DNA polymerase (EC 2.7.7.7)	B9J08_001825
A0A2H0ZYS3	A0A2H0ZYS3_CANAR	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)	TRM7 B9J08_001879
A0A2H0ZYW3	A0A2H0ZYW3_CANAR	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M)	MAP2 B9J08_001927 CA7LBN_001309
A0A2H0ZZ05	A0A2H0ZZ05_CANAR	CAAX prenyl protease (EC 3.4.24.84)	B9J08_001510
A0A2H0ZZB5	A0A2H0ZZB5_CANAR	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	B9J08_001381
A0A2H0ZZD8	A0A2H0ZZD8_CANAR	Aurora kinase (EC 2.7.11.1)	B9J08_001348
A0A2H0ZZY1	A0A2H0ZZY1_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_001138 CA7LBN_002950
A0A2H1A098	A0A2H1A098_CANAR	ATP-dependent RNA helicase (EC 3.6.4.13)	B9J08_002209 CA7LBN_003041
A0A2H1A0J6	A0A2H1A0J6_CANAR	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1)	GET1 B9J08_001650 CA7LBN_001546
A0A2H1A0M8	A0A2H1A0M8_CANAR	General transcription and DNA repair factor IIH helicase subunit XPD (EC 3.6.4.12)	B9J08_001343 CA7LBN_002777
A0A2H1A0X5	A0A2H1A0X5_CANAR	ribose-phosphate diphosphokinase (EC 2.7.6.1)	B9J08_001298 CA7LBN_002813
A0A2H1A0Z8	A0A2H1A0Z8_CANAR	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	ALA1 B9J08_001122 CA7LBN_002966
A0A2H1A113	A0A2H1A113_CANAR	DNA replication licensing factor MCM6 (EC 3.6.4.12)	B9J08_001105 CA7LBN_002980
A0A2H1A152	A0A2H1A152_CANAR	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase)	LIA1 B9J08_001135
A0A2H1A1C6	A0A2H1A1C6_CANAR	Serine/threonine-protein kinase Tel1 (EC 2.7.11.1)	B9J08_001075
A0A2H1A1E1	A0A2H1A1E1_CANAR	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase (EC 2.7.8.5)	B9J08_001267
A0A2H1A1F9	A0A2H1A1F9_CANAR	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	B9J08_001227
A0A2H1A1G8	A0A2H1A1G8_CANAR	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-)	COQ6 B9J08_001281
A0A2H1A1H5	A0A2H1A1H5_CANAR	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	B9J08_001297
A0A2H1A1L9	A0A2H1A1L9_CANAR	Dihydropteroate synthase	B9J08_001330
A0A2H1A1R2	A0A2H1A1R2_CANAR	GTP:AMP phosphotransferase, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3)	ADK2 B9J08_001345
A0A2H1A1Y6	A0A2H1A1Y6_CANAR	Signal recognition particle 54 kDa protein	B9J08_001442 CA7LBN_002689
A0A2H1A200	A0A2H1A200_CANAR	Poly(A) polymerase (EC 2.7.7.19)	B9J08_001453 CA7LBN_002679
A0A2H1A2E4	A0A2H1A2E4_CANAR	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	B9J08_000075
A0A2H1A2H1	A0A2H1A2H1_CANAR	DNA replication licensing factor MCM5 (EC 3.6.4.12)	B9J08_000087
A0A2H1A2I3	A0A2H1A2I3_CANAR	t-SNARE coiled-coil homology domain-containing protein	B9J08_001323
A0A2H1A319	A0A2H1A319_CANAR	Flo11 domain-containing protein	B9J08_001458
A0A2H1A3E1	A0A2H1A3E1_CANAR	Phospholipid-transporting ATPase (EC 7.6.2.1)	B9J08_000018
A0A2H1A3T9	A0A2H1A3T9_CANAR	Leukotriene A(4) hydrolase (LTA-4 hydrolase) (EC 3.3.2.10) (EC 3.4.11.-)	B9J08_000602
A0A2H1A4N3	A0A2H1A4N3_CANAR	ATP-dependent DNA helicase (EC 3.6.4.12)	B9J08_000907
A0A2H1A528	A0A2H1A528_CANAR	HECT-type E3 ubiquitin transferase (EC 2.3.2.26)	B9J08_000513
A0A2H1A534	A0A2H1A534_CANAR	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1)	B9J08_000507
A0A2H1A544	A0A2H1A544_CANAR	t-SNARE coiled-coil homology domain-containing protein	B9J08_000532 CA7LBN_002138
A0A2H1A5B7	A0A2H1A5B7_CANAR	Lysophospholipase NTE1 (EC 3.1.1.5) (Intracellular phospholipase B) (Lysophospholipase nte1) (Neuropathy target esterase homolog)	B9J08_000576
A0A2H1A5E4	A0A2H1A5E4_CANAR	glutamate synthase (NADH) (EC 1.4.1.14)	B9J08_000613 CA7LBN_002203
A0A2H1A5I7	A0A2H1A5I7_CANAR	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	B9J08_000650
A0A2H1A5S5	A0A2H1A5S5_CANAR	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	PAN2 B9J08_000725 CA7LBN_002299
A0A2H1A5X4	A0A2H1A5X4_CANAR	Polyadenylate-binding protein (PABP)	B9J08_000774
A0A2H1A5Z4	A0A2H1A5Z4_CANAR	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	B9J08_000800
A0A2H1A643	A0A2H1A643_CANAR	Calcium-transporting ATPase (EC 7.2.2.10)	B9J08_000837
A0A2H1A679	A0A2H1A679_CANAR	Cysteine proteinase 1, mitochondrial (EC 3.4.22.40)	B9J08_000871
A0A2H1A690	A0A2H1A690_CANAR	U6 snRNA-associated Sm-like protein LSm3	LSM3 B9J08_000570
A0A2H1A691	A0A2H1A691_CANAR	DNA ligase 4 (EC 6.5.1.1) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	B9J08_000904 CA7LBN_002448
A0A2H1A6D8	A0A2H1A6D8_CANAR	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (NAD(P)HX epimerase)	B9J08_000944
A0A2H1A6G1	A0A2H1A6G1_CANAR	P-type Na(+) transporter (EC 7.2.2.3)	B9J08_000969
A0A2H1A6I6	A0A2H1A6I6_CANAR	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	B9J08_000980
A0A2H1A6R3	A0A2H1A6R3_CANAR	Autophagy-related protein 11	B9J08_000011 CA7LBN_001714
A0A2H1A6S3	A0A2H1A6S3_CANAR	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	URA6 B9J08_000026
A0A2H1A6V0	A0A2H1A6V0_CANAR	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (Histone H3-K79 methyltransferase)	B9J08_000044
A0A2H1A6V9	A0A2H1A6V9_CANAR	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	B9J08_000055
A0A2H1A746	A0A2H1A746_CANAR	Actin cytoskeleton-regulatory complex protein SLA1	B9J08_000145 CA7LBN_001831
A0A2H1A7E4	A0A2H1A7E4_CANAR	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	B9J08_000248 CA7LBN_001912
A0A2H1A7H5	A0A2H1A7H5_CANAR	protein kinase C (EC 2.7.11.13)	B9J08_000288
A0A2H1A7K9	A0A2H1A7K9_CANAR	PAN2-PAN3 deadenylation complex subunit PAN3 (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 3) (PAN deadenylation complex subunit 3)	PAN3 B9J08_000028
A0A2H1A7R9	A0A2H1A7R9_CANAR	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase (EC 2.1.1.14)	B9J08_000382 CA7LBN_002015
A0A2H1A7W0	A0A2H1A7W0_CANAR	Phospholipid-transporting ATPase (EC 7.6.2.1)	B9J08_000435 CA7LBN_002059
A0A2H1A808	A0A2H1A808_CANAR	Eukaryotic translation initiation factor 6 (eIF-6)	TIF6 B9J08_000475
A0A2H1A8U4	A0A2H1A8U4_CANAR	adenosylmethionine decarboxylase (EC 4.1.1.50)	B9J08_000433
A0A0L0NR88	A0A0L0NR88_CANAR	Uricase (EC 1.7.3.3) (Urate oxidase)	B9J08_005520
A0A0L0NT91	A0A0L0NT91_CANAR	acetyl-CoA C-acyltransferase (EC 2.3.1.16)	B9J08_001484
A0A0L0NTP4	A0A0L0NTP4_CANAR	sulfate adenylyltransferase (EC 2.7.7.4)	B9J08_002351
A0A0L0NY01	A0A0L0NY01_CANAR	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (EC 2.5.1.78)	B9J08_004158
A0A0L0NY28	A0A0L0NY28_CANAR	fumarate hydratase (EC 4.2.1.2)	B9J08_001207
A0A0L0P4B9	A0A0L0P4B9_CANAR	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	B9J08_003309
A0A2H0ZBL6	A0A2H0ZBL6_CANAR	E3 ubiquitin protein ligase (EC 2.3.2.27)	B9J08_001302 CA7LBN_002809
A0A2H0ZBV2	A0A2H0ZBV2_CANAR	Glycogen debranching enzyme (EC 2.4.1.25) (EC 3.2.1.33) (Glycogen debrancher)	B9J08_005581
A0A2H0ZBV7	A0A2H0ZBV7_CANAR	AB hydrolase-1 domain-containing protein	B9J08_005569 CA7LBN_003293
A0A2H0ZBX9	A0A2H0ZBX9_CANAR	CFEM domain-containing protein	B9J08_005545 CA7LBN_004558
A0A2H0ZBZ5	A0A2H0ZBZ5_CANAR	Trafficking protein particle complex subunit 6B	B9J08_005535
A0A2H0ZC01	A0A2H0ZC01_CANAR	Peptidase M3A/M3B catalytic domain-containing protein	B9J08_005565 CA7LBN_004574
A0A2H0ZC32	A0A2H0ZC32_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_004898 CA7LBN_003840
A0A2H0ZC42	A0A2H0ZC42_CANAR	Rho-GAP domain-containing protein	B9J08_004902
A0A2H0ZC49	A0A2H0ZC49_CANAR	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	B9J08_004914
A0A2H0ZC53	A0A2H0ZC53_CANAR	Mitochondrial pyruvate carrier	B9J08_004912
A0A2H0ZC59	A0A2H0ZC59_CANAR	Mediator of RNA polymerase II transcription subunit 9 (Mediator complex subunit 9)	MED9 B9J08_004924
A0A2H0ZC64	A0A2H0ZC64_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_004923
A0A2H0ZC67	A0A2H0ZC67_CANAR	Indolepyruvate decarboxylase	B9J08_004930 CA7LBN_003813
A0A2H0ZC68	A0A2H0ZC68_CANAR	Uncharacterized protein	B9J08_004921
A0A2H0ZC71	A0A2H0ZC71_CANAR	Ras-GAP domain-containing protein	B9J08_004935 CA7LBN_003808
A0A2H0ZC74	A0A2H0ZC74_CANAR	Coronin	B9J08_004936
A0A2H0ZC76	A0A2H0ZC76_CANAR	Autophagy-related protein 3 (Autophagy-related E2-like conjugation enzyme ATG3)	B9J08_004939
A0A2H0ZC81	A0A2H0ZC81_CANAR	MATE efflux family protein	B9J08_004944
A0A2H0ZC88	A0A2H0ZC88_CANAR	C-8 sterol isomerase (EC 5.-.-.-) (Delta-8--delta-7 sterol isomerase)	B9J08_004943
A0A2H0ZC89	A0A2H0ZC89_CANAR	ornithine decarboxylase (EC 4.1.1.17)	B9J08_004949
A0A2H0ZC90	A0A2H0ZC90_CANAR	Origin recognition complex subunit 1	B9J08_004954
A0A2H0ZC91	A0A2H0ZC91_CANAR	NADP-dependent oxidoreductase domain-containing protein	B9J08_004941 CA7LBN_003803
A0A2H0ZC96	A0A2H0ZC96_CANAR	Small ribosomal subunit protein eS1	RPS1 B9J08_004956
A0A2H0ZCB2	A0A2H0ZCB2_CANAR	Kinesin-like protein	B9J08_004970 CA7LBN_003777
A0A2H0ZCB4	A0A2H0ZCB4_CANAR	SGTA homodimerisation domain-containing protein	B9J08_004969 CA7LBN_003778
A0A2H0ZCC0	A0A2H0ZCC0_CANAR	Sensitive to high expression protein 9, mitochondrial	B9J08_004961
A0A2H0ZCC2	A0A2H0ZCC2_CANAR	Ubiquitin-conjugating enzyme E2 6 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 6) (Ubiquitin carrier protein UBC6) (Ubiquitin-protein ligase UBC6)	B9J08_004973
A0A2H0ZCE2	A0A2H0ZCE2_CANAR	aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	B9J08_004993
A0A2H0ZCE3	A0A2H0ZCE3_CANAR	Glutathione synthetase (GSH-S) (EC 6.3.2.3)	B9J08_004998 CA7LBN_003756
A0A2H0ZCE9	A0A2H0ZCE9_CANAR	Uncharacterized protein	B9J08_005011
A0A2H0ZCF3	A0A2H0ZCF3_CANAR	Terpene cyclase/mutase family member (EC 5.4.99.-)	B9J08_005007 CA7LBN_003748
A0A2H0ZCF4	A0A2H0ZCF4_CANAR	U3 small nucleolar RNA-associated protein 22	B9J08_005008
A0A2H0ZCF6	A0A2H0ZCF6_CANAR	CCT-beta	B9J08_004992 CA7LBN_003758
A0A2H0ZCF9	A0A2H0ZCF9_CANAR	Ribosome production factor 2 homolog (Ribosome biogenesis protein RPF2 homolog)	B9J08_005015 CA7LBN_003741
A0A2H0ZCG3	A0A2H0ZCG3_CANAR	Ubiquitin-like protease family profile domain-containing protein	B9J08_005020 CA7LBN_003737
A0A2H0ZCG7	A0A2H0ZCG7_CANAR	thymidylate synthase (EC 2.1.1.45)	B9J08_005018
A0A2H0ZCH2	A0A2H0ZCH2_CANAR	Small-subunit processome Utp12 domain-containing protein	B9J08_005031 CA7LBN_003728
A0A2H0ZCI2	A0A2H0ZCI2_CANAR	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (5-proFAR isomerase) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	B9J08_005039 CA7LBN_003721
A0A2H0ZCJ1	A0A2H0ZCJ1_CANAR	AAA+ ATPase domain-containing protein	B9J08_005044 CA7LBN_003718
A0A2H0ZCJ3	A0A2H0ZCJ3_CANAR	AP-3 complex subunit delta	B9J08_005049 CA7LBN_003713
A0A2H0ZCJ6	A0A2H0ZCJ6_CANAR	Biogenesis of lysosome-related organelles complex 1 subunit KXD1 (KxDL homolog)	B9J08_005050
A0A2H0ZCK2	A0A2H0ZCK2_CANAR	Delta 8-(E)-sphingolipid desaturase (EC 1.14.19.18)	B9J08_005054 CA7LBN_003708
A0A2H0ZCK3	A0A2H0ZCK3_CANAR	Nucleolar protein Dnt1-like N-terminal domain-containing protein	B9J08_005059
A0A2H0ZCK9	A0A2H0ZCK9_CANAR	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser) synthetase)	B9J08_005057 CA7LBN_003706
A0A2H0ZCL3	A0A2H0ZCL3_CANAR	FAD-binding FR-type domain-containing protein	B9J08_005064 CA7LBN_003699
A0A2H0ZCL6	A0A2H0ZCL6_CANAR	E3 ubiquitin-protein ligase (EC 2.3.2.26)	B9J08_005071
A0A2H0ZCM0	A0A2H0ZCM0_CANAR	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17)	B9J08_005067
A0A2H0ZCM3	A0A2H0ZCM3_CANAR	Uncharacterized protein	B9J08_005065
A0A2H0ZCM4	A0A2H0ZCM4_CANAR	Chromatin modification-related protein EAF3	B9J08_005074 CA7LBN_003690
A0A2H0ZCM7	A0A2H0ZCM7_CANAR	Chitin synthase (EC 2.4.1.16)	B9J08_005077 CA7LBN_003687
A0A2H0ZCN5	A0A2H0ZCN5_CANAR	ATP-dependent RNA helicase FAL1 (EC 3.6.4.13) (ATP-dependent RNA helicase fal1)	B9J08_005085
A0A2H0ZCQ6	A0A2H0ZCQ6_CANAR	Nucleolar complex protein 2	B9J08_005106 CA7LBN_003662
A0A2H0ZCQ8	A0A2H0ZCQ8_CANAR	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	B9J08_005110 CA7LBN_003658
A0A2H0ZCR2	A0A2H0ZCR2_CANAR	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	B9J08_005112
A0A2H0ZCR9	A0A2H0ZCR9_CANAR	HMG box domain-containing protein	B9J08_005121 CA7LBN_003649
A0A2H0ZCS1	A0A2H0ZCS1_CANAR	Protein SDA1	B9J08_005120
A0A2H0ZCS2	A0A2H0ZCS2_CANAR	[acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39)	B9J08_005122 CA7LBN_003648
A0A2H0ZCS4	A0A2H0ZCS4_CANAR	Uncharacterized protein	B9J08_005123
A0A2H0ZCS7	A0A2H0ZCS7_CANAR	RING-type domain-containing protein	B9J08_005108 CA7LBN_003660
A0A2H0ZCS9	A0A2H0ZCS9_CANAR	Ubiquitin-like modifier-activating enzyme ATG7 (Autophagy-related protein 7)	B9J08_005131 CA7LBN_003640
A0A2H0ZCT3	A0A2H0ZCT3_CANAR	60S ribosomal export protein NMD3	B9J08_005132
A0A2H0ZCT4	A0A2H0ZCT4_CANAR	Histone acetyltransferase GCN5 (EC 2.3.1.48)	B9J08_005133 CA7LBN_003638
A0A2H0ZCT8	A0A2H0ZCT8_CANAR	B-related factor 1	B9J08_005119
A0A2H0ZCU5	A0A2H0ZCU5_CANAR	Histone H2A	B9J08_005144
A0A2H0ZCV4	A0A2H0ZCV4_CANAR	60S ribosomal protein L29	B9J08_005152
A0A2H0ZCW1	A0A2H0ZCW1_CANAR	mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	B9J08_005161
A0A2H0ZCX4	A0A2H0ZCX4_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_005172 CA7LBN_003603
A0A2H0ZCX8	A0A2H0ZCX8_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_005168 CA7LBN_003607
A0A2H0ZCY7	A0A2H0ZCY7_CANAR	Peptide hydrolase (EC 3.4.-.-)	B9J08_005184 CA7LBN_003593
A0A2H0ZCZ3	A0A2H0ZCZ3_CANAR	MIF4G domain-containing protein	B9J08_005188
A0A2H0ZCZ9	A0A2H0ZCZ9_CANAR	DASH complex subunit DUO1 (Outer kinetochore protein DUO1)	B9J08_005202
A0A2H0ZD01	A0A2H0ZD01_CANAR	Pyruvate carboxylase (EC 6.4.1.1)	B9J08_005201
A0A2H0ZD05	A0A2H0ZD05_CANAR	Mediator of RNA polymerase II transcription subunit 31	B9J08_005203
A0A2H0ZD09	A0A2H0ZD09_CANAR	Mediator of RNA polymerase II transcription subunit 12 (Mediator complex subunit 12)	B9J08_005212 CA7LBN_003575
A0A2H0ZD13	A0A2H0ZD13_CANAR	Dystroglycan-type cadherin-like domain-containing protein	B9J08_005205 CA7LBN_003580
A0A2H0ZD14	A0A2H0ZD14_CANAR	AAA+ ATPase domain-containing protein	B9J08_005190
A0A2H0ZD15	A0A2H0ZD15_CANAR	Myosin-1	B9J08_005213 CA7LBN_003574
A0A2H0ZD18	A0A2H0ZD18_CANAR	Serine/threonine-protein phosphatase (EC 3.1.3.16)	B9J08_005209
A0A2H0ZD20	A0A2H0ZD20_CANAR	V-type proton ATPase subunit a	B9J08_005221
A0A2H0ZD26	A0A2H0ZD26_CANAR	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11)	B9J08_005224
A0A2H0ZD28	A0A2H0ZD28_CANAR	Vesicle tethering protein Uso1/P115-like head domain-containing protein	B9J08_005219
A0A2H0ZD34	A0A2H0ZD34_CANAR	JAB1/MPN/MOV34 metalloenzyme domain-containing protein	B9J08_004907 CA7LBN_003832
A0A2H0ZD35	A0A2H0ZD35_CANAR	Acetylornithine aminotransferase, mitochondrial (EC 2.6.1.11)	B9J08_005210
A0A2H0ZD39	A0A2H0ZD39_CANAR	Riboflavin kinase (EC 2.7.1.26) (Flavin mononucleotide kinase 1)	B9J08_005229
A0A2H0ZD41	A0A2H0ZD41_CANAR	Proliferating cell nuclear antigen	B9J08_005241
A0A2H0ZD43	A0A2H0ZD43_CANAR	Hsp82-like protein	B9J08_004918
A0A2H0ZD47	A0A2H0ZD47_CANAR	Elongator complex protein 1	B9J08_005220
A0A2H0ZD55	A0A2H0ZD55_CANAR	Alkyl transferase (EC 2.5.1.-)	B9J08_005248
A0A2H0ZD56	A0A2H0ZD56_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_005249
A0A2H0ZD58	A0A2H0ZD58_CANAR	Ribosomal protein L37	B9J08_005253
A0A2H0ZD66	A0A2H0ZD66_CANAR	CFEM domain-containing protein	B9J08_005265
A0A2H0ZD67	A0A2H0ZD67_CANAR	DNA-(apurinic or apyrimidinic site) lyase (EC 4.2.99.18)	B9J08_005256
A0A2H0ZD72	A0A2H0ZD72_CANAR	Vacuolar protein sorting-associated protein 27	B9J08_004948
A0A2H0ZD76	A0A2H0ZD76_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_004977
A0A2H0ZD77	A0A2H0ZD77_CANAR	Uncharacterized protein	B9J08_005269 CA7LBN_003527
A0A2H0ZD79	A0A2H0ZD79_CANAR	Ribosomal RNA-processing protein 14/surfeit locus protein 6 C-terminal domain-containing protein	B9J08_005284 CA7LBN_003513
A0A2H0ZD84	A0A2H0ZD84_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_005280
A0A2H0ZDA0	A0A2H0ZDA0_CANAR	VPS9 domain-containing protein	B9J08_004968
A0A2H0ZDA6	A0A2H0ZDA6_CANAR	Cytochrome P450	B9J08_005308 CA7LBN_003495
A0A2H0ZDA8	A0A2H0ZDA8_CANAR	AP-1 complex subunit gamma	B9J08_005282 CA7LBN_003515
A0A2H0ZDB0	A0A2H0ZDB0_CANAR	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	B9J08_005313 CA7LBN_003490
A0A2H0ZDC2	A0A2H0ZDC2_CANAR	Mitochondrial outer membrane protein OM14 C-terminal domain-containing protein	B9J08_004989
A0A2H0ZDC3	A0A2H0ZDC3_CANAR	Mannosyltransferase (EC 2.4.1.-)	B9J08_005032
