Uniprot ID	Orthomcl ID
A0A1D8PIC3	OG6_108593
A0A1D8PIC6	OG6_103425
A0A1D8PIC8	OG6_102902
A0A1D8PIE8	OG6_173339
A0A1D8PIF4	OG6_100589
A0A1D8PIF6	OG6_111529
A0A1D8PIG1	OG6_100831
A0A1D8PIG2	OG6_100677
A0A1D8PIG5	OG6_102530
A0A1D8PIH1	OG6_101026
A0A1D8PII2	OG6_222536
A0A1D8PII5	OG6_104137
A0A1D8PII6	OG6_101943
A0A1D8PIJ0	OG6_104444
A0A1D8PIJ4	OG6_118310
A0A1D8PIL3	OG6_102617
A0A1D8PIL7	OG6r21_101668
A0A1D8PIM2	OG6_100026
A0A1D8PIM4	OG6_101317
A0A1D8PIM6	OG6_114160
A0A1D8PIN6	OG6_103289
A0A1D8PIN8	OG6_101009
A0A1D8PIP5	OG6_101959
A0A1D8PIQ1	OG6r21_100621
A0A1D8PIQ7	OG6_101755
A0A1D8PIS4	OG6_118050
A0A1D8PIS5	OG6_104358
A0A1D8PIW0	OG6_101235
A0A1D8PIW1	OG6_100989
A0A1D8PJ02	OG6_500510
A0A1D8PJ05	OG6_101194
A0A1D8PJ06	OG6_102677
A0A1D8PJ13	OG6_101391
A0A1D8PJ26	OG6_100311
A0A1D8PJ36	OG6_104137
A0A1D8PJ43	OG6_102112
A0A1D8PJ46	OG6_104470
A0A1D8PJ54	OG6_103119
A0A1D8PJ59	OG6_500258
A0A1D8PJ67	OG6_113304
A0A1D8PJ75	OG6_113935
A0A1D8PJ89	OG6_102598
A0A1D8PJ95	OG6_102900
A0A1D8PJ96	OG6_143776
A0A1D8PJB5	OG6_110843
A0A1D8PJC5	OG6_103673
A0A1D8PJC6	OG6_100992
A0A1D8PJD3	OG6_102666
A0A1D8PJE8	OG6_103650
A0A1D8PJF1	OG6_101806
A0A1D8PJF3	OG6_103057
A0A1D8PJF5	OG6_101780
A0A1D8PJG8	OG6_136431
A0A1D8PJH3	OG6_103187
A0A1D8PJH8	OG6_102434
A0A1D8PJI9	OG6_121165
A0A1D8PJK3	OG6_100142
A0A1D8PJL3	OG6r21_103541
A0A1D8PJM0	OG6_500547
A0A1D8PJN1	OG6_103283
A0A1D8PJQ4	OG6_129693
A0A1D8PJR1	OG6_100282
A0A1D8PJR5	OG6_103955
A0A1D8PJV0	OG6_111252
A0A1D8PJZ5	OG6_153192
A0A1D8PK15	OG6_100151
A0A1D8PK48	OG6_102595
A0A1D8PK75	OG6_133424
A0A1D8PK80	OG6_101889
A0A1D8PK81	OG6_100958
A0A1D8PK87	OG6_102688
A0A1D8PK98	OG6_113602
A0A1D8PKB2	OG6_100466
A0A1D8PKB5	OG6_153079
A0A1D8PKC1	OG6_102372
A0A1D8PKC4	OG6_104100
A0A1D8PKC5	OG6_104709
A0A1D8PKC6	OG6_103576
A0A1D8PKD2	OG6_100772
A0A1D8PKD8	OG6_103495
A0A1D8PKE5	OG6_124937
A0A1D8PKF2	OG6_102673
A0A1D8PKF6	OG6_103911
A0A1D8PKG0	OG6_105174
A0A1D8PKH4	OG6_101756
A0A1D8PKI0	OG6_104831
A0A1D8PKI5	OG6_100059
A0A1D8PKJ3	OG6_100444
A0A1D8PKQ4	OG6_109555
A0A1D8PKQ6	OG6_104334
A0A1D8PKR8	OG6_153256
A0A1D8PKU7	OG6_103321
A0A1D8PKV6	OG6_108801
A0A1D8PKW0	OG6_137870
A0A1D8PKX2	OG6_103936
A0A1D8PKZ7	OG6_100382
A0A1D8PL00	OG6_101165
A0A1D8PL02	OG6_113984
A0A1D8PL08	OG6_109308
A0A1D8PL12	OG6_124880
A0A1D8PL24	OG6_100617
A0A1D8PL26	OG6_103331
A0A1D8PL36	OG6_102822
A0A1D8PL39	OG6_152915
A0A1D8PL41	OG6_100865
A0A1D8PL45	OG6_127524
A0A1D8PL46	OG6_101296
A0A1D8PL51	OG6_102377
A0A1D8PL60	OG6_102894
A0A1D8PL61	OG6_100908
A0A1D8PL67	OG6_100288
A0A1D8PL74	OG6_143748
A0A1D8PL84	OG6_222594
A0A1D8PL85	OG6_100337
A0A1D8PL86	OG6_103190
A0A1D8PL95	OG6_113827
A0A1D8PLA0	OG6_140564
A0A1D8PLA4	OG6_133403
A0A1D8PLA7	OG6_102911
A0A1D8PLA9	OG6_101084
A0A1D8PLB8	OG6_100474
A0A1D8PLH4	OG6_153271
A0A1D8PLI4	OG6_129996
A0A1D8PLJ2	OG6_111846
A0A1D8PLJ9	OG6_100246
A0A1D8PLL5	OG6_133403
A0A1D8PLM0	OG6_102610
A0A1D8PLN1	OG6_126521
A0A1D8PLN7	OG6_103229
A0A1D8PLQ3	OG6_104171
A0A1D8PLR0	OG6_101324
A0A1D8PLR1	OG6_103677
A0A1D8PLT0	OG6_102044
A0A1D8PLT2	OG6_102044
A0A1D8PLT4	OG6_103801
A0A1D8PLT5	OG6_109072
A0A1D8PLT6	OG6_101227
A0A1D8PLU8	OG6_101242
A0A1D8PLU9	OG6_101595
A0A1D8PLV0	OG6_100151
A0A1D8PLV7	OG6_111608
A0A1D8PLW7	OG6_103478
A0A1D8PLX6	OG6_102329
A0A1D8PLY2	OG6_103910
A0A1D8PLY3	OG6_101706
A0A1D8PLY7	OG6_104856
A0A1D8PM03	OG6_102144
A0A1D8PM53	OG6_128923
A0A1D8PM79	OG6_101368
A0A1D8PM80	OG6_116612
A0A1D8PM92	OG6_101756
A0A1D8PM97	OG6_500099
A0A1D8PM98	OG6_104954
A0A1D8PMA5	OG6_100436
A0A1D8PMC4	OG6r21_100621
A0A1D8PMC8	OG6_103100
A0A1D8PME2	OG6_137780
A0A1D8PME3	OG6_114877
A0A1D8PME5	OG6_113007
A0A1D8PMF4	OG6_114877
A0A1D8PMG2	OG6r21_126948
A0A1D8PMG3	OG6_120864
A0A1D8PMG7	OG6_106313
A0A1D8PMG9	OG6_209567
A0A1D8PMH2	OG6_101497
A0A1D8PMH5	OG6_101020
A0A1D8PMH6	OG6_102774
A0A1D8PMI3	OG6_103529
A0A1D8PMK0	OG6_137871
A0A1D8PMK3	OG6_109925
A0A1D8PMK6	OG6_102092
A0A1D8PMM6	OG6_133175
A0A1D8PMP1	OG6_101157
A0A1D8PMR5	OG6_100305
A0A1D8PMS1	OG6_100210
A0A1D8PMS8	OG6_103308
A0A1D8PMT6	OG6_102500
A0A1D8PMV9	OG6_100294
A0A1D8PMX7	OG6_100720
A0A1D8PN00	OG6_103797
A0A1D8PN15	OG6_100958
A0A1D8PN39	OG6_111804
A0A1D8PN50	OG6_103077
A0A1D8PN52	OG6_114877
A0A1D8PN56	OG6_102462
A0A1D8PN62	OG6_100327
A0A1D8PN64	OG6_100459
A0A1D8PN68	OG6_101722
A0A1D8PN69	OG6_100109
A0A1D8PN71	OG6_500805
A0A1D8PN80	OG6_500036
A0A1D8PN89	OG6_112012
A0A1D8PN93	OG6_210852
A0A1D8PNA0	OG6_119809
A0A1D8PNA4	OG6_137735
A0A1D8PNA9	OG6_157281
A0A1D8PNB2	OG6_103301
A0A1D8PNC0	OG6_103029
A0A1D8PNC6	OG6_222546
A0A1D8PNC7	OG6_116982
A0A1D8PNC7	OG6_116982
A0A1D8PNF8	OG6_106126
A0A1D8PNG5	OG6_102171
A0A1D8PNH8	OG6_145763
A0A1D8PNI3	OG6_140875
A0A1D8PNJ9	OG6_102771
A0A1D8PNK0	OG6_100574
A0A1D8PNK6	OG6r21_101388
A0A1D8PNK9	OG6_100246
A0A1D8PNL4	OG6_103152
A0A1D8PNL8	OG6_143804
A0A1D8PNM2	OG6_105006
A0A1D8PNN1	OG6r21_126953
A0A1D8PNN9	OG6_103554
A0A1D8PNP0	OG6_110914
A0A1D8PNP1	OG6_112495
A0A1D8PNP8	OG6_152964
A0A1D8PNQ2	OG6_102109
A0A1D8PNQ8	OG6_100469
A0A1D8PNQ9	OG6_153159
A0A1D8PNS6	OG6_103487
A0A1D8PNT8	OG6_101973
A0A1D8PNV5	OG6_110556
A0A1D8PNY8	OG6_102753
A0A1D8PNZ8	OG6_102350
A0A1D8PNZ9	OG6_103322
A0A1D8PP06	OG6_100631
A0A1D8PP07	OG6_101860
A0A1D8PP08	OG6_101119
A0A1D8PP21	OG6_101454
A0A1D8PP50	OG6_101842
A0A1D8PP61	OG6_102045
A0A1D8PP73	OG6_101221
A0A1D8PP89	OG6_222561
A0A1D8PP94	OG6_105801
A0A1D8PP95	OG6_103260
A0A1D8PPA6	OG6_100228
A0A1D8PPB1	OG6_100272
A0A1D8PPB6	OG6_101047
A0A1D8PPD3	OG6_101137
A0A1D8PPE3	OG6_103072
A0A1D8PPF3	OG6_101650
A0A1D8PPF7	OG6_105221
A0A1D8PPF9	OG6_104006
A0A1D8PPG0	OG6_104782
A0A1D8PPG2	OG6_104464
A0A1D8PPH7	OG6_173470
A0A1D8PPI4	OG6_100474
A0A1D8PPI6	OG6_105106
A0A1D8PPI7	OG6_101638
A0A1D8PPJ9	OG6_101638
A0A1D8PPK6	OG6_101791
A0A1D8PPK7	OG6_101580
A0A1D8PPL1	OG6_101815
A0A1D8PPN1	OG6r21_101536
A0A1D8PPN3	OG6_104329
A0A1D8PPP4	OG6_105573
A0A1D8PPP5	OG6_179534
A0A1D8PPP6	OG6_153324
A0A1D8PPP9	OG6_137497
A0A1D8PPQ1	OG6_105219
A0A1D8PPQ3	OG6_153139
A0A1D8PPQ5	OG6_102185
A0A1D8PPQ9	OG6_112326
A0A1D8PPR9	OG6_104390
A0A1D8PPS2	OG6_108039
A0A1D8PPS9	OG6_101144
A0A1D8PPV9	OG6_108356
A0A1D8PPW7	OG6_102535
A0A1D8PPX2	OG6_102219
A0A1D8PPX8	OG6_103788
A0A1D8PPZ0	OG6_104166
A0A1D8PPZ5	OG6_101862
A0A1D8PPZ7	OG6_207330
A0A1D8PQ03	OG6_101549
A0A1D8PQ05	OG6_101654
A0A1D8PQ08	OG6_500644
A0A1D8PQ09	OG6_101366
A0A1D8PQ10	OG6_103074
A0A1D8PQ14	OG6_102656
A0A1D8PQ17	OG6_100565
A0A1D8PQ19	OG6_133175
A0A1D8PQ25	OG6_104778
A0A1D8PQ34	OG6_100059
A0A1D8PQ35	OG6_115043
A0A1D8PQ43	OG6_101549
A0A1D8PQ66	OG6_100512
A0A1D8PQ72	OG6_100246
A0A1D8PQB4	OG6_103290
A0A1D8PQB7	OG6_500266
A0A1D8PQC0	OG6_100459
A0A1D8PQC4	OG6_500301
A0A1D8PQC5	OG6r21_140185
A0A1D8PQD7	OG6_103414
A0A1D8PQE0	OG6_103036
A0A1D8PQF2	OG6_104237
A0A1D8PQF4	OG6_105468
A0A1D8PQF6	OG6_102824
A0A1D8PQG5	OG6_114191
A0A1D8PQI1	OG6_100685
A0A1D8PQI3	OG6_103878
A0A1D8PQJ3	OG6_132636
A0A1D8PQK3	OG6_122832
A0A1D8PQK4	OG6_100570
A0A1D8PQL0	OG6_100812
A0A1D8PQL8	OG6_103886
A0A1D8PQM1	OG6_103495
A0A1D8PQM2	OG6_114876
A0A1D8PQM4	OG6_102249
A0A1D8PQM8	OG6_119694
A0A1D8PQM9	OG6_101072
A0A1D8PQN4	OG6_114266
A0A1D8PQN8	OG6_101787
A0A1D8PQQ6	OG6_120864
A0A1D8PQQ9	OG6_101056
A0A1D8PQR5	OG6_119654
A0A1D8PQS1	OG6_103824
A0A1D8PQU2	OG6_103202
A0A1D8PQV7	OG6_116114
A0A1D8PQW4	OG6_127245
A0A1D8PQX7	OG6_110251
A0A1D8PQY7	OG6_143618
A0A1D8PR19	OG6_101824
A0A1D8PR25	OG6_133379
A0A1D8PR34	OG6_102765
A0A1D8PR39	OG6_101112
A0A1D8PR41	OG6_102473
A0A1D8PR42	OG6_100026
A0A1D8PR62	OG6_101248
A0A1D8PR66	OG6_102767
A0A1D8PR78	OG6_103773
A0A1D8PR98	OG6_499838
A0A1D8PRA7	OG6_113602
A0A1D8PRB0	OG6_118235
A0A1D8PRC8	OG6_101355
A0A1D8PRF4	OG6_102758
A0A1D8PRG0	OG6_101181
A0A1D8PRG4	OG6_105073
A0A1D8PRG7	OG6_500856
A0A1D8PRH3	OG6_101102
A0A1D8PRJ0	OG6_101137
A0A1D8PRJ5	OG6_102672
A0A1D8PRJ9	OG6_100152
A0A1D8PRK3	OG6_103856
A0A1D8PRK4	OG6_103713
A0A1D8PRK5	OG6_102379
A0A1D8PRL2	OG6_103149
A0A1D8PRL4	OG6_100216
A0A1D8PRN3	OG6_100236
A0A1D8PRP1	OG6_102066
A0A1D8PRQ5	OG6r21_167667
A0A1D8PRQ6	OG6_111250
A0A1D8PRR7	OG6_101052
A0A1D8PRS0	OG6_108411
A0A1D8PRS2	OG6_103381
A0A1D8PRS9	OG6_103276
A0A1D8PRT5	OG6_101172
A0A1D8PRW9	OG6_103553
A0A1D8PRX1	OG6_500271
A0A1D8PRX3	OG6_101939
A0A1D8PRX4	OG6_107140
A0A1D8PRY4	OG6_105956
A0A1D8PRZ2	OG6_108204
A0A1D8PRZ3	OG6_103003
A0A1D8PRZ6	OG6_115950
A0A1D8PRZ8	OG6_100270
A0A1D8PS08	OG6_100215
A0A1D8PS09	OG6_103737
A0A1D8PS14	OG6_171998
A0A1D8PS25	OG6_103909
A0A1D8PS27	OG6_100318
A0A1D8PS34	OG6_103646
A0A1D8PS42	OG6_101925
A0A1D8PS45	OG6_100245
A0A1D8PS88	OG6_102545
A0A1D8PS91	OG6_111140
A0A1D8PS93	OG6_102642
A0A1D8PS98	OG6_500829
A0A1D8PSA3	OG6_102852
A0A1D8PSC8	OG6_100893
A0A1D8PSC9	OG6_100060
A0A1D8PSE4	OG6_129040
A0A1D8PSE8	OG6_101161
A0A1D8PSG1	OG6_103324
A0A1D8PSG5	OG6_101646
A0A1D8PSI3	OG6_102813
A0A1D8PSJ4	OG6_111913
A0A1D8PSJ6	OG6_122869
A0A1D8PSL8	OG6_109555
A0A1D8PSL9	OG6_173251
A0A1D8PSM6	OG6_102234
A0A1D8PSM7	OG6_132634
A0A1D8PSN1	OG6_103171
A0A1D8PSP4	OG6_100652
A0A1D8PSP5	OG6_104062
A0A1D8PSS1	OG6_102926
A0A1D8PST5	OG6_104355
A0A1D8PST9	OG6_102635
A0A1D8PSV9	OG6r21_102530
A0A1D8PSW1	OG6_105746
A0A1D8PSW8	OG6_103705
A0A1D8PSX0	OG6_101800
A0A1D8PSY2	OG6_105968
A0A1D8PSY7	OG6_100011
A0A1D8PSZ6	OG6_127524
A0A1D8PT00	OG6_101024
A0A1D8PT08	OG6_100448
A0A1D8PT11	OG6_103040
A0A1D8PT17	OG6_101327
A0A1D8PT27	OG6_101426
A0A1D8PT33	OG6_105043
A0A1D8PT35	OG6_103725
A0A1D8PT36	OG6_181780
A0A1D8PT53	OG6_100076
A0A1D8PT64	OG6_186829
A0A1D8PT66	OG6_116931
A0A1D8PT99	OG6_500748
A0A1D8PTC0	OG6_114877
A0A1D8PTC1	OG6_102923
A0A1D8PTC8	OG6_119803
A0A1D8PTE0	OG6_101741
A0A1D8PTF3	OG6_102347
A0A1D8PTF7	OG6_110766
A0A1D8PTF8	OG6_114877
A0A1D8PTF9	OG6_114877
A0A1D8PTG0	OG6_106209
A0A1D8PTG2	OG6_114877
A0A1D8PTI0	OG6_101868
A0A1D8PTI9	OG6_115961
A0A1D8PTJ4	OG6_103652
A0A1D8PTJ5	OG6_102930
A0A1D8PTJ9	OG6_110766
A0A1D8PTN6	OG6_100026
A0A1D8PTW0	OG6_105516
A0A1D8PTX3	OG6_101154
A0A1D8PTX6	OG6_100179
A0A1D8PTY2	OG6_100558
A0A1D8PTY4	OG6_105271
A0A1D8PTY5	OG6_143740
A0A1D8PTY8	OG6_100201
A0A1D8PTZ4	OG6_500255
A0A1D8PU06	OG6_102523
A0A1D8PU08	OG6_104041
A0A1D8PU23	OG6_100558
A0A1D8PU31	OG6_100722
A0A1D8PU36	OG6_143740
A0A1D8PU37	OG6_142238
A0A1D8PU48	OG6r21_104046
A0A1D8PU59	OG6_102917
A0A1D8PU71	OG6r21_126986
A0A1D8PU72	OG6_102661
A0A1D8PU81	OG6_109281
A0A1D8PU88	OG6_134569
A0A1D8PU96	OG6_102987
A0A1D8PUA7	OG6_129966
A0A1D8PUB0	OG6_104128
A0A1D8PUB6	OG6_102634
A0A1D8PUC4	OG6_101672
P43073	OG6_105178
P56553	OG6_101744
Q59JU3	OG6_105039
Q59KC4	OG6_104304
Q59KG2	OG6_222574
Q59KX3	OG6_173339
Q59KY7	OG6_101408
Q59L25	OG6_143868
Q59LL4	OG6_114985
Q59LP6	OG6_143732
Q59LQ5	OG6_103842
Q59LX9	OG6_102552
Q59LZ4	OG6_137854
Q59LZ5	OG6_104251
Q59LZ6	OG6_100936
Q59LZ9	OG6_111918
Q59M28	OG6_103712
Q59M30	OG6_104623
Q59M52	OG6_100190
Q59MA3	OG6_102798
Q59MC6	OG6_102185
Q59MC8	OG6_111233
Q59MF1	OG6_104258
Q59MF3	OG6_104258
Q59MF9	OG6_102906
Q59MJ2	OG6_103711
Q59MU1	OG6_102630
Q59MU3	OG6_500187
Q59MV6	OG6_109281
Q59MZ5	OG6_101332
Q59N08	OG6_102195
Q59NC8	OG6_133449
Q59NN4	OG6_100576
Q59NN8	OG6_103411
Q59NQ2	OG6_100315
Q59NQ9	OG6_500730
Q59P40	OG6_100570
Q59P51	OG6_500475
Q59P94	OG6_112063
Q59P96	OG6_105923
Q59PA6	OG6_127179
Q59PD3	OG6_102825
Q59PD6	OG6_103958
Q59PE7	OG6_102632
Q59PP0	OG6_500408
Q59PT6	OG6_104834
Q59PV8	OG6_102981
Q59PZ2	OG6_101900
Q59PZ6	OG6_101429
Q59PZ7	OG6_188633
Q59Q36	OG6_103578
Q59Q40	OG6_112506
Q59Q77	OG6_103155
Q59QA5	OG6r21_126949
Q59QB7	OG6_101890
Q59QB8	OG6_107571
Q59QC2	OG6_102943
Q59QC6	OG6_117015
Q59QM3	OG6_103579
Q59QN4	OG6_101538
Q59QR8	OG6_102928
Q59QT6	OG6_104144
Q59R20	OG6_100749
Q59R21	OG6_108383
Q59R23	OG6_101288
Q59R35	OG6_102669
Q59RA0	OG6_499990
Q59RB3	OG6_102390
Q59RH2	OG6_100144
Q59RI1	OG6_100811
Q59RK0	OG6_143782
Q59RK1	OG6_115599
Q59RK3	OG6_100275
Q59RN2	OG6_102485
Q59RN6	OG6_500934
Q59RN8	OG6_137777
Q59RP1	OG6_103073
Q59RP7	OG6_104174
Q59RQ1	OG6_143629
Q59RQ4	OG6_100929
Q59S27	OG6_121407
Q59S42	OG6_103148
Q59S43	OG6_500086
Q59S45	OG6_105184
Q59S85	OG6_102708
Q59SD2	OG6_101199
Q59SI3	OG6_152465
Q59SJ1	OG6_103476
Q59SK0	OG6_100677
Q59SK8	OG6_102629
Q59SL0	OG6_101011
Q59SM8	OG6_100216
Q59SR3	OG6_112012
Q59SR4	OG6_101333
Q59SS7	OG6_104370
Q59SS8	OG6_100399
Q59ST8	OG6_101503
Q59SU6	OG6_103964
Q59T35	OG6_104311
Q59T37	OG6_102876
Q59T38	OG6_102602
Q59TA5	OG6_108032
Q59TA8	OG6_101474
Q59TB1	OG6_104107
Q59TB3	OG6_101957
Q59TD3	OG6_122984
Q59TS6	OG6_143774
Q59TU4	OG6_105861
Q59TU5	OG6_100989
Q59U53	OG6_102135
Q59U61	OG6_100540
Q59U73	OG6_221206
Q59U85	OG6_101449
Q59U90	OG6r21_105361
Q59UG4	OG6_110895
Q59UG9	OG6_101384
Q59UH5	OG6_143736
Q59UH7	OG6_474188
Q59UP4	OG6_102933
Q59UQ1	OG6_102592
Q59UQ3	OG6_500088
Q59UQ4	OG6_102997
Q59US7	OG6_499846
Q59UY6	OG6_101372
Q59UZ0	OG6_101957
Q59V85	OG6_499906
Q59V88	OG6_102578
Q59VH3	OG6_102773
Q59VM6	OG6_101500
Q59VP9	OG6_102431
Q59VX6	OG6_103418
Q59VY4	OG6_101389
Q59VY5	OG6_102399
Q59VZ0	OG6_100060
Q59VZ6	OG6_105067
Q59W04	OG6_500766
Q59W55	OG6_117010
Q59WB7	OG6_102502
Q59WB9	OG6_116987
Q59WC0	OG6_105544
Q59WC8	OG6_137778
Q59WC9	OG6_103055
Q59WD8	OG6_137086
Q59WE5	OG6_104039
Q59WF8	OG6_102944
Q59WG5	OG6_101367
Q59WI9	OG6_114877
Q59WJ4	OG6_102397
Q59WR6	OG6_143735
Q59WU2	OG6_101423
Q59WW3	OG6_102912
Q59X25	OG6_106444
Q59X41	OG6_108411
Q59X53	OG6_100420
Q59X87	OG6_102486
Q59X92	OG6_101674
Q59XW4	OG6_100430
Q59XY0	OG6_101743
Q59Y16	OG6_104182
Q59Y40	OG6_102263
Q59YC3	OG6_100689
Q59YJ9	OG6_101988
Q59YU1	OG6_500494
Q59Z33	OG6_102423
Q59Z55	OG6_100072
Q59ZD9	OG6_101102
Q59ZF4	OG6_137776
Q59ZG1	OG6_103696
Q59ZH3	OG6_103635
Q59ZI1	OG6_114877
Q59ZI3	OG6_103682
Q59ZW2	OG6_104710
Q59ZW4	OG6_104011
Q5A006	OG6_101375
Q5A015	OG6_101300
Q5A0E2	OG6_103085
Q5A0I8	OG6_102652
Q5A0J0	OG6_500674
Q5A0J6	OG6_105381
Q5A0J9	OG6_500323
Q5A0L7	OG6_112512
Q5A0W1	OG6_500023
Q5A0W4	OG6_105399
Q5A0Z2	OG6_104603
Q5A102	OG6_102031
Q5A1A4	OG6_101124
Q5A1E4	OG6_102445
Q5A1F2	OG6_102065
Q5A1U8	OG6_500327
Q5A1V3	OG6_166187
Q5A213	OG6_102033
Q5A2A2	OG6_500647
Q5A2A5	OG6_100673
Q5A2A7	OG6_100561
Q5A2K0	OG6_500331
Q5A2K5	OG6_101728
Q5A2L1	OG6_102976
Q5A2T0	OG6_103653
Q5A2T3	OG6_102446
Q5A2U9	OG6_101992
Q5A2W2	OG6_103867
Q5A2Z1	OG6_102673
Q5A318	OG6_103916
Q5A326	OG6_102790
Q5A337	OG6_100340
Q5A341	OG6_222600
Q5A352	OG6_102134
Q5A356	OG6_101830
Q5A357	OG6_100333
Q5A359	OG6_101596
Q5A360	OG6_157519
Q5A387	OG6_100931
Q5A3J1	OG6_103158
Q5A3J3	OG6_104140
Q5A3K2	OG6_103658
Q5A3L0	OG6_101410
Q5A3L3	OG6_101566
Q5A3L7	OG6_100394
Q5A3L9	OG6_143728
Q5A449	OG6_102567
Q5A4J4	OG6_121253
Q5A4J5	OG6_104657
Q5A4J7	OG6_100558
Q5A4K9	OG6_101689
Q5A4M7	OG6_222603
Q5A4X4	OG6_103129
Q5A4Y2	OG6_101113
Q5A503	OG6_100257
Q5A504	OG6_105803
Q5A519	OG6_103892
Q5A5B0	OG6_106383
Q5A5B3	OG6_100987
Q5A5B4	OG6_115956
Q5A5B6	OG6_104021
Q5A5E0	OG6_102548
Q5A5N1	OG6_104356
Q5A5N2	OG6_105504
Q5A5N5	OG6_102614
Q5A5P1	OG6_102887
Q5A5P2	OG6_101386
Q5A5P9	OG6_112758
Q5A5Q3	OG6_104008
Q5A5Q7	OG6_111211
Q5A5R1	OG6_133406
Q5A5R2	OG6_102995
Q5A5R5	OG6_101179
Q5A5S5	OG6_104455
Q5A5T3	OG6_137845
Q5A650	OG6_110822
Q5A675	OG6_175840
Q5A6K2	OG6_105093
Q5A6L4	OG6_102448
Q5A6L6	OG6_103319
Q5A6N8	OG6_103267
Q5A6P1	OG6_500752
Q5A6Q4	OG6_102534
Q5A6Q7	OG6_100908
Q5A6R2	OG6_101217
Q5A6S3	OG6_102755
Q5A6S7	OG6_101101
Q5A723	OG6_102023
Q5A7B0	OG6r21_112709
Q5A7K3	OG6_103744
Q5A7N3	OG6_104386
Q5A7N4	OG6_102028
Q5A7P2	OG6_100263
Q5A7P7	OG6_101031
Q5A7P9	OG6_101292
Q5A7Q8	OG6_499931
Q5A7S5	OG6_102496
Q5A850	OG6_103561
Q5A852	OG6_102497
Q5A863	OG6_101071
Q5A864	OG6_129971
Q5A868	OG6_100772
Q5A884	OG6_106193
Q5A887	OG6_104242
Q5A889	OG6_102931
Q5A892	OG6_102181
Q5A893	OG6_102492
Q5A8H7	OG6_104154
Q5A8W9	OG6_100693
Q5A8X7	OG6_111592
Q5A8Z0	OG6_118299
Q5A905	OG6_102878
Q5A920	OG6_102292
Q5A922	OG6_110891
Q5A926	OG6_186916
Q5A928	OG6_103312
Q5A932	OG6_106093
Q5A951	OG6_100059
Q5A962	OG6_102591
Q5A9A9	OG6_101284
Q5A9D4	OG6_105438
Q5A9E6	OG6_107147
Q5A9E7	OG6_101315
Q5A9X7	OG6_137766
Q5A9Y7	OG6_110755
Q5A9Z1	OG6_101213
Q5AA00	OG6_103356
Q5AA11	OG6_112445
Q5AA13	OG6_101532
Q5AA15	OG6_102832
Q5AA26	OG6_115574
Q5AAP8	OG6_100246
Q5AAQ7	OG6_107199
Q5AAR0	OG6_103048
Q5AAS4	OG6_108498
Q5AAW1	OG6_102586
Q5AAW5	OG6_106731
Q5AB69	OG6_186922
Q5AB72	OG6_102621
Q5AB80	OG6_107531
Q5AB94	OG6_101343
Q5ABA2	OG6_111589
Q5ABB4	OG6_101798
Q5ABC8	OG6_100306
Q5ABD2	OG6_143740
Q5ABE5	OG6_102820
Q5ABV4	OG6_103807
Q5ABW2	OG6r21_126963
Q5ABY8	OG6_101549
Q5AC02	OG6_500510
Q5AC37	OG6_102543
Q5ACH7	OG6_106785
Q5ACU4	OG6_104457
Q5ACV3	OG6_105201
Q5ACW3	OG6_102596
Q5AD17	OG6_100408
Q5AD21	OG6_101592
Q5AD23	OG6r21_112714
Q5AD31	OG6_101004
Q5ADL4	OG6_101940
Q5ADL9	OG6_102228
Q5ADM0	OG6_103028
Q5ADM2	OG6_103171
Q5ADM3	OG6_100595
Q5ADM4	OG6_173339
Q5ADN0	OG6_101909
Q5ADN4	OG6_100000
Q5ADN6	OG6_124636
Q5ADN7	OG6_102026
Q5ADN8	OG6_101710
Q5ADP1	OG6_100357
Q5ADR1	OG6_106954
Q5ADS1	OG6_103058
Q5ADS3	OG6_499877
Q5ADT0	OG6_100282
Q5ADT5	OG6_102338
Q5ADT9	OG6_100367
Q5ADU3	OG6_102747
Q5ADU9	OG6_102037
Q5ADV2	OG6_100912
Q5ADV5	OG6_102331
Q5ADX8	OG6_373661
Q5AEB4	OG6_100598
Q5AEB5	OG6_103852
Q5AED0	OG6_110013
Q5AEF0	OG6_102468
Q5AEF9	OG6_112012
Q5AEG6	OG6_102947
Q5AEI3	OG6_108957
Q5AEM5	OG6_100646
Q5AEM8	OG6_110913
Q5AF38	OG6_103853
Q5AF55	OG6_153271
Q5AF73	OG6_103858
Q5AFA5	OG6_113507
Q5AFA8	OG6_104762
Q5AFA9	OG6_103722
Q5AFB1	OG6_101603
Q5AFB9	OG6_102924
Q5AFC2	OG6_109925
Q5AFD1	OG6_137837
Q5AFF7	OG6_102996
Q5AFG1	OG6_499915
Q5AFK3	OG6_102982
Q5AFT2	OG6_104722
Q5AFT3	OG6_103351
Q5AFV3	OG6r21_103543
Q5AFX2	OG6_103549
Q5AG31	OG6_143677
Q5AG46	OG6_108524
Q5AG85	OG6_119815
Q5AG86	OG6_102166
Q5AG95	OG6_101562
Q5AGA2	OG6_129743
Q5AGB0	OG6_100510
Q5AGC1	OG6_103053
Q5AGD9	OG6_104144
Q5AGE5	OG6_104233
Q5AGV0	OG6_129934
Q5AGV1	OG6_102929
Q5AGW0	OG6_100812
Q5AGW9	OG6_143662
Q5AGX1	OG6_102062
Q5AGX4	OG6_100866
Q5AGY0	OG6_100992
Q5AGY1	OG6_101248
Q5AH06	OG6_100767
Q5AH11	OG6_105477
Q5AH13	OG6r21_101537
