Accession	Group ID	Entry
YJL184W	OG7_0155786	P46984
YJL185C	OG7_0155935	P46983
YJL186W	OG7_0009716	P46982
YJL187C	OG7_0004764	P32944
YJL189W	OG7_0006033	P04650
YJL190C	OG7_0003622	P0C0W1
YJL191W	OG7_0003058	P39516
YJL192C	OG7_0155512	P39543
YJL193W	OG7_0003407	P39542
YJL194W	OG7_0003362	P09119
YJL196C	OG7_0001356	P39540
YJL197W	OG7_0001214	P39538
YJL198W	OG7_0002970	P39535
YJL200C	OG7_0001897	P39533
YJL201W	OG7_0001056	P32525
YJL203W	OG7_0007042	P32524
YJL204C	OG7_0020041	P39531
YJL205C	OG7_0038381	Q02820
YJL206C	OG7_0002985	P39529
YJL207C	OG7_0006372	P39526
YJL208C	OG7_0006484	P08466
YJL209W	OG7_0155596	P07252
YJL210W	OG7_0008531	P32800
YJL212C	OG7_0006835	P40897
YJL213W	OG7_0012743	P40896
YJL214W	OG7_0000446	P40886
YJL216C	OG7_0002410	P40884
YJL217W	OG7_0021535	P40893
YJL218W	OG7_0006070	P40892
YJL219W	OG7_0000446	P40885
YJL221C	OG7_0002410	P0CW41
YJL222W	OG7_0003289	P40890
YJL223C	OG7_0014528	P0CE88
YJL225C	OG7_0014529	P40889
YJR001W	OG7_0001576	P47082
YJR002W	OG7_0007599	P47083
YJR003C	OG7_0155699	P47084
YJR004C	OG7_0155795	P20840
YJR005C-A	OG7_0101682	Q3E827
YJR005W	OG7_0001921	P27351
YJR006W	OG7_0007159	P46957
YJR007W	OG7_0006220	P20459
YJR008W	OG7_0005704	P47085
YJR009C	OG7_0002325	P00358
YJR010C-A	OG7_0008840	P46965
YJR010W	OG7_0003553	P08536
YJR011C	OG7_0155577	P47086
YJR012C	OG7_0014819	P47087
YJR013W	OG7_0007689	P47088
YJR014W	OG7_0007574	P47089
YJR015W	OG7_0022170	P47090
YJR016C	OG7_0007099	P39522
YJR017C	OG7_0003241	P22696
YJR019C	OG7_0008737	P41903
YJR021C	OG7_0155871	P21651
YJR022W	OG7_0001217	P47093
YJR024C	OG7_0004538	P47095
YJR025C	OG7_0010449	P47096
YJR026W	OG7_0014733	P0CX74
YJR027W	OG7_0011767	P47098
YJR028W	OG7_0014733	P47099
YJR029W	OG7_0011767	P47100
YJR030C	OG7_0101642	P47101
YJR031C	OG7_0001170	P47102
YJR032W	OG7_0000556	P47103
YJR033C	OG7_0005373	P47104
YJR034W	OG7_0009752	Q02772
YJR035W	OG7_0000402	P40352
YJR036C	OG7_0000785	P40985
YJR039W	OG7_0155518	P47107
YJR040W	OG7_0001346	P37020
YJR041C	OG7_0036281	P47108
YJR042W	OG7_0009000	P46673
YJR043C	OG7_0155834	P47110
YJR044C	OG7_0007293	P47111
YJR045C	OG7_0000776	P0CS90
YJR046W	OG7_0156064	P47112
YJR047C	OG7_0004686	P19211
YJR048W	OG7_0004830	P00044
YJR049C	OG7_0003369	P21373
YJR050W	OG7_0007461	P21374
YJR051W	OG7_0003099	P21375
YJR052W	OG7_0003070	P06779
YJR053W	OG7_0019451	P47113
YJR054W	OG7_0019446	P47114
YJR055W	OG7_0005128	P46973
YJR056C	OG7_0021353	P47115
YJR057W	OG7_0004986	P00572
YJR058C	OG7_0001857	Q00381
YJR059W	OG7_0101635	P47116
YJR060W	OG7_0007216	P17106
YJR061W	OG7_0028333	P40355
YJR062C	OG7_0016133	P40354
YJR063W	OG7_0002891	P32529
YJR064W	OG7_0001068	P40413
YJR065C	OG7_0000774	P47117
YJR066W	OG7_0001934	P35169
YJR067C	OG7_0010305	P47118
YJR068W	OG7_0001167	P40348
YJR069C	OG7_0005001	P47119
YJR070C	OG7_0007797	P47120
YJR072C	OG7_0006819	P47122
YJR073C	OG7_0011033	P05375
YJR074W	OG7_0009505	P47123
YJR075W	OG7_0006663	P47124
YJR076C	OG7_0001286	P32458
YJR077C	OG7_0004512	P23641
YJR078W	OG7_0007616	P47125
YJR079W	OG7_0155751	P47126
YJR080C	OG7_0036290	P47127
YJR082C	OG7_0007207	P47128
YJR083C	OG7_0155992	P47129
YJR084W	OG7_0006636	P47130
YJR085C	OG7_0005469	P47131
YJR086W	OG7_0014816	P18852
YJR088C	OG7_0007637	P47133
YJR089W	OG7_0002016	P47134
YJR090C	OG7_0018905	P24814
YJR091C	OG7_0001979	P47135
YJR092W	OG7_0020043	P47136
YJR093C	OG7_0005597	P45976
YJR094C	OG7_0155509	P21190
YJR094W-A	OG7_0005003	P0CX26
YJR095W	OG7_0004112	P33303
YJR096W	OG7_0001209	P47137
YJR097W	OG7_0000422	P47138
YJR098C	OG7_0030343	P47139
YJR099W	OG7_0005232	P35127
YJR100C	OG7_0003129	P47140
YJR101W	OG7_0003192	P47141
YJR102C	OG7_0008230	P47142
YJR103W	OG7_0003758	P38627
YJR104C	OG7_0002983	P00445
YJR105W	OG7_0004747	P47143
YJR106W	OG7_0001914	P47144
YJR107W	OG7_0001839	P47145
YJR108W	OG7_0056867	P47146
YJR109C	OG7_0002364	P03965
YJR110W	OG7_0001723	P47147
YJR111C	OG7_0014792	P47148
YJR112W	OG7_0025216	P47149
YJR112W-A	OG7_0023005	Q3E743
YJR113C	OG7_0003325	P47150
YJR115W	OG7_0036294	P47152
YJR116W	OG7_0005185	P47153
YJR117W	OG7_0006750	P47154
YJR118C	OG7_0101672	P47155
YJR119C	OG7_0003036	P47156
YJR120W	OG7_0156038	P47157
YJR121W	OG7_0004329	P00830
YJR122W	OG7_0007641	P47158
YJR123W	OG7_0003325	P26783
YJR124C	OG7_0016493	P47159
YJR125C	OG7_0002658	P47160
YJR126C	OG7_0003131	P47161
YJR127C	OG7_0101621	P46974
YJR129C	OG7_0001290	P47163
YJR130C	OG7_0015545	P47164
YJR131W	OG7_0002768	P32906
YJR132W	OG7_0005004	P46970
YJR133W	OG7_0003751	P47165
YJR134C	OG7_0008292	P47166
YJR135C	OG7_0155553	P47167
YJR135W-A	OG7_0004940	P57744
YJR136C	OG7_0155559	P47168
YJR137C	OG7_0007837	P47169
YJR138W	OG7_0006814	P47170
YJR139C	OG7_0003537	P31116
YJR140C	OG7_0026612	P47171
YJR141W	OG7_0009570	P47172
YJR142W	OG7_0009321	P47173
YJR143C	OG7_0004620	P46971
YJR144W	OG7_0015034	P32787
YJR145C	OG7_0004517	P0CX35
YJR146W	OG7_0156047	P47174
YJR147W	OG7_0046914	P47175
YJR148W	OG7_0002834	P47176
YJR149W	OG7_0007536	P47177
YJR150C	OG7_0014528	P47178
YJR151C	OG7_0014528	P47179
YJR151W-A	OG7_0156136	Q3E775
YJR152W	OG7_0002542	P15365
YJR153W	OG7_0004578	P47180
YJR154W	OG7_0024026	P47181
YJR155W	OG7_0001184	P47182
YJR156C	OG7_0012586	P47183
YJR158W	OG7_0000446	P47185
YJR159W	OG7_0001109	P35497
YJR160C	OG7_0012907	P0CE00
YJR161C	OG7_0017420	P47187
YKL001C	OG7_0003554	Q02196
YKL002W	OG7_0003514	P36108
YKL003C	OG7_0010115	P28778
YKL004W	OG7_0014412	P36107
YKL005C	OG7_0156042	P36106
YKL006C-A	OG7_0021416	P43682
YKL006W	OG7_0006043	P36105
YKL007W	OG7_0006555	P28495
YKL008C	OG7_0002554	P28496
YKL009W	OG7_0007280	P33201
YKL010C	OG7_0002947	P33202
YKL011C	OG7_0030341	Q03702
YKL012W	OG7_0005367	P33203
YKL013C	OG7_0007928	P33204
YKL014C	OG7_0008015	P34241
YKL015W	OG7_0041018	P25502
YKL016C	OG7_0018357	P30902
YKL017C	OG7_0000997	P34243
YKL018C-A	OG7_0155650	Q3E7A7
YKL018W	OG7_0006315	P36104
YKL019W	OG7_0008449	P29703
YKL020C	OG7_0015592	P35210
YKL021C	OG7_0007821	P20484
YKL022C	OG7_0007209	P09798
YKL023C-A	OG7_0155913	Q2V2P3
YKL023W	OG7_0155513	P36103
YKL024C	OG7_0001354	P15700
YKL025C	OG7_0007201	P36102
YKL026C	OG7_0002331	P36014
YKL027W	OG7_0002776	P36101
YKL028W	OG7_0007288	P36100
YKL029C	OG7_0002857	P36013
YKL032C	OG7_0000969	P33417
YKL033W	OG7_0008755	P36097
YKL033W-A	OG7_0002627	Q86ZR7
YKL034W	OG7_0008899	P36096
YKL035W	OG7_0005733	P32861
YKL037W	OG7_0155683	P32858
YKL038W	OG7_0002985	P32862
YKL039W	OG7_0005738	P32857
YKL040C	OG7_0004904	P32860
YKL041W	OG7_0003514	P36095
YKL042W	OG7_0155656	P36094
YKL043W	OG7_0009582	P36093
YKL044W	OG7_0155817	P36092
YKL045W	OG7_0005599	P20457
YKL046C	OG7_0010243	P36091
YKL047W	OG7_0011625	P36090
YKL048C	OG7_0000008	P32801
YKL049C	OG7_0001575	P36012
YKL050C	OG7_0101662	P35736
YKL051W	OG7_0020683	P35735
YKL052C	OG7_0022144	P35734
YKL053C-A	OG7_0009603	O60200
YKL054C	OG7_0017151	P35732
YKL055C	OG7_0000051	P35731
YKL056C	OG7_0006747	P35691
YKL057C	OG7_0008652	P35729
YKL058W	OG7_0008451	P32774
YKL059C	OG7_0005271	P35728
YKL060C	OG7_0008165	P14540
YKL061W	OG7_0156130	P35727
YKL062W	OG7_0030357	P33749
YKL063C	OG7_0155971	P35725
YKL064W	OG7_0005481	P35724
YKL065C	OG7_0007710	P35723
YKL065W-A	OG7_0155555	Q2V2P2
YKL067W	OG7_0001643	P36010
YKL068W	OG7_0005085	Q02629
YKL068W-A	OG7_0155724	Q3E826
YKL069W	OG7_0013137	P36088
YKL070W	OG7_0020016	P36087
YKL071W	OG7_0000095	P36086
YKL072W	OG7_0020653	P36085
YKL073W	OG7_0000779	P36016
YKL074C	OG7_0003721	P36084
YKL075C	OG7_0156052	P36083
YKL077W	OG7_0036316	P36081
YKL078W	OG7_0000698	P36009
YKL079W	OG7_0000136	P32364
YKL080W	OG7_0006232	P31412
YKL081W	OG7_0004922	P36008
YKL082C	OG7_0008441	P36080
YKL084W	OG7_0015295	P36078
YKL085W	OG7_0004751	P17505
YKL086W	OG7_0010898	P36077
YKL087C	OG7_0006933	Q00873
YKL088W	OG7_0005233	P36076
YKL089W	OG7_0011417	P35201
YKL090W	OG7_0003327	P36075
YKL091C	OG7_0001253	P33324
YKL092C	OG7_0002757	P33314
YKL093W	OG7_0101688	P23493
YKL094W	OG7_0002414	P28321
YKL095W	OG7_0004544	P28320
YKL096C-B	OG7_0155978	Q8TGT2
YKL096W	OG7_0014528	P28319
YKL096W-A	OG7_0014528	P43497
YKL098W	OG7_0006049	P34246
YKL099C	OG7_0007921	P34247
YKL100C	OG7_0002650	P34248
YKL101W	OG7_0000009	P34244
YKL103C	OG7_0006128	P14904
YKL104C	OG7_0003382	P14742
YKL105C	OG7_0101667	P34250
YKL106C-A	OG7_0156256	Q3E7A0
YKL106W	OG7_0003266	Q01802
YKL107W	OG7_0017910	P34251
YKL108W	OG7_0024035	P34252
YKL109W	OG7_0155849	P14064
YKL110C	OG7_0008753	P34253
YKL112W	OG7_0155962	P14164
YKL113C	OG7_0001893	P26793
YKL114C	OG7_0009896	P22936
YKL116C	OG7_0000009	P28708
YKL117W	OG7_0005368	P28707
YKL119C	OG7_0025230	P32341
YKL120W	OG7_0001465	P32332
YKL121W	OG7_0005661	P32330
YKL122C	OG7_0156083	P32342
YKL124W	OG7_0003120	P32343
YKL125W	OG7_0007164	P36070
YKL126W	OG7_0000103	P12688
YKL127W	OG7_0003999	P33401
YKL128C	OG7_0006422	P36069
YKL129C	OG7_0000433	P36006
YKL130C	OG7_0155843	P36068
YKL132C	OG7_0004140	P36001
YKL133C	OG7_0101680	P36066
YKL134C	OG7_0002961	P35999
YKL135C	OG7_0001921	P36000
YKL137W	OG7_0009261	P36064
YKL138C	OG7_0020356	P14063
YKL138C-A	OG7_0156220	P69852
YKL139W	OG7_0000396	Q03957
YKL140W	OG7_0002078	P34163
YKL141W	OG7_0007873	P33421
YKL142W	OG7_0155641	P35719
YKL143W	OG7_0008629	P34078
YKL144C	OG7_0003800	P35718
YKL145W	OG7_0000949	P33299
YKL146W	OG7_0001576	P36062
YKL148C	OG7_0003094	Q00711
YKL149C	OG7_0007459	P24309
YKL150W	OG7_0002437	P36060
YKL151C	OG7_0006005	P36059
YKL152C	OG7_0002311	P00950
YKL154W	OG7_0008390	P36057
YKL155C	OG7_0008231	P36056
YKL156W	OG7_0004396	P35997
YKL157W	OG7_0001210	P32454
YKL159C	OG7_0006923	P36054
YKL160W	OG7_0006772	P36053
YKL161C	OG7_0000396	P36005
YKL162C	OG7_0012203	P36052
YKL163W	OG7_0032027	Q03180
YKL164C	OG7_0032027	Q03178
YKL165C	OG7_0007045	P36051
YKL166C	OG7_0000103	P05986
YKL167C	OG7_0024047	P32388
YKL168C	OG7_0101666	P36004
YKL170W	OG7_0003211	P35996
YKL171W	OG7_0156071	P36003
YKL172W	OG7_0008057	P36049
YKL173W	OG7_0002134	P36048
YKL174C	OG7_0005350	P36029
YKL175W	OG7_0004237	P34240
YKL176C	OG7_0156015	P34239
YKL178C	OG7_0017962	P06783
YKL179C	OG7_0004893	P34237
YKL180W	OG7_0004429	P05740
YKL181W	OG7_0002319	P32895
YKL182W	OG7_0011178	P07149
YKL183C-A	OG7_0155438	Q3E765
YKL183W	OG7_0155891	P34234
YKL184W	OG7_0002546	P08432
YKL185W	OG7_0001357	P34233
YKL186C	OG7_0155668	P34232
YKL187C	OG7_0101613	P34231
YKL188C	OG7_0002777	P34230
YKL189W	OG7_0005684	P32464
YKL190W	OG7_0002692	P25296
YKL191W	OG7_0003745	P32461
YKL192C	OG7_0003886	P32463
YKL193C	OG7_0008278	P36047
YKL194C	OG7_0003264	P07236
YKL195W	OG7_0008707	P36046
YKL196C	OG7_0006468	P36015
YKL197C	OG7_0001162	P24004
YKL198C	OG7_0101635	P36002
YKL201C	OG7_0028333	P36044
YKL203C	OG7_0001934	P32600
YKL204W	OG7_0155606	P36041
YKL205W	OG7_0007899	P33418
YKL206C	OG7_0009763	P36040
YKL207W	OG7_0007496	P36039
YKL208W	OG7_0155775	P36038
YKL209C	OG7_0000734	P12866
YKL210W	OG7_0003530	P22515
YKL211C	OG7_0002020	P00937
YKL212W	OG7_0000974	P32368
YKL213C	OG7_0006699	P36037
YKL214C	OG7_0155590	P36036
YKL215C	OG7_0005433	P28273
YKL216W	OG7_0005744	P28272
YKL217W	OG7_0002865	P36035
YKL218C	OG7_0002176	P36007
YKL219W	OG7_0017420	P36034
YKL220C	OG7_0035606	P36033
YKL221W	OG7_0001151	P36032
YKL222C	OG7_0044700	P35995
YKL224C	OG7_0014528	P35994
YKR001C	OG7_0001451	P21576
YKR002W	OG7_0003740	P29468
YKR003W	OG7_0002578	Q02201
YKR004C	OG7_0009002	Q02202
YKR005C	OG7_0155842	Q02203
YKR006C	OG7_0155893	Q02204
YKR007W	OG7_0155477	Q02205
YKR008W	OG7_0005034	Q02206
YKR009C	OG7_0000039	Q02207
YKR010C	OG7_0048407	Q02208
YKR011C	OG7_0156236	Q02209
YKR013W	OG7_0001152	P36110
YKR014C	OG7_0000131	P36018
YKR015C	OG7_0071881	P36111
YKR016W	OG7_0007404	P36112
YKR017C	OG7_0001824	P36113
YKR018C	OG7_0003879	P36114
YKR019C	OG7_0001721	P36115
YKR020W	OG7_0155762	P36116
YKR021W	OG7_0011635	P36117
YKR022C	OG7_0156246	P36118
YKR023W	OG7_0007140	P36119
YKR024C	OG7_0000111	P36120
YKR025W	OG7_0007799	P36121
YKR026C	OG7_0001817	P14741
YKR027W	OG7_0014007	P36122
YKR028W	OG7_0003009	P36123
YKR029C	OG7_0004910	P36124
YKR030W	OG7_0008701	P36125
YKR031C	OG7_0002555	P36126
YKR034W	OG7_0001357	P26343
YKR035W-A	OG7_0005992	P69771
YKR036C	OG7_0003947	P36130
YKR037C	OG7_0155987	P36131
YKR038C	OG7_0003449	P36132
YKR039W	OG7_0005294	P19145
YKR041W	OG7_0022157	P36134
YKR042W	OG7_0018853	P36135
YKR043C	OG7_0002314	P36136
YKR044W	OG7_0004547	P36137
YKR045C	OG7_0155990	P36138
YKR046C	OG7_0155968	P36139
YKR048C	OG7_0003402	P25293
YKR049C	OG7_0155695	P36141
YKR050W	OG7_0008961	P28584
YKR051W	OG7_0002964	P36142
YKR052C	OG7_0001370	P23500
YKR053C	OG7_0006826	P23501
YKR054C	OG7_0000699	P36022
YKR055W	OG7_0000131	Q00246
YKR056W	OG7_0004255	P33753
YKR057W	OG7_0006431	P0C0V8
YKR058W	OG7_0002910	P36143
YKR060W	OG7_0007533	P36144
YKR061W	OG7_0007223	P33550
YKR062W	OG7_0008842	P36145
YKR063C	OG7_0007402	P36146
YKR064W	OG7_0021005	P36023
YKR065C	OG7_0016492	P36147
YKR066C	OG7_0004510	P00431
YKR067W	OG7_0008954	P36148
YKR068C	OG7_0006801	P36149
YKR069W	OG7_0004717	P36150
YKR070W	OG7_0006756	P36151
YKR071C	OG7_0007165	P36152
YKR072C	OG7_0005233	P36024
YKR074W	OG7_0011970	P36154
YKR075C	OG7_0101679	P36155
YKR076W	OG7_0006012	P36156
YKR077W	OG7_0155487	P36157
YKR078W	OG7_0001722	P36158
YKR079C	OG7_0003196	P36159
YKR080W	OG7_0015289	Q02046
YKR081C	OG7_0007289	P36160
YKR082W	OG7_0008997	P36161
YKR083C	OG7_0022064	P36162
YKR084C	OG7_0001444	P32769
YKR085C	OG7_0020617	P22354
YKR086W	OG7_0000698	P15938
YKR087C	OG7_0006124	P36163
YKR088C	OG7_0003812	P36164
YKR089C	OG7_0007317	P36165
YKR090W	OG7_0001281	P36166
YKR091W	OG7_0045803	P36167
YKR092C	OG7_0008037	P32583
YKR093W	OG7_0001648	P32901
YKR094C	OG7_0001212	P0CH09
YKR095W	OG7_0007509	Q02455
YKR095W-A	OG7_0008921	Q3E833
YKR096W	OG7_0101670	P36168
YKR100C	OG7_0101646	P36169
YKR097W	OG7_0007104	P10963
YKR098C	OG7_0001214	P36026
YKR099W	OG7_0001158	P22035
YKR101W	OG7_0156252	P21691
YKR102W	OG7_0024920	P36170
YKR103W	OG7_0000689	P0CE68
YKR104W	OG7_0000689	P0CE69
YKR105C	OG7_0002006	P36172
YKR106W	OG7_0011977	P36173
YLL001W	OG7_0001451	P54861
YLL002W	OG7_0018907	Q07794
YLL003W	OG7_0021772	Q12369
YLL004W	OG7_0008467	P54790
YLL005C	OG7_0002441	Q07798
YLL006W	OG7_0017098	P41800
YLL006W-A	OG7_0156133	Q3E814
YLL007C	OG7_0155444	Q07799
YLL008W	OG7_0000128	P32892
YLL009C	OG7_0008831	Q12287
YLL010C	OG7_0001447	Q07800
YLL011W	OG7_0007467	P33750
YLL012W	OG7_0002078	Q07804
YLL013C	OG7_0001979	Q07807
YLL014W	OG7_0009056	Q12431
YLL015W	OG7_0000689	P14772
YLL018C	OG7_0002299	P04802
YLL018C-A	OG7_0009371	Q3E731
YLL019C	OG7_0003493	P32350
YLL021W	OG7_0005352	P23201
YLL022C	OG7_0155576	Q12373
YLL023C	OG7_0017540	Q12164
YLL024C	OG7_0000779	P10592
YLL025W	OG7_0014528	Q12370
YLL026W	OG7_0002479	P31539
YLL027W	OG7_0003481	Q07821
YLL028W	OG7_0003055	Q07824
YLL029W	OG7_0003989	Q07825
YLL031C	OG7_0004202	Q07830
YLL032C	OG7_0017549	Q07834
YLL033W	OG7_0156167	Q07843
YLL034C	OG7_0001162	Q07844
YLL035W	OG7_0003734	Q07845
YLL036C	OG7_0007160	P32523
YLL038C	OG7_0002658	Q07872
YLL039C	OG7_0001212	P0CG63
YLL040C	OG7_0001856	Q07878
YLL041C	OG7_0004894	P21801
YLL042C	OG7_0155765	Q07879
YLL043W	OG7_0001174	P23900
YLL045C	OG7_0006018	P29453
YLL046C	OG7_0000011	P32385
YLL048C	OG7_0000689	P32386
YLL049W	OG7_0155637	Q07887
YLL050C	OG7_0003659	Q03048
YLL051C	OG7_0001646	Q12473
YLL052C	OG7_0001174	P0CD90
YLL053C	OG7_0001174	P0CD98
YLL054C	OG7_0061105	Q12244
YLL055W	OG7_0002542	Q12235
YLL056C	OG7_0011718	Q12177
YLL057C	OG7_0008073	Q12358
YLL058W	OG7_0015545	Q12198
YLL060C	OG7_0001367	Q12390
YLL061W	OG7_0005294	Q12372
YLL062C	OG7_0003584	Q12525
YLL063C	OG7_0030340	Q12226
YLL064C	OG7_0014528	P0CE91
YLL066C	OG7_0014529	Q99208
YLL066W-B	OG7_0156263	Q8TGJ7
YLL067C	OG7_0014529	Q07888
YLR001C	OG7_0002903	Q07895
YLR002C	OG7_0007726	Q07896
YLR003C	OG7_0008729	Q07897
YLR004C	OG7_0002542	Q07904
YLR005W	OG7_0007294	Q04673
YLR006C	OG7_0000789	Q07084
YLR007W	OG7_0008692	Q07913
YLR008C	OG7_0005855	Q07914
YLR009W	OG7_0003349	Q07915
YLR010C	OG7_0156172	Q07921
YLR011W	OG7_0008953	Q07923
YLR012C	OG7_0156012	Q07927
YLR013W	OG7_0001357	Q07928
YLR014C	OG7_0020045	P07272
YLR015W	OG7_0007029	P43132
YLR016C	OG7_0003497	Q07930
YLR017W	OG7_0006435	Q07938
YLR018C	OG7_0156159	Q12445
YLR019W	OG7_0001447	Q07949
YLR020C	OG7_0002078	Q07950
YLR021W	OG7_0155828	Q07951
YLR022C	OG7_0006638	Q07953
YLR023C	OG7_0002922	Q07959
YLR024C	OG7_0002890	Q07963
YLR025W	OG7_0005735	P39929
YLR026C	OG7_0007005	Q01590
YLR027C	OG7_0003266	P23542
YLR028C	OG7_0006200	P54113
YLR029C	OG7_0005736	P05748
YLR030W	OG7_0155904	Q07967
YLR031W	OG7_0101609	Q07978
YLR032W	OG7_0000402	P32849
YLR033W	OG7_0156142	Q07979
YLR034C	OG7_0003741	Q12078
YLR035C	OG7_0002232	Q07980
YLR035C-A	OG7_0011767	Q12088
YLR036C	OG7_0101658	Q07986
YLR037C	OG7_0014528	Q07987
YLR038C	OG7_0006786	Q01519
YLR039C	OG7_0006448	P40395
YLR040C	OG7_0155434	Q07988
YLR042C	OG7_0155685	Q07990
YLR043C	OG7_0000495	P22217
YLR044C	OG7_0009289	P06169
YLR045C	OG7_0005125	P46675
YLR046C	OG7_0010250	Q12253
YLR047C	OG7_0001646	Q12209
YLR048W	OG7_0004981	P46654
YLR049C	OG7_0156049	Q12110
YLR050C	OG7_0009777	Q12155
YLR051C	OG7_0007756	Q12035
YLR052W	OG7_0155467	Q12345
YLR053C	OG7_0156131	Q12026
YLR054C	OG7_0071882	Q12202
YLR055C	OG7_0018906	P38915
YLR056W	OG7_0006351	P32353
YLR057W	OG7_0002768	Q12205
YLR058C	OG7_0003031	P37291
YLR059C	OG7_0008597	P54964
YLR060W	OG7_0004252	P15624
YLR061W	OG7_0005677	P05749
YLR063W	OG7_0024062	Q12291
YLR064W	OG7_0017540	Q12144
YLR065C	OG7_0008916	Q99382
YLR066W	OG7_0007498	Q12133
YLR067C	OG7_0001172	P32522
YLR068W	OG7_0156079	Q12247
YLR069C	OG7_0003018	P25039
YLR070C	OG7_0001109	Q07993
YLR071C	OG7_0007150	P19263
YLR072W	OG7_0002535	Q08001
YLR073C	OG7_0006995	Q08003
YLR074C	OG7_0008477	Q08004
YLR075W	OG7_0004941	P41805
YLR077W	OG7_0000958	Q08023
YLR078C	OG7_0007923	P25385
YLR079W	OG7_0155692	P38634
YLR080W	OG7_0101630	Q12396
YLR081W	OG7_0000446	P13181
YLR082C	OG7_0155860	Q12020
YLR083C	OG7_0001932	P32802
YLR084C	OG7_0016785	Q12465
YLR085C	OG7_0000774	Q12509
YLR086W	OG7_0001761	Q12267
YLR087C	OG7_0006653	Q12150
YLR088W	OG7_0008281	P39012
YLR089C	OG7_0003566	P52893
YLR090W	OG7_0000411	P39102
YLR091W	OG7_0155813	Q12393
YLR092W	OG7_0001293	Q12325
YLR093C	OG7_0001890	Q12255
YLR094C	OG7_0155580	Q12418
YLR095C	OG7_0155445	Q12072
YLR096W	OG7_0000009	P13186
YLR097C	OG7_0008537	Q12347
YLR098C	OG7_0002985	P43634
YLR099C	OG7_0003255	Q12385
YLR099W-A	OG7_0025215	Q3E798
YLR100W	OG7_0011041	Q12452
YLR102C	OG7_0155833	Q12107
YLR103C	OG7_0007875	Q08032
YLR104W	OG7_0026630	Q08045
YLR105C	OG7_0004069	P16658
YLR106C	OG7_0004933	Q12019
YLR107W	OG7_0002372	Q12090
YLR108C	OG7_0026623	Q12259
YLR109W	OG7_0006109	P38013
YLR110C	OG7_0024920	Q12127
YLR113W	OG7_0000396	P32485
YLR114C	OG7_0008592	Q12500
YLR115W	OG7_0002417	Q12102
YLR116W	OG7_0002301	Q12186
YLR117C	OG7_0006470	Q12309
YLR118C	OG7_0003346	Q12354
YLR119W	OG7_0005799	Q99176
YLR120C	OG7_0001304	P32329
YLR121C	OG7_0001304	Q12303
YLR125W	OG7_0156091	Q12138
YLR126C	OG7_0002020	Q12288
YLR127C	OG7_0007754	Q12440
YLR128W	OG7_0002901	Q12395
YLR129W	OG7_0007230	Q12220
YLR130C	OG7_0002599	Q12436
YLR131C	OG7_0000135	P21192
YLR132C	OG7_0008210	Q12208
YLR133W	OG7_0002962	P20485
YLR134W	OG7_0009289	P16467
YLR135W	OG7_0156121	Q12098
YLR136C	OG7_0002161	P47977
YLR137W	OG7_0033046	Q12367
YLR138W	OG7_0011862	Q99271
YLR139C	OG7_0028301	P42900
YLR141W	OG7_0024042	Q02983
YLR142W	OG7_0005535	P09368
YLR143W	OG7_0005204	Q12429
YLR144C	OG7_0009974	Q12168
YLR145W	OG7_0036305	Q12530
YLR146C	OG7_0155680	Q12455
YLR146W-A	OG7_0156072	Q2V2P1
YLR147C	OG7_0003694	P43321
YLR148W	OG7_0007356	P27801
YLR149C	OG7_0007424	Q99296
YLR150W	OG7_0016791	P39015
YLR151C	OG7_0004865	Q12524
YLR152C	OG7_0007965	P54072
YLR153C	OG7_0000501	P52910
YLR154C	OG7_0156233	Q12338
YLR154C-G	OG7_0156150	Q3E813
YLR154C-H	OG7_0056868	P0CY02
YLR154W-C	OG7_0096850	Q8TGM6
YLR154W-C	OG7_0096850	Q8TGM7
YLR155C	OG7_0004295	P0CZ17
YLR156C-A	OG7_0056868	P0CY03
YLR156W	OG7_0047364	P0CE96
YLR157C	OG7_0004295	P0CX77
YLR157C-A	OG7_0014733	P0CX72
YLR157C-B	OG7_0011767	P0C2I5
YLR157C-C	OG7_0056868	P0CY04
YLR157W-D	OG7_0047364	P0CE99
YLR157W-E	OG7_0047364	P0CF00
YLR158C	OG7_0004295	P0CX78
YLR159C-A	OG7_0056868	P0CY05
YLR159W	OG7_0047364	P0CE97
YLR160C	OG7_0004295	P0CX79
YLR161W	OG7_0047364	P0CE98
YLR162W	OG7_0156004	Q06235
YLR162W-A	OG7_0009775	Q3E811
YLR163C	OG7_0001878	P10507
YLR164W	OG7_0008826	Q06236
YLR165C	OG7_0001865	Q06244
YLR166C	OG7_0007112	Q06245
YLR167W	OG7_0001212	P05759
YLR168C	OG7_0004184	P35200
YLR170C	OG7_0001857	P35181
YLR172C	OG7_0006651	P32469
YLR173W	OG7_0033006	Q06247
YLR174W	OG7_0004251	P41939
YLR175W	OG7_0003591	P33322
YLR176C	OG7_0002949	P48743
YLR177W	OG7_0008399	Q06251
YLR178C	OG7_0002955	P14306
YLR179C	OG7_0002955	Q06252
YLR180W	OG7_0003674	P10659
YLR181C	OG7_0007643	Q06263
YLR182W	OG7_0009582	P09959
YLR183C	OG7_0020672	Q06266
YLR185W	OG7_0005715	P49166
YLR186W	OG7_0006310	Q06287
YLR187W	OG7_0017553	Q06315
YLR188W	OG7_0000734	P33310
YLR189C	OG7_0006252	Q06321
YLR190W	OG7_0155865	Q06324
YLR191W	OG7_0010085	P80667
