Gene Names	Accession
YMR108W	OG6_100369
YMR109W	OG6_100187
YMR110C	OG6_100557
YMR111C	OG6_500200
YMR112C	OG6_500086
YMR113W	OG6_100496
YMR114C	OG6_102318
YMR115W	OG6_222606
YMR116C	OG6_101640
YMR117C	OG6_116989
YMR118C	OG6_103173
YMR119W	OG6_170858
YMR120C	OG6_101217
YMR121C	OG6_100733
YMR122W-A	OG6_500433
YMR123W	OG6_112058
YMR124W	OG6_222610
YMR125W	OG6_103433
YMR126C	OG6_115946
YMR127C	OG6_143738
YMR128W	OG6_102322
YMR129W	OG6_113586
YMR130W	OG6_102573
YMR131C	OG6_102504
YMR132C	OG6_102835
YMR133W	OG6_500205
YMR134W	OG6_500774
YMR135C	OG6_102654
YMR136W	OG6_500657
YMR137C	OG6_102812
YMR138W	OG6_174264
YMR139W	OG6_100482
YMR140W	OG6_115574
YMR142C	OG6_100961
YMR143W	OG6_100841
YMR144W	OG6_500102
YMR145C	OG6_100512
YMR146C	OG6_101932
YMR147W	OG6_500750
YMR148W	OG6_499923
YMR149W	OG6_103527
YMR150C	OG6_100609
YMR152W	OG6_100491
YMR153W	OG6_209971
YMR154C	OG6_103851
YMR155W	OG6_103711
YMR156C	OG6_102580
YMR157C	OG6_500374
YMR158C-A	OG6_499982
YMR158W	OG6_100322
YMR159C	OG6_500333
YMR160W	OG6_500640
YMR161W	OG6_101281
YMR162C	OG6_102565
YMR163C	OG6_500677
YMR164C	OG6_500016
YMR165C	OG6_100990
YMR166C	OG6_112766
YMR167W	OG6_101011
YMR168C	OG6_500402
YMR169C	OG6_100163
YMR170C	OG6_100163
YMR171C	OG6_157468
YMR172W	OG6_500456
YMR173W	OG6_500067
YMR174C	OG6_500296
YMR175W	OG6_500672
YMR175W-A	OG6_500135
YMR176W	OG6_130274
YMR177W	OG6_103293
YMR178W	OG6_102775
YMR179W	OG6_500035
YMR180C	OG6_111222
YMR181C	OG6_222613
YMR182C	OG6_500633
YMR182W-A	OG6_500933
YMR183C	OG6_100497
YMR184W	OG6_500347
YMR185W	OG6_137843
YMR186W	OG6_100204
YMR187C	OG6_500905
YMR188C	OG6_100208
YMR189W	OG6_101195
YMR190C	OG6_100352
YMR191W	OG6_500399
YMR192W	OG6_101755
YMR193W	OG6_103501
YMR194C-B	OG6_106641
YMR194W	OG6_101322
YMR195W	OG6_222614
YMR196W	OG6_110013
YMR197C	OG6_101479
YMR198W	OG6_205459
YMR199W	OG6_222615
YMR200W	OG6_123860
YMR201C	OG6_104388
YMR202W	OG6_106167
YMR203W	OG6_101593
YMR204C	OG6_500342
YMR205C	OG6_100319
YMR206W	OG6_500212
YMR207C	OG6_101052
YMR208W	OG6_101972
YMR209C	OG6_500589
YMR210W	OG6_100540
YMR211W	OG6_103867
YMR212C	OG6_126435
YMR213W	OG6_102607
YMR214W	OG6_105220
YMR215W	OG6_142972
YMR216C	OG6_100556
YMR217W	OG6_100862
YMR218C	OG6_104539
YMR219W	OG6_500150
YMR220W	OG6_106644
YMR221C	OG6_102962
YMR222C	OG6_102370
YMR223W	OG6_102914
YMR224C	OG6_101854
YMR225C	OG6_127201
YMR226C	OG6_100320
YMR227C	OG6_102177
YMR228W	OG6_122928
YMR229C	OG6_100538
YMR230W	OG6_101133
YMR230W-A	OG6_500534
YMR231W	OG6_102537
YMR232W	OG6_500636
YMR233W	OG6_104393
YMR234W	OG6_101549
YMR238W	OG6_109780
YMR235C	OG6_103239
YMR236W	OG6_101921
YMR237W	OG6_110308
YMR239C	OG6_101368
YMR240C	OG6_102282
YMR241W	OG6_108609
YMR242C	OG6_101208
YMR242W-A	OG6_499858
YMR243C	OG6_102585
YMR244C-A	OG6_104473
YMR244W	OG6_143644
YMR246W	OG6_100746
YMR247C	OG6_105606
YMR247W-A	OG6_500031
YMR250W	OG6_104611
YMR251W	OG6_103352
YMR251W-A	OG6_500420
YMR252C	OG6_500317
YMR253C	OG6_101191
YMR255W	OG6_499960
YMR256C	OG6_119538
YMR257C	OG6_499890
YMR258C	OG6_500236
YMR259C	OG6_102243
YMR260C	OG6_100738
YMR261C	OG6_118050
YMR262W	OG6_105671
YMR263W	OG6_152964
YMR264W	OG6_115049
YMR265C	OG6_121223
YMR266W	OG6_100323
YMR267W	OG6_100346
YMR268C	OG6_103012
YMR269W	OG6_163359
YMR270C	OG6_500366
YMR271C	OG6_100519
YMR272C	OG6_103477
YMR272W-B	OG6_500901
YMR273C	OG6_500134
YMR274C	OG6_103186
YMR275C	OG6_160270
YMR276W	OG6_100933
YMR277W	OG6_102037
YMR278W	OG6_100912
YMR279C	OG6_205300
YMR280C	OG6_500355
YMR281W	OG6_101964
YMR282C	OG6_500683
YMR283C	OG6_108225
YMR284W	OG6_102426
YMR285C	OG6_118085
YMR286W	OG6_105720
YMR287C	OG6_106276
YMR288W	OG6_101702
YMR289W	OG6_116771
YMR290C	OG6_102072
YMR291W	OG6_500445
YMR292W	OG6_101505
YMR293C	OG6_101205
YMR294W	OG6_103885
YMR295C	OG6_129958
YMR296C	OG6_102559
YMR297W	OG6_100109
YMR298W	OG6_500227
YMR299C	OG6_500302
YMR300C	OG6_101156
YMR301C	OG6_101840
YMR302C	OG6_111913
YMR303C	OG6_100245
YMR304W	OG6_101317
YMR305C	OG6_133467
YMR306W	OG6_101172
YMR307W	OG6_107446
YMR308C	OG6_101397
YMR309C	OG6_101999
YMR310C	OG6_102561
YMR311C	OG6_112910
YMR312W	OG6_500014
YMR313C	OG6_500184
YMR314W	OG6_102143
YMR315W	OG6_106694
YMR315W-A	OG6_500802
YMR316C-A	OG6_500675
YMR316W	OG6_162026
YMR317W	OG6_499977
YMR318C	OG6_100245
YMR319C	OG6_143788
YMR321C	OG6_102920
YMR322C	OG6_105123
YMR323W	OG6_100260
YMR325W	OG6_109825
YNL001W	OG6_101450
YNL002C	OG6_499906
YNL003C	OG6_102662
YNL004W	OG6_103495
YNL005C	OG6_101181
YNL006W	OG6_102432
YNL007C	OG6_100302
YNL008C	OG6_170858
YNL009W	OG6_100639
YNL010W	OG6_110112
YNL011C	OG6_111150
YNL012W	OG6_500805
YNL014W	OG6_105271
YNL015W	OG6_110554
YNL016W	OG6_103013
YNL018C	OG6_222616
YNL019C	OG6_222617
YNL020C	OG6_101386
YNL021W	OG6_100220
YNL022C	OG6_102591
YNL023C	OG6_103027
YNL024C	OG6_102111
YNL024C-A	OG6_102262
YNL025C	OG6_103590
YNL026W	OG6_102372
YNL027W	OG6_114247
YNL029C	OG6_127232
YNL030W	OG6_100120
YNL031C	OG6_100119
YNL032W	OG6_105102
YNL033W	OG6_222617
YNL034W	OG6_222616
YNL035C	OG6_103591
YNL036W	OG6_100995
YNL037C	OG6_101342
YNL038W	OG6_105076
YNL039W	OG6_105326
YNL040W	OG6_104566
YNL041C	OG6_102906
YNL042W	OG6_500157
YNL042W-B	OG6_500957
YNL044W	OG6_102188
YNL045W	OG6_101703
YNL046W	OG6_500272
YNL047C	OG6_110583
YNL048W	OG6_101910
YNL049C	OG6_101023
YNL050C	OG6_500430
YNL051W	OG6_142601
YNL052W	OG6_103849
YNL053W	OG6_115683
YNL054W	OG6_500002
YNL054W-A	OG6_100069
YNL054W-B	OG6_100069
YNL055C	OG6_101484
YNL056W	OG6_201441
YNL058C	OG6_222593
YNL059C	OG6_104278
YNL061W	OG6_100487
YNL062C	OG6_102534
YNL063W	OG6_101620
YNL064C	OG6_100614
YNL065W	OG6_104355
YNL066W	OG6_130006
YNL067W	OG6_100791
YNL067W-B	OG6_500851
YNL068C	OG6_104629
YNL069C	OG6_100793
YNL070W	OG6_105640
YNL071W	OG6_101258
YNL072W	OG6_100555
YNL073W	OG6_500719
YNL074C	OG6_500123
YNL075W	OG6_102223
YNL076W	OG6_500906
YNL077W	OG6_500109
YNL078W	OG6_500276
YNL079C	OG6_110870
YNL080C	OG6_500897
YNL081C	OG6_100333
YNL082W	OG6_101943
YNL083W	OG6_166276
YNL084C	OG6_123057
YNL085W	OG6_109072
YNL086W	OG6_106624
YNL087W	OG6_100476
YNL088W	OG6_100284
YNL090W	OG6_119796
YNL091W	OG6_500331
YNL092W	OG6_102486
YNL093W	OG6_109689
YNL094W	OG6_122937
YNL095C	OG6_122958
YNL096C	OG6_101127
YNL097C	OG6_107420
YNL097C-B	OG6_500724
YNL098C	OG6_100217
YNL099C	OG6_109980
YNL100W	OG6_500486
YNL101W	OG6_100466
YNL102W	OG6_102343
YNL103W	OG6_500671
YNL104C	OG6_110817
YNL106C	OG6_101787
YNL107W	OG6_102192
YNL108C	OG6_102745
YNL110C	OG6_102759
YNL111C	OG6_100589
YNL112W	OG6_100364
YNL113W	OG6_102491
YNL115C	OG6_127009
YNL116W	OG6_111255
YNL117W	OG6_104513
YNL118C	OG6_102623
YNL119W	OG6_103550
YNL121C	OG6_104251
YNL122C	OG6_104476
YNL123W	OG6_107381
YNL124W	OG6_104062
YNL125C	OG6_100246
YNL126W	OG6_101925
YNL127W	OG6_103643
YNL128W	OG6_100936
YNL129W	OG6_103047
YNL130C	OG6_100740
YNL130C-A	OG6_500504
YNL131W	OG6_111918
YNL132W	OG6_101162
YNL133C	OG6_499988
YNL134C	OG6_115538
YNL135C	OG6_100299
YNL136W	OG6_105343
YNL137C	OG6_112859
YNL138W	OG6_101374
YNL138W-A	OG6_103168
YNL139C	OG6_102850
YNL140C	OG6_500638
YNL141W	OG6_103627
YNL142W	OG6_100186
YNL143C	OG6_500558
YNL144C	OG6_500163
YNL145W	OG6_222567
YNL146C-A	OG6_500121
YNL146W	OG6_500303
YNL147W	OG6_102418
YNL148C	OG6_102852
YNL149C	OG6_143864
YNL151C	OG6_500829
YNL152W	OG6_198998
YNL153C	OG6_102908
YNL154C	OG6_101750
YNL155W	OG6_105888
YNL156C	OG6_105282
YNL157W	OG6_108957
YNL158W	OG6_500920
YNL159C	OG6_500782
YNL160W	OG6_222591
YNL161W	OG6_100850
YNL162W	OG6_100788
YNL162W-A	OG6_500432
YNL163C	OG6_102502
YNL164C	OG6_500226
YNL165W	OG6_162026
YNL166C	OG6_500676
YNL167C	OG6_500837
YNL168C	OG6_100403
YNL169C	OG6_102081
YNL172W	OG6_102115
YNL173C	OG6_111598
YNL175C	OG6_113929
YNL176C	OG6_500826
YNL177C	OG6_101227
YNL178W	OG6_100514
YNL180C	OG6_155548
YNL181W	OG6_136665
YNL182C	OG6_103008
YNL183C	OG6_113602
YNL184C	OG6_500599
YNL185C	OG6_100842
YNL186W	OG6_500427
YNL187W	OG6_102801
YNL188W	OG6_499901
YNL189W	OG6_100442
YNL190W	OG6_121753
YNL191W	OG6_106702
YNL192W	OG6_103535
YNL193W	OG6_499958
YNL194C	OG6_133379
YNL195C	OG6_500521
YNL196C	OG6_500463
YNL197C	OG6_158797
YNL199C	OG6_500703
YNL200C	OG6_102975
YNL201C	OG6_101106
YNL202W	OG6_101971
YNL204C	OG6_500791
YNL206C	OG6_121407
YNL207W	OG6_101547
YNL208W	OG6_500218
YNL209W	OG6_100083
YNL210W	OG6_122515
YNL211C	OG6_500148
YNL212W	OG6_105801
YNL213C	OG6_108634
YNL214W	OG6_500769
YNL215W	OG6_500499
YNL216W	OG6_499994
YNL217W	OG6_104510
YNL218W	OG6_102902
YNL219C	OG6_103457
YNL220W	OG6_100659
YNL221C	OG6_103108
YNL222W	OG6_103165
YNL223W	OG6_100501
YNL224C	OG6_110895
YNL225C	OG6_500393
YNL227C	OG6_102227
YNL229C	OG6_100130
YNL233W	OG6_500653
YNL230C	OG6_136807
YNL231C	OG6_102382
YNL232W	OG6_101821
YNL234W	OG6_101873
YNL236W	OG6_500770
YNL237W	OG6_118298
YNL238W	OG6_100362
YNL239W	OG6_105635
YNL240C	OG6_101268
YNL241C	OG6_100726
YNL242W	OG6_102791
YNL243W	OG6_102577
YNL244C	OG6_100635
YNL245C	OG6_103842
YNL246W	OG6_132519
YNL247W	OG6_100332
YNL248C	OG6_103939
YNL249C	OG6_500762
YNL250W	OG6_101667
YNL251C	OG6_129981
YNL252C	OG6_103062
YNL253W	OG6_103233
YNL254C	OG6_500946
YNL255C	OG6_101988
YNL256W	OG6_103256
YNL257C	OG6_114861
YNL258C	OG6_499964
YNL259C	OG6_103475
YNL260C	OG6_104693
YNL261W	OG6_103513
YNL262W	OG6_101586
YNL263C	OG6_101876
YNL264C	OG6_102382
YNL265C	OG6_102849
YNL267W	OG6_101543
YNL268W	OG6_103579
YNL269W	OG6_500246
YNL270C	OG6_103579
YNL271C	OG6_101727
YNL272C	OG6_127196
YNL273W	OG6_102693
YNL274C	OG6_100397
YNL275W	OG6_100185
YNL277W	OG6_103275
YNL277W-A	OG6_499987
YNL278W	OG6_222611
YNL279W	OG6_117010
YNL280C	OG6_102075
YNL281W	OG6_114697
YNL282W	OG6_500084
YNL283C	OG6_500479
YNL284C	OG6_100988
YNL284C-A	OG6_100069
YNL284C-B	OG6_100069
YNL286W	OG6_102631
YNL287W	OG6_101348
YNL288W	OG6_102178
YNL289W	OG6_112495
YNL290W	OG6_100321
YNL291C	OG6_112436
YNL292W	OG6_100327
YNL293W	OG6_100958
YNL294C	OG6_143830
YNL295W	OG6_500944
YNL297C	OG6_102916
YNL298W	OG6_100484
YNL299W	OG6_101092
YNL300W	OG6_500792
YNL301C	OG6_100803
YNL302C	OG6_100904
YNL304W	OG6_500216
YNL305C	OG6_100360
YNL306W	OG6_119305
YNL307C	OG6_222618
YNL308C	OG6_103057
YNL309W	OG6_500461
YNL310C	OG6_103202
YNL311C	OG6_500450
YNL312W	OG6_102423
YNL313C	OG6_101869
YNL314W	OG6_500072
YNL315C	OG6_102875
YNL316C	OG6_102434
YNL317W	OG6_102397
YNL318C	OG6_100060
YNL320W	OG6_101827
YNL321W	OG6_105919
YNL322C	OG6_500418
YNL323W	OG6_138269
YNL325C	OG6_101803
YNL326C	OG6_100499
YNL327W	OG6_109925
YNL328C	OG6_101286
YNL329C	OG6_103617
YNL330C	OG6_100248
YNL331C	OG6_101126
YNL332W	OG6_107444
YNL333W	OG6_102840
YNL334C	OG6_103407
YNL335W	OG6_129919
YNL336W	OG6_111794
YNL339C	OG6_108906
YNR001C	OG6_101425
YNR002C	OG6_103278
YNR003C	OG6_102251
YNR004W	OG6_500139
YNR006W	OG6_110729
YNR007C	OG6_102211
YNR008W	OG6_107778
YNR009W	OG6_500069
YNR010W	OG6_500030
YNR011C	OG6_100085
YNR012W	OG6_100147
YNR013C	OG6_105067
YNR014W	OG6_500519
YNR015W	OG6_102617
YNR016C	OG6_101052
YNR017W	OG6_102649
YNR018W	OG6_109522
YNR019W	OG6_101524
YNR020C	OG6_102968
YNR021W	OG6_103006
YNR022C	OG6_500509
YNR023W	OG6_100964
YNR024W	OG6_500560
YNR026C	OG6_137497
YNR027W	OG6_102185
YNR028W	OG6_222555
YNR029C	OG6_100509
YNR030W	OG6_104021
YNR031C	OG6_104404
YNR032C-A	OG6_103313
YNR032W	OG6_110133
YNR033W	OG6_106370
YNR034W	OG6_101429
YNR034W-A	OG6_500083
YNR035C	OG6_102851
YNR036C	OG6_101451
YNR037C	OG6_100373
YNR038W	OG6_103754
YNR039C	OG6_119781
YNR040W	OG6_499902
YNR041C	OG6_101249
YNR043W	OG6_102327
YNR044W	OG6_499898
YNR045W	OG6_500352
YNR046W	OG6_102098
YNR047W	OG6_105018
YNR048W	OG6_100927
YNR049C	OG6_500369
YNR050C	OG6_101775
YNR051C	OG6_102794
YNR052C	OG6_101138
YNR053C	OG6_101829
YNR054C	OG6_102746
YNR055C	OG6_127200
YNR056C	OG6_500120
YNR057C	OG6_109942
YNR058W	OG6_104145
YNR059W	OG6_105463
YNR060W	OG6_114877
YNR061C	OG6_149327
YNR062C	OG6_170475
YNR063W	OG6_500728
YNR064C	OG6_116520
YNR065C	OG6_101285
YNR066C	OG6_181775
YNR067C	OG6_105573
YNR068C	OG6_160270
YNR069C	OG6_160270
YNR070W	OG6_100151
YNR071C	OG6_101504
YNR072W	OG6_100060
YNR073C	OG6_109307
YNR074C	OG6_102044
YNR075C-A	OG6_222541
YNR075W	OG6_111794
YNR076W	OG6_109825
YNR077C	OG6_181778
YOL001W	OG6_101636
YOL002C	OG6_100486
YOL003C	OG6_103912
YOL004W	OG6_101145
YOL005C	OG6_101401
YOL006C	OG6_101409
YOL007C	OG6_500168
YOL008W	OG6_102109
YOL009C	OG6_112022
YOL010W	OG6_102522
YOL011W	OG6_108039
YOL012C	OG6_101774
YOL013C	OG6_102274
YOL013W-A	OG6_181782
YOL014W	OG6_500689
YOL015W	OG6_500712
YOL016C	OG6_100153
YOL017W	OG6_222577
YOL018C	OG6_101604
YOL019W	OG6_500136
YOL019W-A	OG6_500397
YOL020W	OG6_129506
YOL021C	OG6_101226
YOL022C	OG6_103161
YOL023W	OG6_100987
YOL024W	OG6_500314
YOL025W	OG6_500891
YOL026C	OG6_123095
YOL027C	OG6_101861
YOL028C	OG6_131160
YOL029C	OG6_500284
YOL030W	OG6_122891
YOL031C	OG6_157519
YOL032W	OG6_102809
YOL033W	OG6_101161
YOL034W	OG6_102083
YOL036W	OG6_500251
YOL038C-A	OG6_500076
YOL038W	OG6_101207
YOL039W	OG6_500704
YOL040C	OG6_100373
YOL041C	OG6_103046
YOL042W	OG6_500467
YOL043C	OG6_100563
YOL044W	OG6_500663
YOL045W	OG6_104334
YOL047C	OG6_500196
YOL048C	OG6_110243
YOL049W	OG6_101596
YOL051W	OG6_500082
YOL052C	OG6_102374
YOL052C-A	OG6_500630
YOL053W	OG6_500297
YOL054W	OG6_500917
YOL055C	OG6_102750
YOL056W	OG6_222556
YOL057W	OG6_103290
YOL058W	OG6_101359
YOL059W	OG6_100385
YOL060C	OG6_100176
YOL061W	OG6_121392
YOL062C	OG6_102976
YOL063C	OG6_500576
YOL064C	OG6_106695
YOL065C	OG6_119809
YOL066C	OG6_100211
YOL067C	OG6_500902
YOL068C	OG6_103854
YOL069W	OG6_103846
YOL070C	OG6_499885
YOL071W	OG6_102226
YOL072W	OG6_121412
YOL073C	OG6_104409
YOL075C	OG6_100076
YOL076W	OG6_102465
YOL077C	OG6_101913
YOL077W-A	OG6_116431
YOL078W	OG6_114145
YOL080C	OG6_102721
YOL081W	OG6_103500
YOL082W	OG6_222619
YOL083W	OG6_222619
YOL084W	OG6_100323
YOL086C	OG6_100245
YOL086W-A	OG6_105266
YOL087C	OG6_103667
YOL088C	OG6_500569
YOL089C	OG6_222546
YOL090W	OG6_102031
YOL091W	OG6_500928
YOL092W	OG6_102512
YOL093W	OG6_102182
YOL094C	OG6_100321
YOL095C	OG6_110381
YOL096C	OG6_102172
YOL097C	OG6_101168
YOL097W-A	OG6_500846
YOL098C	OG6_105738
YOL100W	OG6_101713
YOL101C	OG6_500857
YOL102C	OG6_102028
YOL103W	OG6_102726
YOL103W-A	OG6_100069
YOL103W-B	OG6_100069
YOL104C	OG6_500715
YOL105C	OG6_500324
YOL107W	OG6_103163
YOL108C	OG6_127184
YOL109W	OG6_114487
YOL110W	OG6_500327
YOL111C	OG6_153145
YOL112W	OG6_100958
YOL113W	OG6_100484
YOL114C	OG6_102939
YOL115W	OG6_101092
YOL116W	OG6_500426
YOL117W	OG6_500808
YOL119C	OG6_100246
YOL120C	OG6_100803
YOL121C	OG6_100904
YOL122C	OG6_100775
YOL123W	OG6_101082
YOL124C	OG6_102168
YOL125W	OG6_103381
YOL126C	OG6_101066
YOL127W	OG6_100365
YOL128C	OG6_222618
YOL129W	OG6_102597
YOL130W	OG6_101780
YOL131W	OG6_500319
YOL136C	OG6_500009
YOL132W	OG6_107446
YOL133W	OG6_102466
YOL135C	OG6_103150
YOL137W	OG6_108411
YOL138C	OG6_104440
YOL139C	OG6_100627
YOL140W	OG6_100416
YOL141W	OG6_100931
YOL142W	OG6_102463
YOL143C	OG6_102705
YOL144W	OG6_500385
YOL145C	OG6_102191
YOL146W	OG6_102982
YOL147C	OG6_103414
YOL148C	OG6_500210
YOL149W	OG6_500118
YOL151W	OG6_100721
YOL152W	OG6_114876
YOL154W	OG6_137798
YOL155C	OG6_162024
YOL155W-A	OG6_500650
YOL156W	OG6_100060
YOL157C	OG6_100402
YOL158C	OG6_105688
YOL159C	OG6_499888
YOL159C-A	OG6_500351
YOL161C	OG6_109825
YOL162W	OG6_499952
YOL163W	OG6_500807
YOL164W	OG6_108184
YOL164W-A	OG6_500175
YOL165C	OG6_500003
YOL166W-A	OG6_181778
YOR001W	OG6_101473
YOR002W	OG6_102923
YOR003W	OG6_100121
YOR004W	OG6_102991
YOR005C	OG6_103257
YOR006C	OG6_101679
YOR007C	OG6_102652
YOR008C	OG6_500664
YOR008C-A	OG6_500678
YOR009W	OG6_500259
YOR010C	OG6_109825
YOR011W	OG6_100151
YOR011W-A	OG6_499930
YOR012W	OG6_191363
YOR014W	OG6_100293
YOR016C	OG6_103696
YOR017W	OG6_111633
YOR018W	OG6_112308
YOR019W	OG6_222569
YOR020C	OG6_100490
YOR020W-A	OG6_499981
YOR021C	OG6_109089
YOR022C	OG6_103749
YOR023C	OG6_500611
YOR025W	OG6_110516
YOR026W	OG6_102928
YOR027W	OG6_102012
YOR028C	OG6_500759
YOR030W	OG6_500080
YOR032C	OG6_121262
YOR032W-A	OG6_500778
YOR033C	OG6_101671
YOR034C	OG6_101007
YOR034C-A	OG6_499949
YOR035C	OG6_103191
YOR036W	OG6_102289
YOR037W	OG6_119815
YOR038C	OG6_143630
YOR039W	OG6_100687
YOR040W	OG6_101019
YOR042W	OG6_500684
YOR043W	OG6_114265
YOR044W	OG6_500733
YOR045W	OG6_500948
YOR046C	OG6_101341
YOR047C	OG6_222564
YOR048C	OG6_100417
YOR049C	OG6_112506
YOR051C	OG6_500323
YOR052C	OG6_119318
YOR054C	OG6_100772
YOR056C	OG6_101333
YOR057W	OG6_102530
YOR058C	OG6_103576
YOR059C	OG6_109506
YOR060C	OG6_500285
YOR061W	OG6_100821
YOR062C	OG6_222608
YOR063W	OG6_100665
YOR064C	OG6_500968
YOR065W	OG6_102032
YOR066W	OG6_500229
YOR067C	OG6_103222
YOR068C	OG6_500665
YOR069W	OG6_102065
YOR070C	OG6_101452
YOR071C	OG6_181781
YOR072W-B	OG6_181782
YOR073W	OG6_500788
YOR074C	OG6_101427
YOR075W	OG6_103713
YOR076C	OG6_499883
YOR077W	OG6_102520
YOR078W	OG6_500629
YOR079C	OG6_105217
YOR080W	OG6_119818
YOR081C	OG6_102894
YOR083W	OG6_499839
YOR084W	OG6_107277
YOR085W	OG6_101708
YOR086C	OG6_100476
YOR087W	OG6_118290
YOR089C	OG6_100743
YOR090C	OG6_101170
YOR091W	OG6_103017
YOR092W	OG6_122958
YOR093C	OG6_101035
YOR094W	OG6_103717
YOR095C	OG6_101105
YOR096W	OG6_101127
YOR097C	OG6_499962
YOR098C	OG6_500308
YOR099W	OG6_104259
YOR100C	OG6_102800
YOR101W	OG6_100217
YOR103C	OG6_103289
YOR104W	OG6_500532
YOR105W	OG6_500087
YOR106W	OG6_102289
YOR107W	OG6_112352
YOR108W	OG6_110817
YOR109W	OG6_101787
YOR110W	OG6_102745
YOR111W	OG6_101328
YOR112W	OG6_102836
YOR113W	OG6_115680
YOR114W	OG6_500396
YOR115C	OG6_102793
YOR116C	OG6_100210
YOR117W	OG6_101915
YOR118W	OG6_118122
YOR119C	OG6_101068
YOR120W	OG6_100072
YOR122C	OG6_101239
YOR123C	OG6_104699
YOR124C	OG6_116931
YOR125C	OG6_104460
YOR126C	OG6_102634
YOR127W	OG6_155958
YOR128C	OG6_101589
YOR129C	OG6_109955
YOR130C	OG6_107933
YOR131C	OG6_109293
YOR132W	OG6_118299
YOR133W	OG6_100212
YOR134W	OG6_114191
YOR136W	OG6_100541
YOR137C	OG6_500498
YOR138C	OG6_499934
YOR140W	OG6_500049
YOR141C	OG6_104893
YOR142W	OG6_100834
YOR142W-A	OG6_100069
YOR142W-B	OG6_100069
YOR143C	OG6_101973
YOR144C	OG6_129948
YOR145C	OG6_101323
YOR147W	OG6_500223
YOR148C	OG6_163400
YOR149C	OG6_105833
YOR150W	OG6_101118
YOR151C	OG6_100190
YOR152C	OG6_500027
YOR153W	OG6_100151
YOR154W	OG6_103990
YOR155C	OG6_108620
YOR156C	OG6_102691
YOR157C	OG6_101382
YOR158W	OG6_500655
YOR159C	OG6_102613
YOR160W	OG6_103041
YOR161C	OG6_104517
YOR161C-C	OG6_499986
YOR162C	OG6_162027
YOR163W	OG6_101097
YOR164C	OG6_103135
YOR165W	OG6_104183
YOR166C	OG6_107272
YOR167C	OG6_101185
YOR168W	OG6_101072
YOR171C	OG6_101566
YOR172W	OG6_162027
YOR173W	OG6_104575
YOR174W	OG6_221206
YOR175C	OG6_101140
YOR176W	OG6_101310
YOR177C	OG6_123134
YOR178C	OG6_220708
YOR179C	OG6_500583
YOR180C	OG6_103916
YOR181W	OG6_104030
YOR182C	OG6_101018
YOR183W	OG6_500580
YOR184W	OG6_102566
YOR185C	OG6_101761
YOR186W	OG6_499929
YOR187W	OG6_100780
YOR188W	OG6_177178
YOR189W	OG6_500961
YOR190W	OG6_107620
YOR191W	OG6_101296
YOR192C	OG6_181781
YOR192C-A	OG6_100069
YOR192C-B	OG6_100069
YOR192C-C	OG6_181777
YOR193W	OG6_222620
YOR194C	OG6_107535
YOR195W	OG6_499973
YOR196C	OG6_100980
YOR197W	OG6_101407
YOR198C	OG6_105795
YOR201C	OG6_102128
YOR202W	OG6_103268
YOR204W	OG6_100461
YOR205C	OG6_102331
YOR206W	OG6_102068
YOR207C	OG6_100190
YOR208W	OG6_121739
YOR209C	OG6_109462
YOR210W	OG6_101548
YOR211C	OG6_114251
YOR212W	OG6_101247
YOR213C	OG6_500820
YOR214C	OG6_500017
YOR215C	OG6_107459
YOR216C	OG6_111491
YOR217W	OG6_101059
YOR219C	OG6_186240
YOR220W	OG6_500904
YOR221C	OG6_101327
YOR222W	OG6_101369
YOR223W	OG6_112869
YOR224C	OG6_102056
YOR226C	OG6_100973
YOR227W	OG6_181780
YOR228C	OG6_116884
YOR229W	OG6_181783
YOR230W	OG6_181783
YOR231W	OG6_114868
YOR232W	OG6_100642
YOR233W	OG6_101957
YOR234C	OG6_100954
YOR236W	OG6_102548
YOR237W	OG6_112328
YOR238W	OG6_109344
YOR239W	OG6_103169
YOR241W	OG6_100496
YOR242C	OG6_499908
YOR243C	OG6_101009
YOR244W	OG6_100632
YOR245C	OG6_100399
YOR246C	OG6_100091
YOR247W	OG6_500745
YOR249C	OG6_104954
YOR250C	OG6_101503
YOR251C	OG6_100692
YOR252W	OG6_104673
YOR253W	OG6_102120
YOR254C	OG6_102234
YOR255W	OG6_500606
YOR256C	OG6_186751
YOR257W	OG6_104526
YOR258W	OG6_103324
YOR259C	OG6_101751
YOR260W	OG6_102755
YOR261C	OG6_102054
YOR262W	OG6_102415
YOR264W	OG6_500380
YOR265W	OG6_102635
YOR266W	OG6_500104
YOR267C	OG6_499931
YOR268C	OG6_500939
YOR269W	OG6_103699
YOR270C	OG6_100301
YOR271C	OG6_101070
YOR272W	OG6_102659
YOR273C	OG6_173251
YOR274W	OG6_100923
YOR275C	OG6_102685
YOR276W	OG6_500524
YOR278W	OG6_104358
YOR279C	OG6_500343
YOR280C	OG6_102370
YOR281C	OG6_102481
YOR283W	OG6_101798
YOR284W	OG6_500330
YOR285W	OG6_100801
YOR286W	OG6_100801
YOR287C	OG6_103080
YOR288C	OG6_100473
YOR289W	OG6_101067
YOR290C	OG6_101122
YOR291W	OG6_100379
YOR292C	OG6_100380
YOR293C-A	OG6_500392
YOR293W	OG6_101133
YOR297C	OG6_103841
YOR294W	OG6_102760
YOR295W	OG6_104393
YOR296W	OG6_114273
YOR298C-A	OG6_102239
YOR298W	OG6_500186
YOR299W	OG6_110308
