Accession	Gene Names
OG6_166114	C503870CA
OG6r21_126957	C503880CA
OG6r21_140095	C503890CA
OG6r21_112736	C503900WA
OG6r21_110834	C503910CA
OG6_101337	C503920CA
OG6_104832	C503930CA
OG6_133054	C503940CA
OG6_101858	C503950WA
OG6_220778	C503960WA
OG6_121206	C503970WA
OG6r21_110835	C503980WA
OG6_112436	C503990WA
OG6_100321	C504000WA
OG6r21_126958	C504010CA
OG6r21_167653	C504020CA
OG6r21_101534	C504030WA
OG6r21_140096	C504040CA
OG6_110556	C504050WA
OG6_102609	C504060CA
OG6_100899	C504070CA
OG6_103842	C504080CA
OG6_100635	C504090CA
OG6_101561	C504100WA
OG6_126857	C504110WA
OG6_104704	C504120CA
OG6_107621	C504130CA
OG6r21_109267	C504140WA
OG6_101619	C504150CA
OG6_103538	C504160WA
OG6_112510	C504170WA
OG6_127104	C504180WA
OG6_153162	C504190WA
OG6r21_140097	C504200WA
OG6r21_110836	C504210CA
OG6r21_140098	C504220WA
OG6r21_140099	C504230WA
OG6r21_140100	C504240CA
OG6r21_126959	C504250WA
OG6_101324	C504260WA
OG6_100715	C504270CA
OG6_107467	C504280CA
OG6_101698	C504290CA
OG6_100503	C504300CA
OG6r21_102047	C504310WA
OG6_105138	C504320CA
OG6r21_107076	C504330WA
OG6_100473	C504340WA
OG6_102370	C504350CA
OG6_106165	C504360CA
OG6r21_167654	C504370CA
OG6_121206	C504380CA
OG6r21_119636	C504390CA
OG6_101324	C504400WA
OG6_100020	C504410CA
OG6_100156	C504420WA
OG6_102753	C504430CA
OG6_106728	C504440CA
OG6r21_119637	C504460CA
OG6_107112	C504470CA
OG6r21_167655	C504480CA
OG6_102008	C504490CA
OG6r21_140101	C504500WA
OG6_103450	C504510WA
OG6_103322	C504520WA
OG6_115955	C504530WA
OG6r21_101541	C504540CA
OG6_102350	C504550WA
OG6r21_140102	C504560CA
OG6_100470	C504570CA
OG6_103180	C504580CA
OG6_100717	C504590CA
OG6_101086	C504600CA
OG6_101860	C504610WA
OG6_105146	C504620CA
OG6_102281	C504630WA
OG6_102094	C504640CA
OG6_101119	C504650CA
OG6_101570	C504660CA
OG6_100631	C504670WA
OG6_107063	C504680WA
OG6r21_106220	C504690CA
OG6_101454	C504700CA
OG6_101205	C504710WA
OG6_101153	C504720CA
OG6_102526	C504730CA
OG6_102286	C504740CA
OG6_102072	C504750CA
OG6_103459	C504770WA
OG6_102272	C504780WA
OG6_103559	C504790CA
OG6_142788	C504800WA
OG6_100319	C504810WA
OG6r21_140103	C504820WA
OG6_137793	C504830WA
OG6_499943	C504840CA
OG6r21_102525	C504850WA
OG6_101505	C504860CA
OG6_135340	C504870WA
OG6_102275	C504880CA
OG6_103885	C504890CA
OG6_101808	C504900CA
OG6_107113	C504910WA
OG6_100305	C504920CA
OG6_113013	C504930CA
OG6_100402	C504940WA
OG6_112497	C504950CA
OG6_118187	C504960WA
OG6_124882	C504970CA
OG6_170457	C504980WA
OG6_103530	C504990WA
OG6_124580	C505000CA
OG6r21_112737	C505010WA
OG6_101708	C505020CA
OG6_103851	C505030CA
OG6_103087	C505040WA
OG6_100245	C505050WA
OG6_100086	C505060CA
OG6_118303	C505070WA
OG6_127343	C505080WA
OG6_500768	C505090WA
OG6_101842	C505100CA
OG6_104077	C505110CA
OG6_100235	C505120WA
OG6_101308	C505130CA
OG6_102045	C505140WA
OG6_105100	C505150CA
OG6_101614	C505160CA
OG6_103887	C505170WA
OG6_121206	C505180WA
OG6_121405	C505190WA
OG6_123099	C505200CA
OG6_104282	C505210WA
OG6_100285	C505220WA
OG6_109499	C505230CA
OG6r21_102275	C505240CA
OG6_102117	C505250CA
OG6_357523	C505260WA
OG6r21_109268	C505270CA
OG6_103841	C505280CA
OG6_102116	C505290CA
OG6_104340	C505300WA
OG6_102061	C505310WA
OG6_103082	C505320CA
OG6_100493	C505330CA
OG6_100610	C505340WA
OG6_101221	C505350WA
OG6_107622	C505360CA
OG6_100085	C505370CA
OG6_102014	C505380WA
OG6_122891	C505390CA
OG6_101263	C505400WA
OG6_102200	C505410CA
OG6_106380	C505430WA
OG6_110583	C505440CA
OG6r21_105372	C505450CA
OG6_102579	C505460CA
OG6_222561	C505470WA
OG6_101167	C505480WA
OG6_100351	C505490CA
OG6r21_294829	C505500CA
OG6r21_119615	C505510CA
OG6r21_167656	C600010WA
OG6r21_140105	C600020WA
OG6r21_140106	C600030WA
OG6_116627	C600070CA
OG6r21_119638	C600080CA
OG6_104153	C600090WA
OG6_101874	C600100CA
OG6r21_101367	C600110CA
OG6_500148	C600120WA
OG6_105801	C600130CA
OG6_132807	C600140CA
OG6_100272	C600150WA
OG6_222559	C600160WA
OG6_103260	C600170CA
OG6r21_102828	C600180CA
OG6_121407	C600190WA
OG6r21_101535	C600200CA
OG6_100686	C600210WA
OG6_100228	C600230WA
OG6_103098	C600240CA
OG6_127009	C600250WA
OG6_111255	C600260WA
OG6r21_115559	C600270WA
OG6_104643	C600280WA
OG6_104414	C600290WA
OG6_100301	C600300CA
OG6_101047	C600310WA
OG6_102643	C600320CA
OG6_142238	C600330CA
OG6_102110	C600340CA
OG6_101713	C600350WA
OG6_129167	C600360CA
OG6_101575	C600370CA
OG6r21_102048	C600380CA
OG6_100275	C600390WA
OG6_100282	C600400CA
OG6_115599	C600410CA
OG6_105019	C600420WA
OG6_143782	C600430CA
OG6_100257	C600440CA
OG6r21_140107	C600450CA
OG6_100257	C600460CA
OG6_100257	C600470CA
OG6_100257	C600480CA
OG6_101137	C600490WA
OG6_101845	C600500CA
OG6_105470	C600510CA
OG6r21_107077	C600520WA
OG6_102613	C600530CA
OG6_103117	C600540WA
OG6_500655	C600550WA
OG6_500518	C600560WA
OG6_100371	C600570CA
OG6r21_140108	C600580WA
OG6_101650	C600590WA
OG6_108609	C600600CA
OG6r21_140109	C600610CA
OG6_114842	C600620WA
OG6_105605	C600630WA
OG6_103072	C600640CA
OG6_100971	C600650CA
OG6_104464	C600660CA
OG6_100917	C600670WA
OG6r21_102526	C600680CA
OG6r21_101678	C600690WA
OG6_104782	C600700CA
OG6_101942	C600710WA
OG6_102761	C600720CA
OG6r21_102527	C600730WA
OG6_100576	C600740WA
OG6_100440	C600750CA
OG6_103411	C600760WA
OG6_105221	C600770CA
OG6_104006	C600780WA
OG6_104136	C600790CA
OG6_349993	C600800CA
OG6r21_115560	C600810CA
OG6_130006	C600820WA
OG6_103579	C600830CA
OG6_100297	C600840WA
OG6_100297	C600850WA
OG6_100297	C600860WA
OG6_102960	C600870CA
OG6_102912	C600880WA
OG6_173470	C600890WA
OG6_143627	C600900CA
OG6_106327	C600910CA
OG6_103181	C600920WA
OG6_110314	C600930CA
OG6_222593	C600940CA
OG6_101409	C600950CA
OG6_103579	C600960WA
OG6_106695	C600970CA
OG6_100474	C600980CA
OG6_137773	C600990WA
OG6_107323	C601000CA
OG6_144647	C601010WA
OG6_100925	C601020WA
OG6_106695	C601030WA
OG6_119603	C601040CA
OG6_101423	C601050WA
OG6_103579	C601060CA
OG6_105106	C601070CA
OG6r21_140110	C601080CA
OG6r21_102829	C601090CA
OG6_112276	C601100WA
OG6_102311	C601110WA
OG6_101638	C601120CA
OG6_101638	C601130WA
OG6_102731	C601140CA
OG6_101791	C601150WA
OG6r21_107078	C601160WA
OG6_102551	C601170WA
OG6_100194	C601180CA
OG6_102384	C601190CA
OG6_104791	C601200WA
OG6_138956	C601210WA
OG6_102387	C601220CA
OG6r21_167657	C601250WA
OG6r21_167658	C601260WA
OG6_104892	C601280WA
OG6_104355	C601290CA
OG6_102498	C601300WA
OG6_143735	C601310WA
OG6_101815	C601320WA
OG6r21_109269	C601330CA
OG6_106813	C601340CA
OG6_101580	C601350WA
OG6r21_104657	C601360WA
OG6_121253	C601370WA
OG6_104657	C601380CA
OG6_106964	C601390WA
OG6_100558	C601400WA
OG6_100194	C601410CA
OG6_100194	C601420CA
OG6_103278	C601430CA
OG6_103278	C601440CA
OG6r21_108074	C601450CA
OG6_105220	C601460CA
OG6_107192	C601470WA
OG6_102354	C601480WA
OG6r21_140111	C601490CA
OG6_167016	C601500CA
OG6_100194	C601510WA
OG6_101689	C601520WA
OG6r21_100293	C601530CA
OG6_104329	C601550CA
OG6_123104	C601560WA
OG6r21_101536	C601570CA
OG6_127246	C601590WA
OG6r21_140112	C601600WA
OG6_100628	C601610WA
OG6_153324	C601620WA
OG6_105219	C601630WA
OG6_179534	C601640WA
OG6_115052	C601650CA
OG6r21_140113	C601660CA
OG6_100205	C601670WA
OG6_101463	C601680CA
OG6_105573	C601690WA
OG6_100702	C601700WA
OG6_222603	C601710CA
OG6_133379	C601720CA
OG6r21_140114	C601730WA
OG6_111526	C601740CA
OG6_102185	C601750CA
OG6_137497	C601760WA
OG6_105794	C601770WA
OG6_105687	C601780CA
OG6_153139	C601790CA
OG6r21_112738	C601810WA
OG6_106275	C601820CA
OG6_102352	C601830WA
OG6_102172	C601840CA
OG6_104390	C601850WA
OG6_102661	C601860CA
OG6_133385	C601870CA
OG6_100380	C601880WA
OG6_102730	C601890CA
OG6_111160	C601900CA
OG6_100712	C601910WA
OG6_112326	C601920CA
OG6_110235	C601930WA
OG6r21_119639	C601940WA
OG6_499958	C601950CA
OG6r21_109270	C601960WA
OG6_100365	C601970CA
OG6_119305	C601980CA
OG6_108039	C601990WA
OG6_108039	C602000WA
OG6_100385	C602010CA
OG6_166411	C602020CA
OG6_100751	C602030CA
OG6_105883	C602040WA
OG6_102255	C602050WA
OG6_110583	C602060WA
OG6_100370	C602070CA
OG6r21_140115	C602080WA
OG6_103991	C602090CA
OG6r21_126990	C602100WA
OG6_500267	C602110WA
OG6_101144	C602120WA
OG6r21_105366	C602130CA
OG6_115961	C602140WA
OG6_102708	C602150CA
OG6_100860	C602160WA
OG6_101464	C602170CA
OG6_102597	C602180WA
OG6_222618	C602190CA
OG6r21_109271	C602200CA
OG6r21_140116	C602210WA
OG6_101164	C602220WA
OG6_101986	C602230WA
OG6_100869	C602240CA
OG6_103441	C602250WA
OG6_101404	C602260CA
OG6_101910	C602270CA
OG6_100513	C602280WA
OG6_101841	C602290CA
OG6r21_106221	C602300CA
OG6_120122	C602310WA
OG6_100573	C602320CA
OG6_100025	C602330WA
OG6_100396	C602340WA
OG6_101974	C602350CA
OG6_102224	C602360WA
OG6_104079	C602370CA
OG6_123065	C602380WA
OG6_102535	C602410WA
OG6_103957	C602420WA
OG6_108356	C602430WA
OG6_102543	C602440CA
OG6_116901	C602450WA
OG6_103736	C602460CA
OG6_102219	C602470WA
OG6_100245	C602480WA
OG6r21_101830	C602490CA
OG6_101103	C602500CA
OG6r21_108075	C602510CA
OG6_101081	C602520WA
OG6_128411	C602530CA
OG6r21_101831	C602540CA
OG6r21_102830	C602550WA
OG6_106694	C602560WA
OG6_103788	C602570CA
OG6_118085	C602580WA
OG6_101569	C602590CA
OG6_136788	C602600WA
OG6_114747	C602610CA
OG6_133459	C602620CA
OG6_102142	C602630CA
OG6_101862	C602640CA
OG6_124156	C602650CA
OG6_101248	C602660CA
OG6_153192	C602670CA
OG6r21_126960	C602680WA
OG6_112501	C602690CA
OG6_114704	C602710CA
OG6_102656	C602720CA
OG6_101115	C602730WA
OG6_104166	C602740WA
OG6_500510	C602750CA
OG6r21_126961	C602760WA
OG6_102229	C602770WA
OG6_207330	C602780CA
OG6r21_102276	C602790CA
OG6_106757	C602800WA
OG6r21_115561	C602810CA
OG6r21_140117	C602820WA
OG6_133175	C602830WA
OG6_100282	C602840CA
OG6_500644	C602850WA
OG6_100422	C602860WA
OG6_101549	C602870WA
OG6_101549	C602880WA
OG6_101839	C602890CA
OG6_101366	C602900CA
OG6_101654	C602910WA
OG6_103074	C602920CA
OG6_112432	C602930WA
OG6_113480	C602940CA
OG6_166362	C602950CA
OG6_100154	C602960WA
OG6_222620	C602970CA
OG6_100565	C602980CA
OG6r21_126962	C602990WA
OG6r21_110837	C603000CA
OG6_102827	C603010WA
OG6_102656	C603020WA
OG6_114704	C603030WA
OG6_101803	C603040CA
OG6r21_101679	C603050CA
OG6r21_126963	C603060WA
OG6r21_140118	C603070CA
OG6_100649	C603080CA
OG6_115817	C603090WA
OG6r21_140119	C603100WA
OG6_103807	C603110CA
OG6_104778	C603120WA
OG6_103560	C603130WA
OG6_100059	C603140CA
OG6_126561	C603150CA
OG6_454568	C603160CA
OG6_127591	C603170CA
OG6_115043	C603180CA
OG6r21_140120	C603190CA
OG6r21_102049	C603200WA
OG6_102251	C603210CA
OG6r21_108076	C603220WA
OG6_101472	C603230WA
OG6_100721	C603240WA
OG6_454568	C603250WA
OG6_101549	C603260WA
OG6_100207	C603270CA
OG6r21_107079	C603280WA
OG6_153190	C603290WA
OG6_101522	C603300CA
OG6_103993	C603310WA
OG6_101608	C603320WA
OG6_115942	C603330CA
OG6_101128	C603340CA
OG6_102754	C603350CA
OG6r21_107086	C603360CA
OG6r21_115562	C603370WA
OG6_103287	C603380WA
OG6_104245	C603390WA
OG6_103572	C603400CA
OG6_108841	C603410CA
OG6r21_103544	C603420WA
OG6_101035	C603430CA
OG6_100693	C603440WA
OG6_101393	C603450CA
OG6_500308	C603460WA
OG6_101230	C603470WA
OG6_100512	C603480WA
OG6_114704	C603490CA
OG6_114704	C603500CA
OG6r21_140121	C603510CA
OG6_102656	C603520CA
OG6r21_115563	C603530CA
OG6_100246	C603540WA
OG6_104743	C603550CA
OG6_100457	C603560WA
OG6r21_109272	C603570WA
OG6r21_102528	C603580WA
OG6_130004	C603590CA
OG6_122931	C603600CA
OG6_107650	C603610WA
OG6_105094	C603620CA
OG6_106789	C603630WA
OG6_101829	C603640WA
OG6_101138	C603650CA
OG6_100927	C603660CA
OG6r21_167659	C603670CA
OG6_109925	C603690WA
OG6_127329	C603700WA
OG6_109925	C603710WA
OG6_100414	C603720WA
OG6_101759	C603730CA
OG6r21_119640	C603740WA
OG6_101574	C603750CA
OG6_100262	C603760CA
OG6_102694	C603770CA
OG6_123854	C603780CA
OG6_117943	C603790CA
OG6_100486	C603800CA
OG6_101636	C603810WA
OG6_102775	C603820CA
OG6_100222	C603830WA
OG6_100151	C603840CA
OG6_145591	C603850CA
OG6r21_115564	C603860CA
OG6_100272	C603880WA
OG6_103719	C603890CA
OG6_113479	C603900WA
OG6_102631	C603910CA
OG6_101734	C603920WA
OG6_104658	C603930WA
OG6_103287	C603940CA
OG6_104154	C603950CA
OG6_103290	C603960WA
OG6r21_100621	C603990CA
OG6_102563	C604030WA
OG6_109735	C604040CA
OG6_105606	C604050WA
OG6_105606	C604060WA
OG6r21_115565	C604070CA
OG6_100815	C604080WA
OG6_101143	C604100WA
OG6_100459	C604110WA
OG6_500266	C604120CA
OG6_127329	C604130CA
OG6r21_115566	C604140CA
OG6r21_140123	C604150WA
OG6_101655	C604160CA
OG6r21_140185	C604170CA
OG6_500301	C604180WA
OG6r21_126964	C604190CA
OG6_101840	C604210CA
OG6_100588	C604220CA
OG6r21_115567	C604230WA
OG6r21_102831	C604240WA
OG6_102345	C604250WA
OG6_102835	C604260CA
OG6_101511	C604270WA
OG6_103192	C604280WA
OG6_102794	C604290WA
OG6r21_109273	C604300WA
OG6_103414	C604310WA
OG6r21_107080	C604320CA
OG6_500385	C604330WA
OG6_103036	C604340WA
OG6r21_115568	C604350CA
OG6_101883	C604360CA
OG6_100336	C604370WA
OG6_127329	C604380WA
OG6_199049	C604400WA
OG6_115538	C604410CA
OG6_121401	C604420WA
OG6r21_112739	C604430WA
OG6_119800	C604440CA
OG6_100571	C604450WA
OG6_105468	C604470CA
OG6_103125	C604480CA
OG6_130000	C604490WA
OG6_102824	C604500CA
OG6_104237	C604510CA
OG6_100811	C604520WA
OG6_104214	C604530CA
OG6_101102	C604540CA
OG6_100144	C604550CA
OG6_101090	C604560WA
OG6_104183	C604570WA
OG6_166584	C604580WA
OG6_102139	C604590CA
OG6_102909	C604600WA
OG6_114945	C604610CA
OG6_114945	C604620CA
OG6_116543	C604650WA
OG6r21_102832	C700010CA
OG6_105748	C700020CA
OG6r21_119642	C700030WA
OG6_194516	C700040CA
OG6_101742	C700050CA
OG6_103907	C700060CA
OG6_104699	C700070CA
OG6_114191	C700080CA
OG6r21_100591	C700090CA
OG6_119573	C700100WA
OG6_100280	C700110WA
OG6_102996	C700120WA
OG6_103859	C700130WA
OG6_112960	C700140CA
OG6_100819	C700150WA
OG6_499915	C700160CA
OG6_100685	C700170WA
OG6_468604	C700180WA
OG6_109925	C700190WA
OG6_117004	C700200WA
OG6_103878	C700210CA
OG6_117004	C700220WA
OG6_100570	C700230WA
OG6_115010	C700240WA
OG6_101686	C700250CA
OG6_132636	C700260CA
OG6_105857	C700270WA
OG6_100060	C700280WA
OG6_119416	C700290CA
OG6_105611	C700300WA
OG6_106377	C700310CA
OG6_100158	C700320CA
OG6_100577	C700330CA
OG6_103714	C700340CA
OG6_100282	C700350CA
OG6_131676	C700360WA
OG6_103866	C700370WA
OG6_102662	C700380WA
OG6_100745	C700390WA
OG6_103350	C700400WA
OG6_500262	C700410CA
OG6_115065	C700420CA
OG6_114876	C700430WA
OG6_103495	C700440CA
OG6_122832	C700450CA
OG6_500732	C700460WA
OG6_102888	C700470CA
OG6_100812	C700480WA
OG6_102160	C700490CA
OG6r21_126965	C700500WA
OG6_113605	C700510WA
OG6_102191	C700520WA
OG6_102982	C700530CA
OG6_101072	C700550CA
OG6_103009	C700560CA
OG6_102249	C700570WA
OG6_106381	C700580CA
OG6r21_102790	C700590WA
OG6_107272	C700600CA
OG6_119694	C700610CA
OG6_103886	C700620WA
OG6_120944	C700630CA
OG6r21_140124	C700640CA
OG6r21_140125	C700650WA
OG6_108758	C700660WA
OG6_101787	C700670CA
OG6_101328	C700680WA
OG6_102759	C700690WA
OG6_100589	C700700WA
OG6_101185	C700710WA
OG6_103917	C700720WA
OG6_114266	C700730WA
OG6_110573	C700740WA
OG6_101568	C700750WA
OG6_104415	C700760CA
OG6r21_110838	C700770WA
OG6_137869	C700780WA
OG6_105405	C700790WA
OG6_153040	C700800CA
OG6_114265	C700810WA
OG6_101335	C700820WA
OG6r21_102050	C700830CA
OG6_120864	C700840CA
OG6r21_140126	C700850WA
OG6r21_126966	C700860WA
OG6_100650	C700870WA
OG6_104927	C700880CA
OG6_103066	C700890CA
OG6r21_140127	C700900WA
OG6r21_110839	C700910CA
OG6r21_126967	C700920CA
OG6_100699	C700930WA
OG6_100109	C700940WA
OG6_101056	C700950WA
OG6_100333	C700960WA
OG6_119654	C700970CA
OG6_102108	C700980WA
OG6_100781	C700990WA
OG6_186590	C701000CA
OG6_238727	C701010WA
OG6_101089	C701020CA
OG6_103654	C701030CA
OG6_106650	C701040CA
OG6_100721	C701050WA
OG6r21_126968	C701060WA
OG6r21_115569	C701070CA
OG6_561286	C701100CA
OG6r21_167661	C701130CA
OG6_103824	C701150WA
OG6_103777	C701160CA
OG6_102099	C701170CA
OG6_112022	C701180WA
OG6_104575	C701190WA
OG6_102676	C701200CA
OG6_102756	C701210CA
OG6_102141	C701220WA
OG6_111150	C701230CA
OG6_101640	C701250WA
OG6_105184	C701270CA
OG6_100496	C701280CA
OG6_500086	C701290WA
OG6_103148	C701300CA
OG6r21_140128	C701310CA
OG6_101726	C701320WA
OG6_102717	C701330CA
OG6_101854	C701340WA
OG6_102875	C701350CA
OG6_103202	C701360CA
OG6r21_101389	C701370WA
OG6r21_119643	C701380WA
OG6r21_126969	C701390WA
OG6_100282	C701400CA
OG6_129934	C701410CA
OG6_102929	C701420WA
OG6r21_108077	C701430CA
OG6_104163	C701440WA
OG6_101924	C701450CA
OG6r21_140129	C701460CA
OG6_102011	C701470CA
OG6_103912	C701480WA
OG6r21_102277	C701490WA
OG6r21_102833	C701500WA
OG6_100812	C701510WA
OG6_112504	C701520WA
OG6r21_140130	C701530WA
OG6_100859	C701540WA
OG6_122634	C701550WA
OG6_143662	C701560CA
OG6_143662	C701570CA
OG6_102062	C701580WA
OG6r21_101504	C701590CA
OG6_100866	C701600WA
OG6_116114	C701610WA
OG6_115045	C701620CA
OG6_100555	C701630WA
OG6_101258	C701640WA
OG6_102745	C701650WA
OG6_100992	C701660CA
OG6_101248	C701670WA
OG6r21_110840	C701680CA
OG6_105273	C701690WA
OG6r21_101680	C701700WA
OG6_127245	C701710WA
OG6_101299	C701720WA
OG6_110251	C701730CA
OG6_102989	C701740CA
OG6_116884	C701750WA
OG6_100973	C701760CA
OG6r21_140131	C701770WA
OG6_181780	C701780WA
OG6_100789	C701790CA
OG6_100319	C701800CA
OG6_101635	C701810WA
OG6_100711	C701820CA
OG6_124902	C701830WA
OG6_101564	C701840WA
OG6_100479	C701850CA
OG6r21_140132	C701860WA
OG6_143618	C701870WA
OG6_100767	C701880CA
OG6_105640	C701890CA
OG6_101051	C701900WA
OG6_147781	C701910CA
OG6_104162	C701920WA
OG6r21_104042	C701930CA
OG6_105477	C701940CA
OG6_116870	C701950WA
OG6r21_101537	C701960WA
OG6_101593	C701970CA
OG6_114253	C701990CA
OG6_114253	C702000CA
OG6_100557	C702010CA
OG6_104388	C702020WA
OG6_100204	C702030WA
OG6_106340	C702040CA
OG6_102697	C702050CA
OG6_114248	C702060WA
OG6_100315	C702070WA
OG6_100315	C702080WA
OG6_106566	C702090CA
OG6_101895	C702100WA
OG6_112470	C702110WA
OG6_115525	C702120CA
OG6_100599	C702130WA
OG6_100231	C702140WA
OG6_104734	C702150CA
OG6_101824	C702160WA
OG6_106713	C702170CA
OG6_102793	C702180CA
OG6_158797	C702200WA
OG6r21_126970	C702210WA
OG6_110015	C702220CA
OG6r21_140133	C702230WA
OG6_133379	C702240WA
OG6_112152	C702250WA
OG6r21_100261	C702260WA
OG6r21_167688	C702270WA
OG6r21_126971	C702280WA
OG6r21_108078	C702290WA
OG6_107443	C702300WA
OG6_102765	C702310CA
OG6_100816	C702320WA
OG6_100026	C702330WA
OG6_103715	C702340CA
OG6_104063	C702350CA
OG6r21_102051	C702360WA
OG6r21_167662	C702370WA
OG6_100528	C702380CA
OG6_101112	C702390WA
OG6_100000	C702420CA
OG6r21_101832	C702430CA
OG6_109994	C702450WA
OG6_101544	C702460CA
OG6_102473	C702470CA
OG6_136683	C702480WA
OG6_103335	C702490WA
OG6_100228	C702500CA
OG6_102392	C702510WA
OG6r21_119644	C702520WA
OG6_109471	C702530CA
OG6_107709	C702540WA
OG6_102398	C702550CA
OG6r21_102278	C702560WA
OG6_100299	C702570CA
OG6_100069	C702600CA
OG6r21_167663	C702610CA
OG6_137854	C702630WA
OG6_104251	C702640WA
OG6_100936	C702650WA
OG6_103238	C702660CA
OG6_103643	C702670WA
OG6_111918	C702680WA
OG6_100740	C702690CA
OG6r21_294837	C702750WA
OG6r21_140134	C702760WA
OG6_103535	C702770WA
OG6_100545	C702780WA
OG6_101046	C702790CA
OG6_100774	C702800WA
OG6_100111	C702810WA
OG6_130000	C702830CA
OG6_101117	C702840CA
OG6_131522	C702850WA
OG6_102767	C702860CA
OG6_103773	C702870CA
OG6_130000	C702880CA
OG6_101353	C702890CA
OG6_106383	C702910WA
OG6_101248	C702920WA
OG6_103161	C702930CA
OG6_100987	C702940CA
OG6_115956	C702950CA
OG6_100509	C702960CA
OG6_104021	C702970WA
OG6_500235	C702980CA
OG6_112060	C702990WA
OG6_101040	C703000CA
OG6_100938	C703010WA
OG6_106702	C703020CA
OG6r21_102834	C703030WA
OG6_101538	C703040WA
OG6_101538	C703050WA
OG6_222599	C703060CA
OG6_102913	C703070CA
OG6_499838	C703080WA
OG6_100150	C703090CA
OG6_101815	C703110WA
OG6_113593	C703120WA
OG6_102548	C703130CA
OG6_102090	C703140WA
OG6_106382	C703150WA
OG6_127271	C703160WA
OG6_101852	C703170WA
OG6_100982	C703180CA
OG6r21_167664	C703190CA
OG6_108615	C703200CA
OG6r21_109274	C703210WA
OG6_133403	C703220CA
OG6r21_140135	C703230CA
OG6_102395	C703240WA
OG6_100478	C703250CA
OG6_105215	C703260CA
OG6r21_140136	C703270WA
OG6_111232	C703280CA
OG6_499614	C703290CA
OG6_130000	C703300CA
OG6r21_101390	C703310WA
OG6_500770	C703320CA
OG6_100262	C703330CA
OG6_113602	C703340CA
OG6_118235	C703350CA
OG6_100109	C703360WA
OG6_116978	C703370CA
OG6_104914	C703380WA
OG6_101970	C703390CA
OG6_100340	C703400CA
OG6r21_112740	C703410CA
OG6_118295	C703420CA
OG6_118295	C703440WA
OG6_500408	C703450CA
OG6r21_112741	C703460WA
OG6_103623	C703470WA
OG6_118287	C703480WA
OG6_101355	C703490WA
OG6_104510	C703500WA
OG6_100439	C703520WA
OG6_102669	C703530CA
OG6_102419	C703540CA
OG6r21_105367	C703550CA
OG6r21_126972	C703560WA
OG6_101588	C703570WA
OG6_109671	C703580CA
OG6_100259	C703590CA
OG6_116848	C703600WA
OG6_105738	C703610CA
OG6_106714	C703620CA
OG6_103037	C703630CA
OG6_101288	C703640CA
OG6_108383	C703650WA
OG6_100749	C703660CA
OG6_103052	C703670WA
OG6_101852	C703680WA
OG6_136712	C703690WA
OG6_102261	C703700CA
OG6_100279	C703710CA
OG6_101130	C703720CA
OG6_107361	C703730CA
OG6r21_167665	C703740CA
OG6r21_104659	C703760WA
OG6_102192	C703770CA
OG6_103816	C703780CA
OG6_101181	C703790WA
OG6_101272	C703800WA
OG6_102577	C703810WA
OG6r21_110841	C703820CA
OG6_121320	C703830CA
OG6_102178	C703840WA
OG6_102758	C703850WA
OG6_100121	C703860WA
OG6_101178	C703870WA
OG6r21_101833	C703880CA
OG6_500856	C703890CA
OG6r21_140138	C703900WA
OG6_102483	C703910WA
OG6_101037	C703920CA
OG6_105073	C703930CA
OG6_100199	C703940CA
OG6_101102	C703960CA
OG6_103010	C703970CA
OG6_102320	C703980WA
OG6_102910	C703990CA
OG6r21_105368	C704000WA
OG6_100423	C704010WA
OG6_102143	C704020CA
OG6_102979	C704030CA
OG6_109462	C704040CA
OG6_101281	C704050WA
OG6r21_109275	C704060WA
OG6r21_140139	C704070CA
OG6r21_167666	C704080CA
OG6_101137	C704090CA
OG6r21_102010	C704100CA
OG6_104003	C704110WA
OG6r21_101681	C704120WA
OG6_101265	C704130CA
OG6_105985	C704140CA
OG6_137843	C704150WA
OG6_114253	C704160WA
OG6_102861	C704170WA
OG6_100152	C704180WA
OG6_102672	C704190CA
OG6_103085	C704200CA
OG6_100154	C704210CA
OG6r21_140140	C704220WA
OG6_107236	C704230WA
OG6r21_102279	C704240CA
OG6_112504	C704250WA
OG6_103149	C704260WA
OG6_103713	C704270CA
OG6_105375	C704280CA
OG6_103856	C704290WA
OG6_102925	C704300WA
OG6_102379	C704310CA
OG6r21_109276	C704320WA
OG6_103385	C704330CA
OG6r21_140141	C704340CA
OG6_108054	C704360CA
OG6_103253	CM00030W
OG6_104571	CM00050W
OG6_101576	CM00060W
OG6_104028	CM00070C
OG6_101507	CM00140C
OG6_102362	CM00160C
OG6_137875	CM00170C
OG6_102770	CM00210W
OG6_102770	CM00220W
OG6_102770	CM00230W
OG6_102770	CM00240W
OG6_102770	CM00250W
OG6_102147	CM00310W
OG6_103011	CM00320W
OG6_102198	CM00330W
OG6_159838	CM00340W
OG6_103969	CM00370W
OG6_101851	CM00380W
OG6_102305	CM00440W
OG6_104028	CM00520W
OG6_107452	CR00010CA
OG6_100908	CR00020WA
OG6r21_140142	CR00040CA
OG6_197946	CR00050WA
OG6_100049	CR00060CA
OG6_101727	CR00070WA
OG6_100216	CR00080WA
OG6_122871	CR00090CA
OG6_102490	CR00100CA
OG6_102737	CR00110WA
OG6_100339	CR00120CA
OG6_114736	CR00130CA
OG6r21_102052	CR00140WA
OG6_101592	CR00150CA
OG6r21_101134	CR00160CA
OG6_137737	CR00170WA
OG6_107621	CR00180CA
