Entry	Gene Names	Protein names	Mass
A0A2H0ZN10	COQ5 B9J08_003631 CA7LBN_000411	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)	33935
A0A2H0ZN17	B9J08_003641 CA7LBN_000401	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	68893
A0A2H0ZN20	B9J08_003646 B9J08_01504	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	38980
A0A2H0ZN52	B9J08_003665 CA7LBN_000381 CJI97_003740	Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)	37836
A0A2H0ZNE0	B9J08_003768 CA7LBN_000293 CJJ07_003654	Methionine aminopeptidase (EC 3.4.11.18)	40771
A0A2H0ZNF0	B9J08_003780 B9J08_01638	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	162539
A0A2H0ZNJ6	PTR_B B9J08_003830	Peptide transporter PTR_B	65987
A0A2H0ZNK4	B9J08_003819 CA7LBN_000246	Glutathione reductase (EC 1.8.1.7)	53252
A0A2H0ZNL0	PAC1 LIS1 B9J08_003824 CA7LBN_000241 CJI97_003897	Nuclear distribution protein PAC1 (Lissencephaly-1 homolog) (LIS-1) (nudF homolog)	56607
A0A2H0ZNL2	B9J08_003791 CA7LBN_000272 CJI97_003863	Serine hydroxymethyltransferase (EC 2.1.2.1)	53754
A0A2H0ZNL4	B9J08_003829 CA7LBN_000237	Serine/threonine-protein kinase RAD53 (EC 2.7.12.1)	91950
A0A2H0ZNP3	B9J08_003874 B9J08_01732	Imidazole glycerol phosphate synthase hisHF [Includes: Glutaminase (EC 3.5.1.2); Cyclase]	64279
A0A2H0ZNT0	B9J08_003574 CA7LBN_000465	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	55894
A0A2H0ZNX3	B9J08_003940 B9J08_01797	DNA-directed RNA polymerases I, II, and III subunit RPABC1	24875
A0A2H0ZNZ9	B9J08_003982 CA7LBN_000121	type II protein arginine methyltransferase (EC 2.1.1.320)	70509
A0A2H0ZP72	B9J08_003714 CA7LBN_000340 CJI97_003788	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase)	52225
A0A2H0ZP84	B9J08_003724 B9J08_01582	Folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	56815
A0A2H0ZPA8	B9J08_004073 B9J08_01930	Uncharacterized protein	17385
A0A2H0ZPQ6	B9J08_003876 CA7LBN_000201 CJI97_003948	3'-5' exonuclease domain-containing protein	77719
A0A2H0ZPW7	B9J08_001675 CA7LBN_001525 CJI97_002337	DNA helicase (EC 3.6.4.12)	158346
A0A2H0ZPY9	B9J08_001724 B9J08_00194	ABC transporter domain-containing protein	85923
A0A2H0ZQF2	B9J08_001912 B9J08_00382	Elongator complex protein 3 (EC 2.3.1.-)	62705
A0A2H0ZQG1	B9J08_004048 CA7LBN_000174 CJI97_003976	Phosphatidylinositol transfer protein SFH5 (PITP SFH5)	41469
A0A2H0ZQH4	B9J08_001903 B9J08_00373	Serine/threonine-protein phosphatase (EC 3.1.3.16)	60095
A0A2H0ZQP1	B9J08_001890 B9J08_00360	Serine/threonine-protein phosphatase (EC 3.1.3.16)	38824
A0A2H0ZQQ6	B9J08_002594 B9J08_00454	NAD-dependent protein deacylase (EC 2.3.1.-) (Regulatory protein SIR2 homolog 5)	32327
A0A2H0ZQR7	B9J08_002629 CA7LBN_001230 CJI97_002682 CJJ07_003954	Acetolactate synthase (EC 2.2.1.6)	74094
A0A2H0ZR36	GET2 B9J08_002744 B9J08_00603	Golgi to ER traffic protein 2	33236
A0A2H0ZR75	DQD1 B9J08_002783 B9J08_00642	Catabolic 3-dehydroquinase (cDHQase) (EC 4.2.1.10) (3-dehydroquinate dehydratase)	15827
A0A2H0ZRD1	MRI1 B9J08_002822 B9J08_00681	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase) (Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein)	44402
A0A2H0ZRF3	B9J08_002774 B9J08_00633	Amine oxidase (EC 1.4.3.-)	80044
A0A2H0ZRU8	B9J08_002984 CA7LBN_000957 CJI97_003055	DNA helicase (EC 3.6.4.12)	71211
A0A2H0ZS62	THI4 B9J08_003099 B9J08_00957	Thiamine thiazole synthase (Thiazole biosynthetic enzyme) (EC 2.4.2.60)	35724
A0A2H0ZSK2	NCS6 CTU1 B9J08_003293 CA7LBN_000701 CJI97_003368 CJJ07_000913	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1)	40881
A0A2H0ZSK4	B9J08_003299 B9J08_01160	Actin cytoskeleton-regulatory complex protein END3 (Actin cytoskeleton-regulatory complex protein end3) (Endocytosis protein 3)	44015
A0A2H0ZSM8	B9J08_003265 CA7LBN_000729 CJI97_003340	Phosphodiesterase (EC 3.1.4.-)	65313
A0A2H0ZSN3	TAH18 B9J08_003329 CA7LBN_000667 CJI97_003404	NADPH-dependent diflavin oxidoreductase 1 (EC 1.18.1.-) (NADPH-dependent FMN and FAD-containing oxidoreductase)	67424
A0A2H0ZSR6	B9J08_002818 B9J08_00677	cAMP-dependent protein kinase regulatory subunit	48117
A0A2H0ZSU3	B9J08_002848 CA7LBN_001063 CJI97_002904	M-phase inducer phosphatase (EC 3.1.3.48)	69248
A0A2H0ZSW7	B9J08_003421 CA7LBN_000588 CJI97_003496	DNA topoisomerase I (EC 5.6.2.1) (DNA topoisomerase 1)	86786
A0A2H0ZT69	B9J08_003508 B9J08_01367	ATP synthase subunit beta (EC 7.1.2.2)	53473
A0A2H0ZU23	B9J08_003767 B9J08_01625	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase)	15156
A0A2H0ZUN3	TIF32 B9J08_003944 B9J08_01801	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 110 kDa subunit homolog) (eIF3 p110) (Translation initiation factor eIF3, p110 subunit homolog)	106313
A0A2H0ZUN5	RBK1 B9J08_003943 CA7LBN_000086 CJI97_004079	Ribokinase (RK) (EC 2.7.1.15)	34682
A0A2H0ZUU8	B9J08_003983 CA7LBN_000122 CJI97_004040	Serine/threonine-protein phosphatase (EC 3.1.3.16)	58080
A0A2H0ZV03	B9J08_002294 CA7LBN_004840	Pre-mRNA-splicing factor CWC2	36810
A0A2H0ZV41	B9J08_002299 B9J08_05309	Decapping nuclease (EC 3.6.1.-)	46055
A0A2H0ZV43	B9J08_002313 CA7LBN_004823	E3 ubiquitin-protein ligase PEP5 (EC 2.3.2.27)	114677
A0A2H0ZV67	B9J08_002346 B9J08_05356	Phospholipid-transporting ATPase (EC 7.6.2.1)	170565
A0A2H0ZV74	B9J08_002350 B9J08_05360	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	54332
A0A2H0ZVE4	B9J08_002392 CA7LBN_004756 CJI97_001936 QG37_05981	Mannose-6-phosphate isomerase (EC 5.3.1.8)	48582
A0A2H0ZVH1	B9J08_002433 B9J08_05443	Polyprenal reductase (EC 1.3.1.94)	33737
A0A2H0ZVH4	MCM7 B9J08_002424 B9J08_05434	DNA replication licensing factor MCM7 (EC 3.6.4.12)	88389
A0A2H0ZVI4	B9J08_002420 CA7LBN_004733	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)]	205548
A0A2H0ZVL9	B9J08_004030 B9J08_01887	cAMP-dependent protein kinase (EC 2.7.11.11)	43897
A0A2H0ZVU1	B9J08_002521 CA7LBN_004645	DNA topoisomerase 2 (EC 5.6.2.2)	164881
A0A2H0ZVW8	B9J08_002566 B9J08_05576	Phosphotransferase (EC 2.7.1.-)	53711
A0A2H0ZVY0	B9J08_002569 B9J08_05579	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (Flap structure-specific endonuclease 1)	42434
A0A2H0ZW21	TRM8 B9J08_002316 B9J08_05326	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Transfer RNA methyltransferase 8) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	38119
A0A2H0ZW51	B9J08_001979 B9J08_03052	DNA-directed RNA polymerases I, II, and III subunit RPABC3	16787
A0A2H0ZW56	B9J08_001972 CA7LBN_003240	Chromatin-remodeling ATPase INO80 (EC 3.6.4.-)	149057
A0A2H0ZWB4	COQ7 B9J08_002063 CA7LBN_003164	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Ubiquinone biosynthesis monooxygenase COQ7)	27895
A0A2H0ZWB7	B9J08_002042 CA7LBN_003183	Protein phosphatase (EC 3.1.3.16)	46157
A0A2H0ZWB8	B9J08_002078 B9J08_03151	Protein URA2	243084
A0A2H0ZWC0	B9J08_002085 CA7LBN_003143 CJI97_002276 CJJ07_002275 QG37_00323	Histone chaperone	27252
A0A2H0ZWF7	B9J08_002126 CA7LBN_003110	guanosine-diphosphatase (EC 3.6.1.42)	60299
A0A2H0ZWH4	B9J08_002422 B9J08_05432	Hyaluronan/mRNA-binding protein domain-containing protein	29504
A0A2H0ZWK5	B9J08_002501 B9J08_05511	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	36650
A0A2H0ZWM5	B9J08_002179 B9J08_03252	t-SNARE coiled-coil homology domain-containing protein	41627
A0A2H0ZWP5	B9J08_002196 B9J08_03269	histone acetyltransferase (EC 2.3.1.48)	40011
A0A2H0ZX55	B9J08_002366 B9J08_05376	Peroxidase (EC 1.11.1.-)	40083
A0A2H0ZX73	B9J08_002010 B9J08_03083	Small COPII coat GTPase SAR1 (Small COPII coat GTPase sar1)	21482
A0A2H0ZX79	B9J08_002381 B9J08_05391	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)	23056
A0A2H0ZXJ8	B9J08_002512 CA7LBN_004652 CJI97_002057	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	58825
A0A2H0ZXQ3	B9J08_002182 B9J08_03255	Vacuolar protein sorting-associated protein 74	38463
A0A2H0ZXT9	B9J08_00035 B9J08_001564	UBC core domain-containing protein	26760
A0A2H0ZY63	MEU1 B9J08_00154 B9J08_001684	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)	38028
A0A2H0ZY72	B9J08_001693 CA7LBN_001508	DNA polymerase epsilon catalytic subunit (EC 2.7.7.7)	256927
A0A2H0ZYB1	B9J08_001745 B9J08_00215	RNA helicase (EC 3.6.4.13)	68159
A0A2H0ZYB3	B9J08_001741 B9J08_00211	Acyl-coenzyme A oxidase	79408
A0A2H0ZYL3	B9J08_002497 B9J08_05507	Cyclin-dependent kinase 1 (EC 2.7.11.22)	35896
A0A2H0ZYL4	B9J08_001825 B9J08_00295	DNA polymerase (EC 2.7.7.7)	177067
A0A2H0ZYQ7	B9J08_001865 CA7LBN_001366 CJI97_002526 CJJ07_002360	RNA polymerase II subunit B1 CTD phosphatase RPAP2 homolog (EC 3.1.3.16)	29506
A0A2H0ZYR1	B9J08_001860 B9J08_00330	Phosphoglycerate kinase (EC 2.7.2.3)	44442
A0A2H0ZYW3	MAP2 B9J08_001927 CA7LBN_001309	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M)	46606
A0A2H0ZYX0	B9J08_001930 B9J08_00400	Alternative oxidase (EC 1.-.-.-)	38907
A0A2H0ZZ05	B9J08_001510 B9J08_03760	CAAX prenyl protease (EC 3.4.24.84)	51825
A0A2H0ZZB5	B9J08_001381 B9J08_03631	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	15989
A0A2H1A0E3	B9J08_002173 B9J08_03246	P-type Na(+) transporter (EC 7.2.2.3)	119529
A0A2H1A0J6	GET1 B9J08_001650 CA7LBN_001546 CJI97_001660 CJJ07_000053	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1)	22992
A0A2H1A0M8	B9J08_001343 CA7LBN_002777 CJI97_001261 CJJ07_004768	DNA 5'-3' helicase (EC 5.6.2.3)	91125
A0A2H1A0Z5	B9J08_001124 CA7LBN_002964 CJI97_001482	Serine/threonine-protein phosphatase (EC 3.1.3.16)	63491
A0A2H1A0Z8	ALA1 B9J08_001122 CA7LBN_002966	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	106112
A0A2H1A152	LIA1 B9J08_001135 B9J08_03385	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase)	35386
A0A2H1A153	B9J08_001173 CA7LBN_002919	NAD-dependent protein deacetylase (EC 2.3.1.286)	39719
A0A2H1A1B4	B9J08_001236 CA7LBN_002869	ATP-dependent DNA helicase II subunit 1 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku70)	84285
A0A2H1A1D4	B9J08_001256 B9J08_03506	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	195617
A0A2H1A1F9	B9J08_001227 B9J08_03477	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	35375
A0A2H1A1H5	B9J08_001297 B9J08_03547	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	128859
A0A2H1A1R2	ADK2 B9J08_001345 B9J08_03595	GTP:AMP phosphotransferase, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3)	26010
A0A2H1A1S3	B9J08_001355 CA7LBN_002766	DNA-(apurinic or apyrimidinic site) endonuclease 2	61648
A0A2H1A1U9	B9J08_001385 CA7LBN_002737 QG37_06330	J domain-containing protein	48545
A0A2H1A1Y6	B9J08_001442 CA7LBN_002689	Signal recognition particle 54 kDa protein	60558
A0A2H1A200	B9J08_001453 CA7LBN_002679 QG37_06422	Poly(A) polymerase (EC 2.7.7.19)	61905
A0A2H1A2E4	B9J08_000075 B9J08_02034	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	56197
A0A2H1A2H1	B9J08_000087 B9J08_02046	DNA replication licensing factor MCM5 (EC 3.6.4.12)	81581
A0A2H1A2I3	B9J08_001323 B9J08_03573	t-SNARE coiled-coil homology domain-containing protein	24430
A0A2H1A2S0	B9J08_000230 CA7LBN_001896 CJI97_000231 CJJ07_001653	cysteine desulfurase (EC 2.8.1.7)	51452
A0A2H1A319	B9J08_001458 B9J08_03708	Flo11 domain-containing protein	76316
A0A2H1A3E1	B9J08_000018 B9J08_01977	Phospholipid-transporting ATPase (EC 7.6.2.1)	127700
A0A2H1A3T9	B9J08_000602 B9J08_02560	Leukotriene A(4) hydrolase (LTA-4 hydrolase) (EC 3.3.2.10) (EC 3.4.11.-)	70694
A0A2H1A4N3	B9J08_000907 B9J08_02865	ATP-dependent DNA helicase (EC 3.6.4.12)	104773
A0A2H1A534	B9J08_000507 B9J08_02465	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1)	68979
A0A2H1A5A6	B9J08_000566 B9J08_02524	3-ketodihydrosphingosine reductase TSC10 (EC 1.1.1.102) (3-dehydrosphinganine reductase) (KDS reductase)	35897
A0A2H1A5B7	B9J08_000576 B9J08_02534	Lysophospholipase NTE1 (EC 3.1.1.5) (Intracellular phospholipase B) (Lysophospholipase nte1) (Neuropathy target esterase homolog)	172517
A0A2H1A5C6	B9J08_000581 CA7LBN_002176 CJJ07_004078	Long-chain-alcohol oxidase (EC 1.1.3.20)	78584
A0A2H1A5E4	B9J08_000613 CA7LBN_002203	glutamate synthase (NADH) (EC 1.4.1.14)	234699
A0A2H1A5I7	B9J08_000650 B9J08_02608	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	33827
A0A2H1A5S5	PAN2 B9J08_000725 CA7LBN_002299	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	135746
A0A2H1A5V8	B9J08_000752 CA7LBN_002323 CJI97_000753	Histone deacetylase (EC 3.5.1.98)	92746
A0A2H1A5X4	B9J08_000774 B9J08_02732	Polyadenylate-binding protein (PABP)	68978
A0A2H1A643	B9J08_000837 B9J08_02795	Calcium-transporting ATPase (EC 7.2.2.10)	101295
A0A2H1A646	B9J08_000852 CA7LBN_002409	histone acetyltransferase (EC 2.3.1.48)	45033
A0A2H1A679	B9J08_000871 B9J08_02829	Cysteine proteinase 1, mitochondrial (EC 3.4.22.40)	56510
A0A2H1A690	LSM3 B9J08_000570 B9J08_02528	U6 snRNA-associated Sm-like protein LSm3	9963
A0A2H1A6D8	B9J08_000944 B9J08_02902	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (NAD(P)HX epimerase)	26650
A0A2H1A6G1	B9J08_000969 B9J08_02927	P-type Na(+) transporter (EC 7.2.2.3)	118312
A0A2H1A6P1	B9J08_001045 B9J08_03003	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	140041
A0A2H1A6R3	B9J08_000011 CA7LBN_001714	Autophagy-related protein 11	139229
A0A2H1A6S3	URA6 B9J08_000026 B9J08_01985	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	32749
A0A2H1A6V0	B9J08_000044 B9J08_02003	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (Histone H3-K79 methyltransferase)	128339
A0A2H1A6V9	B9J08_000055 B9J08_02014	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	38560
A0A2H1A7A6	B9J08_000215 B9J08_02174	DNA-directed RNA polymerases I, II, and III subunit RPABC5	8535
A0A2H1A7G4	B9J08_000269 B9J08_02228	Cell division control protein 42	21264
A0A2H1A7K9	PAN3 B9J08_000028 B9J08_01987	PAN2-PAN3 deadenylation complex subunit PAN3 (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 3) (PAN deadenylation complex subunit 3)	75108
A0A2H1A7R2	B9J08_000363 B9J08_02321	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	29875
A0A2H1A7W0	B9J08_000435 CA7LBN_002059	Phospholipid-transporting ATPase (EC 7.6.2.1)	174344
A0A2H1A808	TIF6 B9J08_000475 B9J08_02433	Eukaryotic translation initiation factor 6 (eIF-6)	26381
A0A2H1A814	B9J08_000192 B9J08_02151	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	131062
A0A2H1A8U4	B9J08_000433 B9J08_02391	adenosylmethionine decarboxylase (EC 4.1.1.50)	47756
A0A2H1A937	B9J08_000434 B9J08_02392	ADP/ATP translocase (ADP,ATP carrier protein)	32741
A0A2K9VPP1	RPB2	DNA-directed RNA polymerase (EC 2.7.7.6)	38155
A0A2Z4EIM9	RPB2	DNA-directed RNA polymerase (EC 2.7.7.6)	20597
A0A411K904	RPB2	DNA-directed RNA polymerase (EC 2.7.7.6)	40184
A0A5C1E001	B9J08_005081 B9J08_03964	Autophagy-related protein	14664
A0A5Q7YH62	B9J08_003996 B9J08_01853	Histone H2A	14326
A0AAW0V7B4	B9J08_05323	E3 ubiquitin-protein ligase PEP5 (EC 2.3.2.27)	114677
A0AAW0V877	B9J08_05304	Pre-mRNA-splicing factor CWC2	36810
A0AAW0V8P4	B9J08_05522	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	58825
A0AAW0V8U2	COQ2 B9J08_04876	4-hydroxybenzoate polyprenyltransferase, mitochondrial (4-HB polyprenyltransferase) (EC 2.5.1.39) (4-hydroxybenzoate hexaprenyltransferase) (Para-hydroxybenzoate--polyprenyltransferase) (PHB:PPT) (PHB:polyprenyltransferase)	43623
A0AAW0V909	B9J08_05430	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)]	205548
A0AAW0V954	B9J08_05040	Actin cytoskeleton-regulatory complex protein PAN1 (Actin cytoskeleton-regulatory complex protein pan1)	161021
A0AAW0V9E6	B9J08_05531	DNA topoisomerase 2 (EC 5.6.2.2)	164881
A0AAW0VA12	B9J08_05098	Phospholipid-transporting ATPase (EC 7.6.2.1)	185663
A0AAW0VAN4	B9J08_04678	PH domain-containing protein	137503
A0AAW0VAS0	B9J08_04726	Phospholipid-transporting ATPase (EC 7.6.2.1)	149335
A0AAW0VAW0	B9J08_04771	mRNA cap guanine-N(7) methyltransferase (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase) (mRNA cap methyltransferase)	63497
A0AAW0VB30	TSR3 B9J08_03849	18S rRNA aminocarboxypropyltransferase (EC 2.5.1.157)	37359
A0AAW0VB55	B9J08_03886	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	38280
A0AAW0VB83	UTR4 B9J08_04817	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)	25655
A0AAW0VBC7	AAH1 B9J08_03961	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	40370
A0AAW0VBF7	BNA4 B9J08_03905	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Biosynthesis of nicotinic acid protein 4) (Kynurenine 3-hydroxylase)	61229
A0AAW0VCM9	B9J08_04295	non-specific serine/threonine protein kinase (EC 2.7.11.1)	191285
A0AAW0VCV6	B9J08_04202	Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1) (EC 2.7.7.18)	42889
A0AAW0VD57	NAT10 B9J08_04370	RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase)	117780
A0AAW0VD75	B9J08_03045	Chromatin-remodeling ATPase INO80 (EC 3.6.4.-)	149057
A0AAW0VDE2	COQ7 B9J08_03136	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Ubiquinone biosynthesis monooxygenase COQ7)	27895
A0AAW0VDF2	B9J08_03199	guanosine-diphosphatase (EC 3.6.1.42)	60299
A0AAW0VDG6	ALA1 B9J08_03372	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	106112
A0AAW0VE25	B9J08_03355	DNA replication licensing factor MCM6 (EC 3.6.4.12)	103563
A0AAW0VE32	B9J08_03605	DNA-(apurinic or apyrimidinic site) endonuclease 2	61648
A0AAW0VEQ2	B9J08_03692	Signal recognition particle 54 kDa protein	60558
A0AAW0VF22	B9J08_03388	non-specific serine/threonine protein kinase (EC 2.7.11.1)	279155
A0AAW0VF47	B9J08_03593	DNA 5'-3' helicase (EC 5.6.2.3)	91125
A0AAW0VFR9	B9J08_02207	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	54162
A0AAW0VG44	B9J08_01970	Autophagy-related protein 11	139229
A0AAW0VG87	B9J08_02189	cysteine desulfurase (EC 2.8.1.7)	51452
A0AAW0VGF0	B9J08_02393	Phospholipid-transporting ATPase (EC 7.6.2.1)	174344
A0AAW0VGH5	PAN2 B9J08_02683	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	135746
A0AAW0VGQ2	B9J08_02571	glutamate synthase (NADH) (EC 1.4.1.14)	234699
A0AAW0VI53	B9J08_00163	DNA polymerase epsilon catalytic subunit (EC 2.7.7.7)	256927
A0AAW0VIB8	B9J08_00145	DNA helicase (EC 3.6.4.12)	158346
A0AAW0VIT3	B9J08_00425	DNA replication licensing factor MCM3 (EC 3.6.4.12)	93874
A0AAW0VIU4	MAP2 B9J08_00397	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M)	46606
A0AAW0VIU7	GET1 B9J08_00120	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1)	22992
A0AAW0VJQ6	B9J08_00871	DNA 3'-5' helicase (EC 5.6.2.4)	95503
A0AAW0VJR0	B9J08_00489	Acetolactate synthase (EC 2.2.1.6)	74094
A0AAW0VJY0	B9J08_00566	Sterol 3-beta-glucosyltransferase (EC 2.4.1.173) (Autophagy-related protein 26)	185069
A0AAW0VK77	B9J08_00478	Lon protease homolog 2, peroxisomal (EC 3.4.21.-)	124340
A0AAW0VK98	B9J08_00952	ATP-dependent RNA helicase DBP10 (EC 3.6.4.13) (ATP-dependent RNA helicase dbp10)	106002
A0AAW0VKH5	B9J08_00533	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	178933
A0AAW0VKP9	B9J08_01076	NADH-cytochrome b5 reductase (EC 1.6.2.2)	31713
A0AAW0VKY7	B9J08_01216	Serine/threonine-protein kinase ATG1 (EC 2.7.11.1) (Autophagy-related protein 1) (Serine/threonine-protein kinase atg1)	96292
A0AAW0VL07	B9J08_01326	DNA replication licensing factor MCM4 (EC 3.6.4.12)	100578
A0AAW0VL16	B9J08_01282	DNA topoisomerase I (EC 5.6.2.1) (DNA topoisomerase 1)	86786
A0AAW0VLC6	B9J08_01322	Histidine biosynthesis trifunctional protein [Includes: Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphohydrolase (EC 3.6.1.31); Histidinol dehydrogenase (HDH) (EC 1.1.1.23)]	92807
A0AAW0VLF3	NCS6 CTU1 B9J08_01154	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1)	40881
A0AAW0VLL2	B9J08_01089	alpha-1,2-Mannosidase (EC 3.2.1.-)	72339
A0AAW0VLL4	TAH18 B9J08_01190	NADPH-dependent diflavin oxidoreductase 1 (EC 1.18.1.-) (NADPH-dependent FMN and FAD-containing oxidoreductase)	67424
A0AAW0VLP9	B9J08_01499	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	68893
A0AAW0VLQ6	B9J08_01355	Cysteine protease (EC 3.4.22.-)	52761
A0AAW0VLR3	B9J08_00972	Serine/threonine-protein kinase MEC1 (EC 2.7.11.1) (ATR homolog) (DNA-damage checkpoint kinase MEC1) (Mitosis entry checkpoint protein 1)	270199
A0AAW0VLV4	B9J08_01444	DNA 3'-5' helicase (EC 5.6.2.4)	151180
