Gene Names	Accession	Entry	Protein names	Mass
CXQ85_000288	OG6_101213	A0A2V1AU21	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-)	54996
CXQ85_000289	OG6r20_309491	A0A2V1AUW0	Dipeptidylpeptidase IV N-terminal domain-containing protein	15644
CXQ85_000290	OG6_100707	A0A2V1ASY9	Autophagy-related protein	15001
CXQ85_000291	OG6r20_112592	A0A2V1AU02	Uncharacterized protein	18847
CXQ85_000293	OG6_103627	A0A2V1AU08	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	39968
CXQ85_000294	OG6_103535	A0A2V1ATA7	Chitin synthase (EC 2.4.1.16)	110485
CXQ85_000295	OG6r20_115449	A0A2V1AWS8	Uncharacterized protein	23818
CXQ85_000296	OG6_102845	A0A2V1AU62	Mitochondrial import inner membrane translocase subunit TIM22	18864
CXQ85_000297	OG6_222574	A0A2V1AVH1	Respiratory growth induced protein 1	23388
CXQ85_000298	OG6_102009	A0A2V1AU71	Chromatin modification-related protein EAF3	38453
CXQ85_000299	OG6_101750	A0A2V1AU30	non-specific serine/threonine protein kinase (EC 2.7.11.1)	48579
CXQ85_000300	OG6_100256	A0A2V1AUX0	E3 ubiquitin-protein ligase (EC 2.3.2.26)	100752
CXQ85_000301	OG6_500256	A0A2V1AT01	Uncharacterized protein	68299
CXQ85_000302	OG6_102474	A0A2V1AU06	Ribosomal RNA-processing protein 8 (EC 2.1.1.-)	44008
CXQ85_000303	OG6r20_101629	A0A2V1AU36	CST complex subunit Stn1 N-terminal domain-containing protein	29582
CXQ85_000304	OG6_104182	A0A2V1ATB7	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17)	16682
CXQ85_000305	OG6r20_112607	A0A2V1AWT8	Uncharacterized protein	140252
CXQ85_000306	OG6r20_103494	A0A2V1AU72	Uncharacterized protein	23165
CXQ85_000307	OG6_114877	A0A2V1AVI1	HhH-GPD domain-containing protein	113844
CXQ85_000308	OG6r20_110727	A0A2V1AU79	Uncharacterized protein	13207
CXQ85_000309	OG6_101248	A0A2V1AU35	amidase (EC 3.5.1.4)	63529
CXQ85_000310	OG6_100720	A0A2V1AUY0	FAD dependent oxidoreductase domain-containing protein	40112
CXQ85_000311	OG6r20_101651	A0A2V1AT14	RNase III domain-containing protein	46365
CXQ85_000312	OG6_104574	A0A2V1AU12	Nucleolar protein Dnt1-like N-terminal domain-containing protein	231057
CXQ85_000313	OG6_100275	A0A2V1AU46	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser) synthetase)	52246
CXQ85_000314	OG6_106531	A0A2V1ATC7	C3H1-type domain-containing protein	26181
CXQ85_000315	OG6_101010	A0A2V1AWU8	Delta 8-(E)-sphingolipid desaturase (EC 1.14.19.18)	65724
CXQ85_000316	OG6_101525	A0A2V1AU80	Structural maintenance of chromosomes protein 4	222346
CXQ85_000317	OG6_107913	A0A2V1AVJ0	Jacalin-type lectin domain-containing protein	78115
CXQ85_000318	OG6_136431	A0A2V1AU89	Biogenesis of lysosome-related organelles complex 1 subunit KXD1 (KxDL homolog)	21300
CXQ85_000319	OG6_102126	A0A2V1AU45	AP-3 complex subunit delta	120453
CXQ85_000320	OG6_105123	A0A2V1AUY9	D-lactate dehydratase (EC 4.2.1.130)	24997
CXQ85_000322	OG6_103187	A0A2V1AT24	dolichol kinase (EC 2.7.1.108)	67067
CXQ85_000323	OG6_108401	A0A2V1AU27	Zn(2)-C6 fungal-type domain-containing protein	117432
CXQ85_000324	OG6_102458	A0A2V1AU54	Mitochondrial pyruvate carrier	12215
CXQ85_000325	OG6_500547	A0A2V1ATD6	DNA repair protein rad9	49633
CXQ85_000326	OG6_115929	A0A2V1AWV8	Asp/Glu/hydantoin racemase	24922
CXQ85_000327	OG6_100646	A0A2V1AU90	Oxidation resistance protein 1	31255
CXQ85_000328	OG6_101298	A0A2V1AVK0	Methylenetetrahydrofolate reductase	69468
CXQ85_000329	OG6_101176	A0A2V1AUA0	UDP-glucose:glycoprotein glucosyltransferase	164613
CXQ85_000330	OG6r20_102014	A0A2V1AU53	Uncharacterized protein	18954
CXQ85_000331	OG6_103436	A0A2V1AUZ9	A1 cistron-splicing factor AAR2	40132
CXQ85_000332	OG6_100336	A0A2V1AT37	Chloride channel protein	90436
CXQ85_000333	OG6_101883	A0A2V1AU37	Nucleoporin GLE2	41655
CXQ85_000334	OG6r20_109173	A0A2V1AU64	Uncharacterized protein	25287
CXQ85_000335	OG6_124935	A0A2V1ATE8	Uncharacterized protein	50987
CXQ85_000336	OG6r20_112610	A0A2V1AWW9	Uncharacterized protein	32511
CXQ85_000337	OG6_103036	A0A2V1AU99	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase)	54277
CXQ85_000338	OG6_500385	A0A2V1AVL3	RRM domain-containing protein	67764
CXQ85_000339	OG6_114704	A0A2V1AUB1	candidapepsin (EC 3.4.23.24)	61276
CXQ85_000340	OG6_103414	A0A2V1AU63	Peroxisomal membrane protein PMP27	26101
CXQ85_000341	OG6_102191	A0A2V1AV08	Spc7 kinetochore protein domain-containing protein	249161
CXQ85_000342	OG6_102982	A0A2V1AT47	DNA replication complex GINS protein PSF3	19784
CXQ85_000343	OG6_102160	A0A2V1AU56	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1)	27850
CXQ85_000344	OG6_104712	A0A2V1AU74	THIF-type NAD/FAD binding fold domain-containing protein	48530
CXQ85_000345	OG6_111074	A0A2V1ATF9	DUF1279 domain-containing protein	22714
CXQ85_000346	OG6_100703	A0A2V1AWX9	Mitochondrial carrier protein LEU5	45383
CXQ85_000347	OG6_108070	A0A2V1AUB0	AB hydrolase-1 domain-containing protein	30693
CXQ85_000348	OG6_500752	A0A2V1AVM0	NDT80 domain-containing protein	65352
CXQ85_000351	OG6_101172	A0A2V1AUC1	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase)	211224
CXQ85_000352	OG6_107446	A0A2V1AU73	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	59389
CXQ85_000353	OG6_500126	A0A2V1AV17	Glucose-signaling factor 2	41249
CXQ85_000354	OG6_103138	A0A2V1AT57	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase (EC 2.1.1.14)	85979
CXQ85_000355	OG6_102508	A0A2V1AU65	anthranilate synthase (EC 4.1.3.27)	209999
CXQ85_000356	OG6r20_106997	A0A2V1AU84	Myb-like domain-containing protein	52609
CXQ85_000357	OG6_100991	A0A2V1ATG8	peptidyl-tRNA hydrolase (EC 3.1.1.29)	18799
CXQ85_000358	OG6_100282	A0A2V1AWY8	Uncharacterized protein	81039
CXQ85_000359	OG6r20_101368	A0A2V1AUC0	Uncharacterized protein	19325
CXQ85_000360	OG6_123097	A0A2V1AVN2	Knr4/Smi1-like domain-containing protein	47583
CXQ85_000361	OG6_103728	A0A2V1AUD1	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10) (Asparagine-linked glycosylation protein 10) (Dolichyl-phosphoglucose-dependent glucosyltransferase ALG10)	42865
CXQ85_000362	OG6_101791	A0A2V1AU83	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	27224
CXQ85_000363	OG6_102660	A0A2V1AV27	GTP-binding protein	37214
CXQ85_000364	OG6_100272	A0A2V1AT69	D-arabinitol 2-dehydrogenase [ribulose-forming]	29940
CXQ85_000365	OG6_129693	A0A2V1AU75	Major facilitator superfamily (MFS) profile domain-containing protein	72440
CXQ85_000366	OG6_102540	A0A2V1AU94	Methylsterol monooxygenase	36117
CXQ85_000367	OG6_152871	A0A2V1ATH9	ER membrane protein complex subunit 5	13953
CXQ85_000368	OG6_104380	A0A2V1AWZ9	glucan 1,4-alpha-glucosidase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	184963
CXQ85_000369	OG6_100995	A0A2V1AUD0	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	33188
CXQ85_000370	OG6_103602	A0A2V1AVP4	TIGR00730 family protein	24424
CXQ85_000371	OG6r20_110712	A0A2V1AUE2	Uncharacterized protein	17187
CXQ85_000372	OG6_103098	A0A2V1AU95	t-SNARE coiled-coil homology domain-containing protein	28548
CXQ85_000373	OG6_103010	A0A2V1AV37	Vacuolar protein sorting-associated protein 55	15734
CXQ85_000374	OG6_499937	A0A2V1AT82	EF-hand domain-containing protein	36896
CXQ85_000375	OG6r20_109172	A0A2V1AU86	Uncharacterized protein	14394
CXQ85_000376	OG6_101161	A0A2V1AUA7	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	57846
CXQ85_000377	OG6_102083	A0A2V1ATI8	Structural maintenance of chromosomes protein 5	124547
CXQ85_000378	OG6_113025	A0A2V1AX08	EF-hand domain-containing protein	17233
CXQ85_000379	OG6_118280	A0A2V1AUE1	Mitochondrial import inner membrane translocase subunit TIM22	15894
CXQ85_000380	OG6_101450	A0A2V1AVQ2	Protein DOM34 homolog	43180
CXQ85_000381	OG6_102135	A0A2V1AUF2	Trimethylguanosine synthase (Cap-specific guanine-N(2) methyltransferase)	32527
CXQ85_000382	OG6_100893	A0A2V1AUA5	Methionine-tRNA ligase, beta subunit	40974
CXQ85_000383	OG6_101004	A0A2V1AV50	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming) (EC 1.1.1.179) (D-xylose-NADP dehydrogenase)	38775
CXQ85_000384	OG6_127189	A0A2V1AT94	Phytanoyl-CoA dioxygenase	33054
CXQ85_000385	OG6_116987	A0A2V1AU96	PAS domain-containing protein	57962
CXQ85_000386	OG6_100060	A0A2V1AUB7	Major facilitator superfamily (MFS) profile domain-containing protein	53083
CXQ85_000387	OG6_100748	A0A2V1ATJ9	60S ribosomal protein L28	16706
CXQ85_000388	OG6_101371	A0A2V1AX18	5'-deoxynucleotidase (EC 3.1.3.89)	26012
CXQ85_000389	OG6_101299	A0A2V1AUF1	Sulfhydryl oxidase (EC 1.8.3.2)	21139
CXQ85_000390	OG6_101660	A0A2V1AVR2	Thioredoxin domain-containing protein	18743
CXQ85_000391	OG6_100011	A0A2V1AUG3	Reverse transcriptase domain-containing protein	49328
CXQ85_000392	OG6_101471	A0A2V1AUB6	Mitochondrial carrier	29377
CXQ85_000393	OG6_155145	A0A2V1AV59	GATA-type domain-containing protein	51722
CXQ85_000394	OG6_105688	A0A2V1ATA6	Major facilitator superfamily (MFS) profile domain-containing protein	72017
CXQ85_000395	OG6_104974	A0A2V1AUA3	Protein kinase domain-containing protein	99339
CXQ85_000396	OG6_103849	A0A2V1AUC8	Cytochrome c oxidase polypeptide 5, mitochondrial	17136
CXQ85_000397	OG6_102748	A0A2V1ATK8	Exocyst complex component Sec3 PIP2-binding N-terminal domain-containing protein	146053
CXQ85_000398	OG6_114113	A0A2V1AX27	Translocation protein SEC66	25012
CXQ85_000399	OG6r20_106950	A0A2V1AUG2	Uncharacterized protein	176595
CXQ85_000400	OG6_103510	A0A2V1AVS1	Small GTP-binding protein domain	29013
CXQ85_000401	OG6_112318	A0A2V1AUH2	BAR domain-containing protein	38904
CXQ85_000402	OG6_102388	A0A2V1AUC6	Pre-mRNA-splicing factor 38	23479
CXQ85_000403	OG6_103478	A0A2V1AV69	Nuclear pore complex protein	89683
CXQ85_000404	OG6_101896	A0A2V1ATB6	PCI domain-containing protein	48046
CXQ85_000405	OG6_100787	A0A2V1AUB2	Methyltransferase domain-containing protein	52217
CXQ85_000406	OG6_116900	A0A2V1AUD6	Uncharacterized protein	11741
CXQ85_000407	OG6_101033	A0A2V1ATL6	Peptide chain release factor 1	45021
CXQ85_000408	OG6_100753	A0A2V1AX39	RRM domain-containing protein	13363
CXQ85_000409	OG6_101704	A0A2V1AUH1	Protoporphyrinogen oxidase (EC 1.3.3.4)	56749
CXQ85_000410	OG6_222544	A0A2V1AVT2	Arrestin C-terminal-like domain-containing protein	112257
CXQ85_000411	OG6_101566	A0A2V1AUI2	DAGKc domain-containing protein	52803
CXQ85_000412	OG6_101410	A0A2V1AUD7	26S proteasome regulatory subunit RPN2	108375
CXQ85_000413	OG6_100096	A0A2V1AV79	Thioredoxin domain-containing protein	13630
CXQ85_000414	OG6_106767	A0A2V1ATC6	Major facilitator superfamily (MFS) profile domain-containing protein	71325
CXQ85_000415	OG6_100629	A0A2V1AUC3	phosphoglycerate dehydrogenase (EC 1.1.1.95)	50852
CXQ85_000416	OG6_102588	A0A2V1AUE6	Major facilitator superfamily (MFS) profile domain-containing protein	57826
CXQ85_000418	OG6_100344	A0A2V1ATM8	Kinesin motor domain-containing protein	114994
CXQ85_000419	OG6_106468	A0A2V1AX52	EamA domain-containing protein	52080
CXQ85_000420	OG6_111249	A0A2V1AUI1	PX domain-containing protein	66864
CXQ85_000421	OG6_123058	A0A2V1AVU2	Uncharacterized protein	43838
CXQ85_000422	OG6_102883	A0A2V1AUJ2	tRNA/rRNA methyltransferase SpoU type domain-containing protein	159056
CXQ85_000423	OG6_129058	A0A2V1AUE7	Ribosomal RNA-processing protein 42	32244
CXQ85_000424	OG6_209971	A0A2V1AV90	RRM Nup35-type domain-containing protein	43203
CXQ85_000425	OG6_114974	A0A2V1ATD9	Nuclear rim protein 1	47018
CXQ85_000426	OG6r20_110711	A0A2V1AUD3	Spindle pole body-associated protein cut12 domain-containing protein	39182
CXQ85_000427	OG6_104767	A0A2V1AUF6	protein-tyrosine-phosphatase (EC 3.1.3.48)	72726
CXQ85_000428	OG6_101706	A0A2V1ATN9	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58)	48576
CXQ85_000431	OG6_102329	A0A2V1AX63	UBX domain-containing protein	52108
CXQ85_000432	OG6_103910	A0A2V1AUJ1	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein)	13899
CXQ85_000433	OG6_103711	A0A2V1AVV2	Nodulin-like domain-containing protein	54546
CXQ85_000434	OG6_112063	A0A2V1AUK2	Dynamin-type G domain-containing protein	98995
CXQ85_000435	OG6_121421	A0A2V1AUF8	Ureidoglycolate hydrolase	23239
CXQ85_000436	OG6_137799	A0A2V1AVA0	Increased recombination centers protein 6	30562
CXQ85_000437	OG6_101663	A0A2V1ATF0	Exocyst complex component SEC15	98344
CXQ85_000438	OG6r20_106115	A0A2V1AUE3	Inner membrane assembly complex subunit 17	13585
CXQ85_000439	OG6_102943	A0A2V1AUG7	Chromatin modification-related protein EAF6	15987
CXQ85_000440	OG6_117002	A0A2V1ATP9	Large ribosomal subunit protein mL40	15982
CXQ85_000441	OG6_126629	A0A2V1AX73	Uncharacterized protein	23787
CXQ85_000442	OG6_100157	A0A2V1AUK0	Serine/threonine-protein kinase YPK2/YKR2	72961
CXQ85_000443	OG6_104395	A0A2V1AVW2	Protein kinase domain-containing protein	273136
CXQ85_000444	OG6_102972	A0A2V1AUL2	protein kinase C (EC 2.7.11.13)	126588
CXQ85_000445	OG6_396614	A0A2V1AUG9	GTP-binding protein	35324
CXQ85_000446	OG6_102698	A0A2V1AVB1	CCAAT-binding factor domain-containing protein	118938
CXQ85_000447	OG6_100153	A0A2V1ATG1	Protein kinase domain-containing protein	46515
CXQ85_000448	OG6_116858	A0A2V1AUF4	Pyoverdine/dityrosine biosynthesis protein	53290
CXQ85_000449	OG6_101441	A0A2V1AUH9	Secondary thiamine-phosphate synthase enzyme	15783
CXQ85_000450	OG6_119798	A0A2V1ATQ9	PHD-type domain-containing protein	45834
CXQ85_000451	OG6_101102	A0A2V1AX83	Uncharacterized protein	46870
CXQ85_000452	OG6_103010	A0A2V1AUK9	Vacuolar protein sorting-associated protein 55	16178
CXQ85_000453	OG6_102320	A0A2V1AVX2	ER membrane protein complex subunit 4	18498
CXQ85_000454	OG6_102910	A0A2V1AUM2	THUMP domain-containing protein	33758
CXQ85_000455	OG6r20_112426	A0A2V1AUH8	F-box domain-containing protein	61688
CXQ85_000456	OG6_101299	A0A2V1AVB9	Sulfhydryl oxidase (EC 1.8.3.2)	25394
CXQ85_000457	OG6_110251	A0A2V1ATH2	Guanine nucleotide-binding protein subunit gamma	13060
CXQ85_000458	OG6_102989	A0A2V1AUG4	Golgi SNAP receptor complex member 1	25406
CXQ85_000459	OG6_116884	A0A2V1AUJ0	Mitochondrial adapter protein MCP1 transmembrane domain-containing protein	33894
CXQ85_000460	OG6_100973	A0A2V1ATR9	Iron-sulfur cluster assembly protein	19232
CXQ85_000461	OG6_181780	A0A2V1AX94	GLC7-interacting protein 3	130710
CXQ85_000462	OG6_100789	A0A2V1AUL9	60S ribosomal protein L5	34266
CXQ85_000463	OG6_104944	A0A2V1AVY6	Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein)	23487
CXQ85_000464	OG6_105385	A0A2V1AUN0	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	19559
CXQ85_000465	OG6_112869	A0A2V1AUI9	Ubiquitin-like domain-containing protein	32815
CXQ85_000466	OG6_101369	A0A2V1AVD1	Mitochondrial 2-oxodicarboxylate carrier 1	31698
CXQ85_000467	OG6r20_102246	A0A2V1ATI3	Armadillo-like helical domain-containing protein	97198
CXQ85_000468	OG6_100574	A0A2V1AUH4	Dipeptidyl aminopeptidase A	103355
CXQ85_000469	OG6_102068	A0A2V1AUK1	Nucleolar complex protein 2	84638
CXQ85_000470	OG6_113584	A0A2V1ATS8	Zn(2)-C6 fungal-type domain-containing protein	60769
CXQ85_000471	OG6_103040	A0A2V1AXA5	RING-type domain-containing protein	65021
CXQ85_000472	OG6_100476	A0A2V1AUN1	Tricalbin	132563
CXQ85_000473	OG6_100190	A0A2V1AVZ4	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	127933
CXQ85_000475	OG6_100448	A0A2V1AUP0	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	98094
CXQ85_000476	OG6_101881	A0A2V1AUJ9	RNA polymerase II transcription factor B subunit 2	56038
CXQ85_000477	OG6_100774	A0A2V1AVE1	Response regulatory domain-containing protein	21451
CXQ85_000478	OG6_101006	A0A2V1ATJ4	Obg family GTPase CgtA	60056
CXQ85_000479	OG6_102828	A0A2V1AUI4	ATP-dependent RNA helicase DBP8	48217
CXQ85_000480	OG6_121410	A0A2V1AUL3	DUF202 domain-containing protein	23977
CXQ85_000481	OG6r20_140424	A0A2V1ATT9	Uncharacterized protein	23379
CXQ85_000482	OG6_101494	A0A2V1AXB8	B-related factor 1	77844
CXQ85_000483	OG6_102265	A0A2V1AUP2	Protein SDA1	84362
CXQ85_000484	OG6_143619	A0A2V1AW04	HMG box domain-containing protein	39308
CXQ85_000485	OG6_101327	A0A2V1AUP9	[acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39)	35523
CXQ85_000486	OG6_100216	A0A2V1AUL0	Uncharacterized protein	100286
CXQ85_000487	OG6_100318	A0A2V1AVF1	Peptide transporter PTR2	62807
CXQ85_000488	OG6_100801	A0A2V1ATK9	Rhodanese domain-containing protein	20581
CXQ85_000489	OG6_103080	A0A2V1AUJ4	rRNA biogenesis protein RRP36	31694
CXQ85_000490	OG6_102531	A0A2V1AUM4	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)	24400
CXQ85_000491	OG6_100409	A0A2V1ATV0	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	48965
CXQ85_000492	OG6r20_169538	A0A2V1AXC9	Brl1/Brr6 domain-containing protein	29684
CXQ85_000493	OG6_101621	A0A2V1AUQ1	Proteasome subunit alpha type	27660
CXQ85_000494	OG6_101900	A0A2V1AW14	Spindle pole body component	96256
CXQ85_000495	OG6_102679	A0A2V1AUQ8	Ubiquitin-like modifier-activating enzyme ATG7 (Autophagy-related protein 7)	70484
CXQ85_000496	OG6_101748	A0A2V1AUM1	60S ribosomal export protein NMD3	57964
CXQ85_000497	OG6_101489	A0A2V1AVG1	Histone acetyltransferase GCN5 (EC 2.3.1.48)	57099
CXQ85_000498	OG6_101429	A0A2V1ATM0	6-phosphogluconolactonase-like protein	27821
CXQ85_000499	OG6_188633	A0A2V1AUK4	2',3'-cyclic-nucleotide 3'-phosphodiesterase (EC 3.1.4.37)	26446
CXQ85_000500	OG6_103574	A0A2V1AUN5	HORMA domain-containing protein	23090
CXQ85_000501	OG6_101562	A0A2V1ATW1	Cyclin N-terminal domain-containing protein	55635
CXQ85_000502	OG6_101484	A0A2V1AXD8	Mitochondrial outer membrane protein porin	29668
CXQ85_000503	OG6_132750	A0A2V1AUR1	Macro-like domain-containing protein	29300
CXQ85_000504	OG6_104650	A0A2V1AW24	Nudix hydrolase domain-containing protein	15284
CXQ85_000505	OG6_102525	A0A2V1AUR7	Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1)	90005
CXQ85_000506	OG6_102431	A0A2V1AUN2	RRM domain-containing protein	26035
CXQ85_000507	OG6_108921	A0A2V1AVH2	Phospholipid/glycerol acyltransferase domain-containing protein	33182
CXQ85_000508	OG6_100077	A0A2V1ATN1	Histone H2A	13837
CXQ85_000509	OG6_100082	A0A2V1AUL4	Histone H2B	14713
CXQ85_000510	OG6_111877	A0A2V1AUP4	GPI inositol-deacylase (EC 3.1.-.-)	115637
CXQ85_000511	OG6r20_105301	A0A2V1ATX2	Uncharacterized protein	18595
CXQ85_000512	OG6_133379	A0A2V1AXE8	Protein SUR7	25408
CXQ85_000513	OG6_100234	A0A2V1AUS2	60S ribosomal protein L2-A	50471
CXQ85_000514	OG6r20_112593	A0A2V1AW35	RRM domain-containing protein	46045
CXQ85_000515	OG6_101259	A0A2V1AUS6	60S ribosomal protein L8	29255
CXQ85_000516	OG6_102512	A0A2V1AUP1	Vacuolar amino acid transporter YPQ3	32821
CXQ85_000517	OG6_186970	A0A2V1AVI2	Zn(2)-C6 fungal-type domain-containing protein	106723
CXQ85_000518	OG6_100925	A0A2V1ATP1	Centromere protein H C-terminal domain-containing protein	33811
CXQ85_000519	OG6_115935	A0A2V1AUM5	Uncharacterized protein	53884
CXQ85_000520	OG6_103921	A0A2V1AUQ6	Carbohydrate kinase PfkB domain-containing protein	82108
CXQ85_000521	OG6r20_309463	A0A2V1ATY1	Uncharacterized protein	40910
CXQ85_000522	OG6_111849	A0A2V1AXF9	Altered inheritance of mitochondria protein 18, mitochondrial	29497
CXQ85_000523	OG6_100460	A0A2V1AUT3	mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	39995
CXQ85_000524	OG6r20_309471	A0A2V1AW45	Uncharacterized protein	12248
CXQ85_000525	OG6_103711	A0A2V1AUT7	Probable transporter MCH1	54507
CXQ85_000526	OG6_101108	A0A2V1AUQ0	fructose-bisphosphatase (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	37416
CXQ85_000527	OG6_102184	A0A2V1AVJ5	Uncharacterized protein	14395
CXQ85_000528	OG6_100672	A0A2V1ATQ5	Protein transporter SEC61 subunit alpha	52285
CXQ85_000529	OG6_100722	A0A2V1AUN4	AAA+ ATPase domain-containing protein	72454
CXQ85_000530	OG6_216801	A0A2V1AUR6	Uncharacterized protein	69697
CXQ85_000531	OG6_136883	A0A2V1ATZ0	Uncharacterized protein	21810
CXQ85_000532	OG6_100558	A0A2V1AXG9	Major facilitator superfamily (MFS) profile domain-containing protein	64348
CXQ85_000533	OG6_102152	A0A2V1AUU4	J domain-containing protein	61605
CXQ85_000534	OG6_100150	A0A2V1AW55	Thiol-specific monooxygenase	55988
CXQ85_000535	OG6_104355	A0A2V1AUU7	Major facilitator superfamily (MFS) profile domain-containing protein	63605
CXQ85_000536	OG6_500731	A0A2V1AUQ9	N-acetyltransferase domain-containing protein	34673
CXQ85_000537	OG6_101728	A0A2V1AVK7	L-type lectin-like domain-containing protein	46026
CXQ85_000538	OG6_107653	A0A2V1ATR5	Cytochrome B pre-mRNA-processing protein 6	13284
CXQ85_000539	OG6_100250	A0A2V1AUP3	Phosphoglycerate mutase	27638
CXQ85_000540	OG6_100640	A0A2V1AUT0	Inosine/uridine-preferring nucleoside hydrolase domain-containing protein	40139
CXQ85_000541	OG6_115656	A0A2V1AU03	Partial AB-hydrolase lipase domain-containing protein	64980
CXQ85_000542	OG6r20_309467	A0A2V1AXH9	Uncharacterized protein	46184
CXQ85_000543	OG6r20_140775	A0A2V1AUV4	Uncharacterized protein	71202
CXQ85_000544	OG6r20_309479	A0A2V1AW65	Uncharacterized protein	25939
CXQ85_000546	OG6r20_309499	A0A2V1AUV8	Uncharacterized protein	35122
CXQ85_000547	OG6r20_169539	A0A2V1AUR9	Uncharacterized protein	47071
CXQ85_000548	OG6_101882	A0A2V1AVL8	Mitochondrial thiamine pyrophosphate carrier 1	34488
CXQ85_000549	OG6r20_112594	A0A2V1ATS6	Uncharacterized protein	68898
CXQ85_000550	OG6_100397	A0A2V1AUQ4	Glyoxylate reductase 1	38298
CXQ85_000551	OG6_108976	A0A2V1AUU2	Peptide hydrolase (EC 3.4.-.-)	57360
CXQ85_000552	OG6_101911	A0A2V1AU09	J domain-containing protein	72004
