Gene Names	Accession	Entry	Protein names	Mass
B9J08_000299	OG6_112063	A0A2H1A7J3	Dynamin-type G domain-containing protein	53809
B9J08_000300	OG6_112063	A0A2H1A7K4	Uncharacterized protein	40956
B9J08_000301	OG6_103711	A0A2H1A7J7	Major facilitator superfamily (MFS) profile domain-containing protein	54964
B9J08_000302	OG6_150671	A0A2H1A7K2	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein)	13892
B9J08_000303	OG6_102329	A0A2H1A482	UBX domain-containing protein	52107
B9J08_000306	OG6_101706	A0A2H1A7I8	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58)	43843
B9J08_000307	OG6_104767	A0A2H1A7J9	protein-tyrosine-phosphatase (EC 3.1.3.48)	74618
B9J08_000308	OG6r20_110711	A0A2H1A8G3	Spindle pole body-associated protein cut12 domain-containing protein	45447
B9J08_000309	OG6_114974	A0A2H1A8Q6	Nuclear rim protein 1	54238
B9J08_000310	OG6_209971	A0A2H1A7J5	RRM Nup35-type domain-containing protein	41486
B9J08_000311	OG6_129058	A0A2H1A7K3	Ribosomal RNA-processing protein 42	32123
B9J08_000312	OG6_102883	A0A2H1A7L3	tRNA/rRNA methyltransferase SpoU type domain-containing protein	158861
B9J08_000313	OG6_166362	A0A2H1A7K8	DUF3445 domain-containing protein	44570
B9J08_000314	OG6_111249	A0A2H1A7K7	PX domain-containing protein	69274
B9J08_000315	OG6_106468	A0A2H1A7K6	EamA domain-containing protein	52657
B9J08_000316	OG6r20_103979	A0A2H1A7J8	Ribosome biogenesis protein NSA1	52318
B9J08_000317	OG6_100344	A0A2H1A7L0	Kinesin motor domain-containing protein	66887
B9J08_000319	OG6_103627	A0A2H1A8H7	Adenosine deaminase	40085
B9J08_000320	OG6_100629	A0A2H1A8Q9	phosphoglycerate dehydrogenase (EC 1.1.1.95)	50808
B9J08_000321	OG6_106767	A0A2H1A7K5	Major facilitator superfamily (MFS) profile domain-containing protein	71348
B9J08_000322	OG6_100096	A0A2H1A7L2	Thioredoxin domain-containing protein	13241
B9J08_000323	OG6_101410	A0A2H1A7M3	26S proteasome regulatory subunit RPN2	107171
B9J08_000324	OG6_101566	A0A2H1A7L8	DAGKc domain-containing protein	53363
B9J08_000325	OG6_222544	A0A2H1A7M0	Arrestin C-terminal-like domain-containing protein	114367
B9J08_000326	OG6_101704	A0A2H1A7L6	Protoporphyrinogen oxidase (EC 1.3.3.4)	59367
B9J08_000327	OG6_100753	A0A2H1A7L4	RRM domain-containing protein	13323
B9J08_000328	OG6_101033	A0A2H1A7L9	Peptide chain release factor 1	44789
B9J08_000329	OG6_116900	A0A2H1A8J0	Uncharacterized protein	12044
B9J08_000330	OG6_100787	A0A2H1A8R8	Methyltransferase domain-containing protein	52961
B9J08_000331	OG6_101896	A0A2H1A7L5	PCI domain-containing protein	48008
B9J08_000332	OG6_103478	A0A2H1A364	Nuclear pore complex protein	89909
B9J08_000333	OG6_102388	A0A2H1A7N3	Pre-mRNA-splicing factor 38	23363
B9J08_000334	OG6_112318	A0A2H1A7M7	Protein GVP36	39221
B9J08_000335	OG6_103510	A0A2H1A315	Small GTP-binding protein	28976
B9J08_000336	OG6r20_106950	A0A2H1A7M8	Uncharacterized protein	165113
B9J08_000337	OG6_114113	A0A2H1A7M4	Translocation protein SEC66	25410
B9J08_000338	OG6_102748	A0A2H1A7M6	Exocyst complex component Sec3 PIP2-binding N-terminal domain-containing protein	145325
B9J08_000339	OG6_103849	A0A2H1A8K2	Uncharacterized protein	17077
B9J08_000340	OG6_104974	A0A2H1A8T0	Protein kinase domain-containing protein	100424
B9J08_000341	OG6_119685	A0A2H1A7M5	GATA-type domain-containing protein	55219
B9J08_000342	OG6_101471	A0A2H1A7M9	Mitochondrial carrier protein	31117
B9J08_000343	OG6_100473	A0A2H1A7P2	Thioredoxin-like fold domain-containing protein	18570
B9J08_000344	OG6_101299	A0A2H1A352	Sulfhydryl oxidase (EC 1.8.3.2)	20174
B9J08_000345	OG6_101371	A0A2H1A7P1	5'-deoxynucleotidase (EC 3.1.3.89)	25287
B9J08_000346	OG6_100748	A0A2H1A7N8	60S ribosomal protein L28	16734
B9J08_000347	OG6_100060	A0A2H1A7N4	Major facilitator superfamily (MFS) profile domain-containing protein	53314
B9J08_000348	OG6_116987	A0A2H1A7N6	Transcription activator of gluconeogenesis ERT1	61453
B9J08_000349	OG6_127189	A0A2H1A8L6	Phytanoyl-CoA dioxygenase	32974
B9J08_000350	OG6_101004	A0A2H1A8T9	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming) (EC 1.1.1.179) (D-xylose-NADP dehydrogenase)	38921
B9J08_000351	OG6_100893	A0A2H1A331	Methionine-tRNA ligase, beta subunit	41691
B9J08_000352	OG6_102135	A0A2H1A7N9	Trimethylguanosine synthase (Cap-specific guanine-N(2) methyltransferase)	32921
B9J08_000353	OG6_101450	A0A2H1A7Q2	Protein DOM34 homolog	43110
B9J08_000354	OG6_113025	A0A2H1A361	EF-hand domain-containing protein	15881
B9J08_000355	OG6_102083	A0A2H1A7Q1	Structural maintenance of chromosomes protein 5	124906
B9J08_000356	OG6_101161	A0A2H1A7P8	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	58439
B9J08_000357	OG6r20_109172	A0A2H1A7P4	Uncharacterized protein	14206
B9J08_000358	OG6_499937	A0A2H1A7P6	Mitochondrial peculiar membrane protein 1	36654
B9J08_000359	OG6_103010	A0A2H1A8M6	Vacuolar protein sorting 55	15668
B9J08_000360	OG6_103098	A0A2H1A8U6	t-SNARE coiled-coil homology domain-containing protein	30663
B9J08_000361	OG6r20_110712	A0A2H1A340	Uncharacterized protein	16211
B9J08_000362	OG6_103602	A0A2H1A388	TIGR00730 family protein	24320
B9J08_000363	OG6_100995	A0A2H1A7R2	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	29875
B9J08_000364	OG6_104380	A0A2H1A7Q7	Helicase	128168
B9J08_000365	OG6_110305	A0A2H1A7R1	glucan 1,4-alpha-glucosidase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	61290
B9J08_000366	OG6_152871	A0A2H1A7Q8	Membrane magnesium transporter	14229
B9J08_000367	OG6_102540	A0A2H1A7Q6	Methylsterol monooxygenase	36028
B9J08_000368	OG6_129693	A0A2H1A366	Major facilitator superfamily (MFS) profile domain-containing protein	72037
B9J08_000369	OG6r20_126668	A0A2H1A8P4	Uncharacterized protein	11807
B9J08_000370	OG6_100272	A0A2H1A8V8	D-arabinitol 2-dehydrogenase	30265
B9J08_000371	OG6_102660	A0A2H1A7Q4	GTP-binding protein	37123
B9J08_000372	OG6_133424	A0A2H1A7Q9	CDC20/Fizzy WD40 domain-containing protein	48712
B9J08_000373	OG6_103728	A0A2H1A7S2	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256)	51712
B9J08_000374	OG6_123097	A0A2H1A7R4	Knr4/Smi1-like domain-containing protein	47186
B9J08_000375	OG6r20_101368	A0A2H1A7S1	Uncharacterized protein	19369
B9J08_000376	OG6_500839	A0A2H1A7R6	Outer spore wall assembly protein SHE10	91142
B9J08_000377	OG6_100991	A0A2H1A7R5	peptidyl-tRNA hydrolase (EC 3.1.1.29)	20972
B9J08_000378	OG6_100129	A0A2H1A7R7	Uncharacterized protein	57260
B9J08_000379	OG6_102508	A0A2H1A8Q4	anthranilate synthase (EC 4.1.3.27)	58302
B9J08_000380	OG6_149732	A0A2H1A8W7	Uncharacterized protein	116346
B9J08_000381	OG6_102041	A0A2H1A7R3	Uncharacterized protein	41196
B9J08_000382	OG6_103138	A0A2H1A7R9	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase (EC 2.1.1.14)	86189
B9J08_000383	OG6_500126	A0A2H1A7T2	Glucose-signaling factor 2	42449
B9J08_000384	OG6_107446	A0A2H1A7S4	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	58915
B9J08_000385	OG6r20_103089	A0A2H1A7T0	Uncharacterized protein	70904
B9J08_000388	OG6_129940	A0A2H1A7S5	NDT80 domain-containing protein	66512
B9J08_000389	OG6_108070	A0A2H1A7S6	AB hydrolase-1 domain-containing protein	30650
B9J08_000390	OG6_100703	A0A2H1A7S9	Mitochondrial carrier protein LEU5	44955
B9J08_000391	OG6_111074	A0A2H1A8Q8	DUF1279 domain-containing protein	23003
B9J08_000392	OG6_104712	A0A2H1A8X9	THIF-type NAD/FAD binding fold domain-containing protein	48313
B9J08_000393	OG6_102160	A0A2H1A365	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1)	27793
B9J08_000394	OG6_102982	A0A2H1A3B8	DNA replication complex GINS protein PSF3	20176
B9J08_000395	OG6_102191	A0A2H1A7T9	PEP-CTERM system TPR-repeat lipoprotein	124110
B9J08_000396	OG6_110926	A0A2H1A7T4	Spc7 kinetochore protein domain-containing protein	129957
B9J08_000397	OG6_103414	A0A2H1A7U1	Peroxisomal biogenesis factor 11	26219
B9J08_000398	OG6_114704	A0A2H1A7T6	candidapepsin (EC 3.4.23.24)	59867
B9J08_000399	OG6_500385	A0A2H1A7T7	RRM domain-containing protein	68120
B9J08_000400	OG6_103036	A0A2H1A7T8	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase)	54363
B9J08_000401	OG6r20_112610	A0A2H1A8R7	Uncharacterized protein	57758
B9J08_000402	OG6_124935	A0A2H1A8Z4	Uncharacterized protein	29770
B9J08_000403	OG6r20_109173	A0A2H1A376	Uncharacterized protein	26140
B9J08_000404	OG6_101883	A0A2H1A3C8	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	41577
B9J08_000405	OG6_100336	A0A2H1A399	Chloride channel protein	90235
B9J08_000406	OG6_103436	A0A2H1A3A6	A1 cistron-splicing factor AAR2	39796
B9J08_000407	OG6r20_102014	A0A2H1A382	HMG box domain-containing protein	28069
B9J08_000408	OG6_101176	A0A2H1A7U6	UDP-glucose:glycoprotein glucosyltransferase	162825
B9J08_000409	OG6_101298	A0A2H1A4P4	Methylenetetrahydrofolate reductase	69593
B9J08_000410	OG6_100646	A0A2H1A7U8	Oxidation resistance protein 1	33607
B9J08_000411	OG6_115929	A0A2H1A8S8	Hydantoin racemase	24441
B9J08_000412	OG6_500547	A0A2H1A908	DNA repair protein rad9	48626
B9J08_000413	OG6_102458	A0A2H1A383	Mitochondrial pyruvate carrier	12231
B9J08_000414	OG6_106185	A0A2H1A7V3	Zn(2)-C6 fungal-type domain-containing protein	116628
B9J08_000415	OG6_103187	A0A2H1A7W2	dolichol kinase (EC 2.7.1.108)	67399
B9J08_000417	OG6_112509	A0A2H1A7V4	DH domain-containing protein	87738
B9J08_000418	OG6_114877	A0A2H1A7W1	FAD-binding FR-type domain-containing protein	79157
B9J08_000419	OG6_101719	A0A2H1A7V5	Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO) (EC 1.5.5.1)	71451
B9J08_000420	OG6_500274	A0A2H1A7V7	Protein GDS1	54889
B9J08_000421	OG6_111804	A0A2H1A7V8	JmjC domain-containing protein	60666
B9J08_000422	OG6_121384	A0A2H1A8T6	Cyclin-like domain-containing protein	50970
B9J08_000423	OG6_102788	A0A2H1A921	OTU domain-containing protein	36478
B9J08_000424	OG6_101849	A0A2H1A396	Holocytochrome c-type synthase (EC 4.4.1.17)	29717
B9J08_000425	OG6_152225	A0A2H1A7W5	Mitochondrial 15S rRNA processing factor CCM1	81612
B9J08_000427	OG6_500327	A0A2H1A7X2	Ras modification protein ERF4	26773
B9J08_000428	OG6_100327	A0A2H1A7W6	tRNA pseudouridine(55) synthase (EC 5.4.99.25)	46559
B9J08_000429	OG6r20_101015	A0A2H1A7X1	Uncharacterized protein	40632
B9J08_000430	OG6_166187	A0A2H1A4K1	ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84)	17520
B9J08_000431	OG6_100232	A0A2H1A7W7	Vacuolar protein sorting-associated protein 1	76807
B9J08_000432	OG6_100157	A0A2H1A7W8	TOMM system kinase/cyclase fusion protein	51825
B9J08_000433	OG6_102374	A0A2H1A8U4	adenosylmethionine decarboxylase (EC 4.1.1.50)	47756
B9J08_000434	OG6_100505	A0A2H1A937	ADP/ATP translocase (ADP,ATP carrier protein)	32741
B9J08_000435	OG6_100089	A0A2H1A7W0	Phospholipid-transporting ATPase (EC 7.6.2.1)	174344
B9J08_000436	OG6_105857	A0A2H1A7X7	Fluoride ion transporter CrcB	40842
B9J08_000437	OG6_101934	A0A2H1A3C6	Ubiquitin-conjugating enzyme E2 13	16864
B9J08_000438	OG6r20_100255	A0A2H1A7X5	Uncharacterized protein	28882
B9J08_000439	OG6r20_101511	A0A2H1A7Y2	Uncharacterized protein	11056
B9J08_000440	OG6r20_103080	A0A2H1A7X3	Hap4 transcription factor heteromerisation domain-containing protein	37689
B9J08_000441	OG6r20_109174	A0A2H1A7X6	Uncharacterized protein	32320
B9J08_000442	OG6_101981	A0A2H1A7X8	Upf1 domain-containing protein	98973
B9J08_000443	OG6_129770	A0A2H1A8V7	Ras-GAP domain-containing protein	133011
B9J08_000444	OG6_100867	A0A2H1A3A4	SEC14 cytosolic factor	34439
B9J08_000445	OG6_102468	A0A2H1A7X0	Putative transferase CAF17, mitochondrial (Putative transferase caf17, mitochondrial)	47317
B9J08_000446	OG6_500858	A0A2H1A7Y5	Choline/carnitine acyltransferase domain-containing protein	97416
B9J08_000447	OG6_114247	A0A2H1A7Y9	C2H2-type domain-containing protein	44432
B9J08_000448	OG6_102120	A0A2H1A7Y6	N-acetyltransferase domain-containing protein	60172
B9J08_000449	OG6_103579	A0A2H1A7Z2	Amino acid permease/ SLC12A domain-containing protein	63139
B9J08_000450	OG6_133054	A0A2H1A7Y3	Major facilitator superfamily (MFS) profile domain-containing protein	47504
B9J08_000451	OG6_152921	A0A2H1A7Y7	Zn(2)-C6 fungal-type domain-containing protein	96117
B9J08_000452	OG6_120624	A0A2H1A7Y8	DASH complex subunit DAD4 (Outer kinetochore protein DAD4)	8842
B9J08_000454	OG6_112450	A0A2H1A3D7	Uncharacterized protein	85452
B9J08_000456	OG6r20_102784	A0A2H1A975	Uncharacterized protein	23978
B9J08_000457	OG6_129958	A0A2H1A7X9	Pal1 cell morphology protein	21437
B9J08_000458	OG6_100339	A0A2H1A7Z5	Mitogen-activated protein kinase (EC 2.7.11.24)	47912
B9J08_000459	OG6_101558	A0A5C1DUJ9	GOLD domain-containing protein	22694
B9J08_000460	OG6_100337	A0A2H1A3F8	Aspartate aminotransferase (EC 2.6.1.1)	46591
B9J08_000461	OG6_100584	A0A2H1A3C7	40S ribosomal protein S27	9013
B9J08_000462	OG6_100222	A0A2H1A7Z3	Serine/threonine-protein phosphatase (EC 3.1.3.16)	37693
B9J08_000463	OG6_500367	A0A2H1A7Z7	DUF1742-domain-containing protein	22105
B9J08_000464	OG6_103000	A0A2H1A7Z9	Signal recognition particle receptor subunit beta	30774
B9J08_000465	OG6_102633	A0A2H1A8X8	Chorismate synthase (EC 4.2.3.5)	40937
B9J08_000466	OG6_103210	A0A2H1A983	Galactose oxidase	64244
B9J08_000467	OG6_117256	A0A2H1A3C9	C2H2-type domain-containing protein	85349
B9J08_000468	OG6_114247	A0A2H1A805	C2H2-type domain-containing protein	68262
B9J08_000469	OG6_101182	A0A2H1A809	dihydrolipoyllysine-residue succinyltransferase (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2)	48401
B9J08_000471	OG6r20_102247	A0A2H1A806	MARVEL domain-containing protein	45157
B9J08_000472	OG6r20_109195	A0A2H1A3D8	Uncharacterized protein	30395
B9J08_000473	OG6_123074	A0A2H1A803	ML-like domain-containing protein	83998
B9J08_000474	OG6_101741	A0A2H1A810	1-phosphatidylinositol 4-kinase (EC 2.7.1.67)	214256
B9J08_000475	OG6_101255	A0A2H1A808	Eukaryotic translation initiation factor 6 (eIF-6)	26381
B9J08_000476	OG6_100223	A0A2H1A8Z7	Clp R domain-containing protein	100008
B9J08_000478	OG6_110555	A0A2H1A991	YCII-related domain-containing protein	12063
B9J08_000479	OG6_100151	A0A2H1A801	ABC transporter domain-containing protein	166768
B9J08_000480	OG6_100525	A0A2H1A815	Cell division control protein 48	91003
B9J08_000481	OG6r20_101229	A0A2H1A819	Uncharacterized protein	28189
B9J08_000482	OG6_101277	A0A2H1A816	Sodium/calcium exchanger membrane region domain-containing protein	75223
B9J08_000483	OG6_100083	A0A2H1A3E8	Heat shock protein SSA1	70275
B9J08_000484	OG6_100619	A0A5Q7YJH9	Glycine cleavage system H protein	19557
B9J08_000485	OG6_105078	A0A2H1A820	V-SNARE coiled-coil homology domain-containing protein	12506
B9J08_000486	OG6_100127	A0A2H1A3H0	Actin	41798
B9J08_000487	OG6_104311	A0A2H1A909	Cytochrome b5 heme-binding domain-containing protein	72225
B9J08_000488	OG6_102456	A0A2H1A9A4	Uncharacterized protein	92848
B9J08_000489	OG6_123064	A0A2H1A812	Ran-specific GTPase-activating protein 30	56704
B9J08_000490	OG6r20_115410	A0A2H1A824	Uncharacterized protein	37898
B9J08_000491	OG6_100930	A0A2H1A828	Uncharacterized protein	63918
B9J08_000492	OG6_100101	A0A2H1A826	Myosin-2	178348
B9J08_000493	OG6_143621	A0A2H1A830	Zinc-ribbon 15 domain-containing protein	9702
B9J08_000494	OG6_105067	A0A2H1A825	SPX domain-containing protein	92191
B9J08_000495	OG6_143281	A0A2H1A831	USP domain-containing protein	79193
B9J08_000496	OG6_101474	A0A2H1A827	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	52154
B9J08_000497	OG6_102476	A0A2H1A3F1	Repressor of RNA polymerase III transcription MAF1	42285
B9J08_000498	OG6_100346	A0A2H1A9B9	inorganic diphosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	31977
B9J08_000499	OG6_101269	A0A2H1A823	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2)	40262
B9J08_000500	OG6_160274	A0A2H1A834	Protein RCR2	19666
B9J08_000501	OG6_100323	A0A2H1A840	Integral membrane protein	99878
B9J08_000502	OG6r20_115447	A0A2H1A836	Transmembrane protein	14616
B9J08_000503	OG6_112813	A0A2H1A839	Major facilitator superfamily (MFS) profile domain-containing protein	54461
B9J08_000504	OG6_138560	A0A2H1A835	phosphoinositide 5-phosphatase (EC 3.1.3.36)	117574
B9J08_000505	OG6r20_110726	A0A2H1A537	Uncharacterized protein	32623
B9J08_000506	OG6_101069	A0A2H1A540	V-type proton ATPase subunit D	30066
B9J08_000507	OG6_100447	A0A2H1A534	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1)	68979
B9J08_000508	OG6_102086	A0A2H1A5Z9	Protein kinase domain-containing protein	88090
B9J08_000509	OG6_306051	A0A2H1A629	Calcineurin-like phosphoesterase domain-containing protein	80821
B9J08_000510	OG6_104196	A0A2H1A545	DH domain-containing protein	151312
B9J08_000511	OG6_100813	A0A2H1A525	Elongation of fatty acids protein (EC 2.3.1.-)	38271
B9J08_000512	OG6_116641	A0A2H1A512	Thioesterase domain-containing protein	28918
B9J08_000513	OG6_101783	A0A2H1A528	HECT-type E3 ubiquitin transferase (EC 2.3.2.26)	371367
B9J08_000514	OG6_105470	A0A2H1A555	DNA repair and recombination protein RAD52	50673
B9J08_000515	OG6_101845	A0A2H1A3J3	NEDD8-activating enzyme E1 catalytic subunit (EC 6.2.1.64)	48776
B9J08_000516	OG6_101137	A0A2H1A552	AB hydrolase-1 domain-containing protein	31801
B9J08_000517	OG6_100257	A0A2H1A546	L-ascorbate oxidase	69886
B9J08_000518	OG6_143782	A0A2H1A613	MHD domain-containing protein	59078
B9J08_000519	OG6_105019	A0A2H1A639	Dolichol phosphate-mannose biosynthesis regulatory protein	9761
B9J08_000520	OG6_115599	A0A2H1A558	Lethal giant larvae (Lgl)-like C-terminal domain-containing protein	117179
B9J08_000521	OG6r20_115409	A0A2H1A539	Uncharacterized protein	38553
B9J08_000522	OG6_100275	A0A2H1A530	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser) synthetase)	47006
B9J08_000523	OG6_102110	A0A2H1A542	Mitochondrial intermediate peptidase (EC 3.4.24.59)	88248
B9J08_000524	OG6_500682	A0A2H1A567	non-specific serine/threonine protein kinase (EC 2.7.11.1)	95551
B9J08_000525	OG6_129167	A0A0L0P1I5	Mitochondrial intermembrane space cysteine motif-containing protein MIX23	19875
B9J08_000526	OG6_102652	A0A2H1A564	Uncharacterized protein	80815
B9J08_000527	OG6_100996	A0A2H1A3I7	Vacuolar protein-sorting-associated protein 46	22287
B9J08_000528	OG6_100280	A0A2H1A3N7	Superoxide dismutase (EC 1.15.1.1)	25405
B9J08_000529	OG6_118299	A0A2H1A650	Vacuolar protein sorting-associated protein 17	61621
B9J08_000530	OG6_112510	A0A2H1A3M1	Mitochondrial carrier protein	57077
B9J08_000531	OG6_103538	A0A2H1A554	COMPASS component SDC1	12621
B9J08_000532	OG6_101619	A0A2H1A544	t-SNARE coiled-coil homology domain-containing protein	26684
B9J08_000533	OG6_105306	A0A2H1A517	Uncharacterized protein	37426
B9J08_000534	OG6_129948	A0A2H1A578	Uncharacterized protein	99268
B9J08_000535	OG6_119601	A0A2H1A3L2	Pre-mRNA-splicing factor	22737
B9J08_000536	OG6_112021	A0A2H1A574	Mitochondrial distribution and morphology protein 31	66614
B9J08_000537	OG6_101323	A0A2H1A565	Pre-rRNA-processing protein PNO1	28484
B9J08_000538	OG6_100590	A0A2H1A636	N-acetyltransferase domain-containing protein	24963
B9J08_000539	OG6_102532	A0A2H1A3M5	Trafficking protein particle complex subunit	27489
B9J08_000540	OG6r20_115408	A0A2H1A581	Uncharacterized protein	25512
B9J08_000541	OG6_152858	A0A2H1A3K1	ADA HAT complex component 1	51349
B9J08_000542	OG6_104767	A0A2H1A4W1	protein-tyrosine-phosphatase (EC 3.1.3.48)	98412
B9J08_000543	OG6_100096	A0A5Q7YJR0	Thioredoxin	11254
B9J08_000544	OG6_499893	A0A2H1A588	SET domain-containing protein	53137
B9J08_000545	OG6_103515	A0A2H1A582	Eukaryotic translation initiation factor 3 subunit J (eIF3j) (Eukaryotic translation initiation factor 3 30 kDa subunit homolog) (eIF-3 30 kDa subunit homolog)	30494
B9J08_000546	OG6r20_103491	A0A2H1A586	Uncharacterized protein	66818
B9J08_000547	OG6_115961	A0A2H1A576	Rho-GAP domain-containing protein	102243
B9J08_000548	OG6_102708	A0A2H1A645	Magnesium transporter	45993
B9J08_000549	OG6_100860	A0A2H1A3N5	non-specific serine/threonine protein kinase (EC 2.7.11.1)	58135
B9J08_000550	OG6_101464	A0A2H1A594	Uncharacterized protein	42798
B9J08_000551	OG6_102597	A0A2H1A580	Vacuolar protein sorting-associated protein 68	19565
B9J08_000552	OG6_222618	A0A2H1A4X2	Protein kinase domain-containing protein	42959
B9J08_000553	OG6_119305	A0A2H1A573	Uncharacterized protein	22516
B9J08_000554	OG6_100365	A0A2H1A599	60S ribosomal protein L25	15506
B9J08_000555	OG6_117316	A0A2H1A593	LIM zinc-binding domain-containing protein	90306
B9J08_000556	OG6_101862	A0A2H1A596	Golgi apparatus membrane protein TVP38 (Golgi apparatus membrane protein tvp38)	36699
B9J08_000557	OG6_119780	A0A2H1A3L5	Uncharacterized protein	21361
B9J08_000558	OG6_100812	A0A2H1A657	Major facilitator superfamily (MFS) profile domain-containing protein	57312
B9J08_000559	OG6_103701	A0A2H1A683	S-formylglutathione hydrolase (EC 3.1.2.12)	31659
B9J08_000560	OG6_108195	A0A2H1A3M3	Cyclin-D1-binding protein 1-like N-terminal domain-containing protein	40470
B9J08_000561	OG6_104030	A0A2H1A4Y2	WH1 domain-containing protein	69475
B9J08_000562	OG6_145910	A0A2H1A579	Uncharacterized protein	62268
B9J08_000563	OG6_100509	A0A2H1A583	CobW C-terminal domain-containing protein	62459
B9J08_000565	OG6_100929	A0A2H1A5B0	Ribosomal protein L17	28650
