Entry	Gene Names	Protein names	Mass
A0A2V1AWK5	CXQ85_000221	Large ribosomal subunit protein bL27m (54S ribosomal protein L2, mitochondrial)	42891
A0A2V1AU14	CXQ85_000224	Uncharacterized protein	18513
A0A2V1AVA1	CXQ85_000225	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	63538
A0A2V1AU07	CXQ85_000226	GTP-binding protein YchF	38132
A0A2V1ATW9	CXQ85_000227	SGF29 C-terminal domain-containing protein	29714
A0A2V1AUQ7	CXQ85_000228	RRM domain-containing protein	49544
A0A2V1ASS7	CXQ85_000229	Uncharacterized protein	16762
A0A2V1ATU2	CXQ85_000230	DH domain-containing protein	147720
A0A2V1ATV3	CXQ85_000231	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	39547
A0A2V1AT46	CXQ85_000232	cysteine desulfurase (EC 2.8.1.7)	51585
A0A2V1AWL6	CXQ85_000233	Mitochondrial carrier protein PET8	68942
A0A2V1AU16	CXQ85_000234	Uncharacterized protein	30586
A0A2V1AVB0	CXQ85_000235	RFX-type winged-helix domain-containing protein	85661
A0A2V1AU15	CXQ85_000236	Uncharacterized protein	36077
A0A2V1ATX8	CXQ85_000237	J domain-containing protein	36313
A0A2V1AUR3	CXQ85_000238	Glycerol uptake protein 1	66099
A0A2V1AST7	CXQ85_000239	Hit family protein 1	16865
A0A2V1ATV1	CXQ85_000240	Protein transport protein SFT2	23557
A0A2V1ATW3	CXQ85_000241	Rad60/SUMO-like domain-containing protein	41605
A0A2V1AT56	CXQ85_000242	Transcription factor IIIC 90kDa subunit N-terminal domain-containing protein	60163
A0A2V1AWM7	CXQ85_000243	Rhodanese domain-containing protein	46305
A0A2V1AU20	CXQ85_000244	GOLD domain-containing protein	24585
A0A2V1AVC1	CXQ85_000245	Tyrosine specific protein phosphatases domain-containing protein	69437
A0A2V1AU19	CXQ85_000246	NUC153 domain-containing protein	78508
A0A2V1ATY8	CXQ85_000247	TLDc domain-containing protein	74883
A0A2V1AUS1	CXQ85_000248	Uncharacterized protein	21078
A0A2V1ASU9	CXQ85_000249	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	54309
A0A2V1ATW0	CXQ85_000250	Uncharacterized protein	47435
A0A2V1ATX3	CXQ85_000251	BHLH domain-containing protein	55779
A0A2V1AT66	CXQ85_000252	aspartyl aminopeptidase (EC 3.4.11.21)	50960
A0A2V1AWN8	CXQ85_000253	Protein BIG1	35363
A0A2V1AU28	CXQ85_000254	FAD dependent oxidoreductase domain-containing protein	49521
A0A2V1AVC9	CXQ85_000255	40S ribosomal protein S17-B	16128
A0A2V1AU23	CXQ85_000256	Transcriptional adapter 2	51027
A0A2V1AU00	CXQ85_000257	Uncharacterized protein	31262
A0A2V1AUT2	CXQ85_000258	U3 small nucleolar RNA-associated protein 6 N-terminal domain-containing protein	49278
A0A2V1ASV9	CXQ85_000259	Major facilitator superfamily (MFS) profile domain-containing protein	60972
A0A2V1ATX1	CXQ85_000260	HIG1 domain-containing protein	20647
A0A2V1ATY3	CXQ85_000261	Translation initiation factor eIF2B subunit epsilon (eIF2B GDP-GTP exchange factor subunit epsilon)	80432
A0A2V1AT76	CXQ85_000262	Squalene monooxygenase (EC 1.14.14.17)	55237
A0A2V1AWP6	CXQ85_000263	Vacuolar calcium ion transporter	43673
A0A2V1AU33	CXQ85_000264	Cyclin N-terminal domain-containing protein	31272
A0A2V1AVE2	CXQ85_000265	T-complex protein 1 subunit alpha (CCT-alpha)	60037
A0A2V1AU41	CXQ85_000266	Uncharacterized protein	34983
A0A2V1AU10	CXQ85_000267	Alpha/beta hydrolase fold-3 domain-containing protein	45059
A0A2V1AUU0	CXQ85_000268	HMG box domain-containing protein	25854
A0A2V1ASX0	CXQ85_000269	Histidine kinase	265692
A0A2V1ATY0	CXQ85_000270	Cell division control protein 42	24418
A0A2V1ATZ2	CXQ85_000271	Zn(2)-C6 fungal-type domain-containing protein	65393
A0A2V1AT86	CXQ85_000272	Cytochrome b mRNA-processing protein 4	17014
A0A2V1AWQ7	CXQ85_000273	AP complex subunit sigma	19618
A0A2V1AVF2	CXQ85_000275	phosphopyruvate hydratase (EC 4.2.1.11)	46968
A0A2V1AU50	CXQ85_000276	Proteasome subunit alpha type	31827
A0A2V1AU18	CXQ85_000277	Chaperone DnaK	72432
A0A2V1AUV0	CXQ85_000278	Vacuolar sorting protein Vps3844 C-terminal domain-containing protein	53650
A0A2V1ASY0	CXQ85_000280	Uncharacterized protein	26684
A0A2V1ATZ5	CXQ85_000281	Single-stranded DNA-binding protein RIM1, mitochondrial	15190
A0A2V1AU01	CXQ85_000282	Peptide hydrolase (EC 3.4.-.-)	44665
A0A2V1AT97	CXQ85_000283	Nucleoporin Nup133/Nup155-like N-terminal domain-containing protein	164920
A0A2V1AWR7	CXQ85_000284	Phosphoribulokinase/uridine kinase domain-containing protein	26862
A0A2V1AU48	CXQ85_000285	RNA helicase (EC 3.6.4.13)	45028
A0A2V1AVG2	CXQ85_000286	Importin N-terminal domain-containing protein	121857
A0A2V1AU61	CXQ85_000287	G-protein coupled receptors family 1 profile domain-containing protein	45929
A0A2V1AUW0	CXQ85_000289	Dipeptidylpeptidase IV N-terminal domain-containing protein	15644
A0A2V1ASY9	CXQ85_000290	Autophagy-related protein	15001
A0A2V1AU02	CXQ85_000291	Uncharacterized protein	18847
A0A2V1ATA7	CXQ85_000294	Chitin synthase (EC 2.4.1.16)	110485
A0A2V1AWS8	CXQ85_000295	Uncharacterized protein	23818
A0A2V1AU62	CXQ85_000296	Mitochondrial import inner membrane translocase subunit TIM22	18864
A0A2V1AVH1	CXQ85_000297	Respiratory growth induced protein 1	23388
A0A2V1AU71	CXQ85_000298	Chromatin modification-related protein EAF3	38453
A0A2V1AU30	CXQ85_000299	non-specific serine/threonine protein kinase (EC 2.7.11.1)	48579
A0A2V1AUX0	CXQ85_000300	E3 ubiquitin-protein ligase (EC 2.3.2.26)	100752
A0A2V1AT01	CXQ85_000301	Uncharacterized protein	68299
A0A2V1AU06	CXQ85_000302	Ribosomal RNA-processing protein 8 (EC 2.1.1.-)	44008
A0A2V1AU36	CXQ85_000303	CST complex subunit Stn1 N-terminal domain-containing protein	29582
A0A2V1ATB7	CXQ85_000304	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17)	16682
A0A2V1AWT8	CXQ85_000305	Uncharacterized protein	140252
A0A2V1AU72	CXQ85_000306	Uncharacterized protein	23165
A0A2V1AVI1	CXQ85_000307	HhH-GPD domain-containing protein	113844
A0A2V1AU79	CXQ85_000308	Uncharacterized protein	13207
A0A2V1AU35	CXQ85_000309	amidase (EC 3.5.1.4)	63529
A0A2V1AUY0	CXQ85_000310	FAD dependent oxidoreductase domain-containing protein	40112
A0A2V1AT14	CXQ85_000311	RNase III domain-containing protein	46365
A0A2V1AU12	CXQ85_000312	Nucleolar protein Dnt1-like N-terminal domain-containing protein	231057
A0A2V1AU46	CXQ85_000313	serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser) synthetase)	52246
A0A2V1ATC7	CXQ85_000314	C3H1-type domain-containing protein	26181
A0A2V1AWU8	CXQ85_000315	Delta 8-(E)-sphingolipid desaturase (EC 1.14.19.18)	65724
A0A2V1AU80	CXQ85_000316	Structural maintenance of chromosomes protein 4	222346
A0A2V1AVJ0	CXQ85_000317	Jacalin-type lectin domain-containing protein	78115
A0A2V1AU89	CXQ85_000318	Biogenesis of lysosome-related organelles complex 1 subunit KXD1 (KxDL homolog)	21300
A0A2V1AU45	CXQ85_000319	AP-3 complex subunit delta	120453
A0A2V1AUY9	CXQ85_000320	D-lactate dehydratase (EC 4.2.1.130)	24997
A0A2V1AT24	CXQ85_000322	dolichol kinase (EC 2.7.1.108)	67067
A0A2V1AU27	CXQ85_000323	Zn(2)-C6 fungal-type domain-containing protein	117432
A0A2V1AU54	CXQ85_000324	Mitochondrial pyruvate carrier	12215
A0A2V1ATD6	CXQ85_000325	DNA repair protein rad9	49633
A0A2V1AWV8	CXQ85_000326	Asp/Glu/hydantoin racemase	24922
A0A2V1AU90	CXQ85_000327	Oxidation resistance protein 1	31255
A0A2V1AVK0	CXQ85_000328	Methylenetetrahydrofolate reductase	69468
A0A2V1AUA0	CXQ85_000329	UDP-glucose:glycoprotein glucosyltransferase	164613
A0A2V1AU53	CXQ85_000330	Uncharacterized protein	18954
A0A2V1AUZ9	CXQ85_000331	A1 cistron-splicing factor AAR2	40132
A0A2V1AT37	CXQ85_000332	Chloride channel protein	90436
A0A2V1AU37	CXQ85_000333	Nucleoporin GLE2	41655
A0A2V1AU64	CXQ85_000334	Uncharacterized protein	25287
A0A2V1ATE8	CXQ85_000335	Uncharacterized protein	50987
A0A2V1AWW9	CXQ85_000336	Uncharacterized protein	32511
A0A2V1AU99	CXQ85_000337	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase)	54277
A0A2V1AVL3	CXQ85_000338	RRM domain-containing protein	67764
A0A2V1AUB1	CXQ85_000339	candidapepsin (EC 3.4.23.24)	61276
A0A2V1AU63	CXQ85_000340	Peroxisomal membrane protein PMP27	26101
A0A2V1AV08	CXQ85_000341	Spc7 kinetochore protein domain-containing protein	249161
A0A2V1AT47	CXQ85_000342	DNA replication complex GINS protein PSF3	19784
A0A2V1AU56	CXQ85_000343	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1)	27850
A0A2V1AU74	CXQ85_000344	THIF-type NAD/FAD binding fold domain-containing protein	48530
A0A2V1ATF9	CXQ85_000345	DUF1279 domain-containing protein	22714
A0A2V1AWX9	CXQ85_000346	Mitochondrial carrier protein LEU5	45383
A0A2V1AUB0	CXQ85_000347	AB hydrolase-1 domain-containing protein	30693
A0A2V1AVM0	CXQ85_000348	NDT80 domain-containing protein	65352
A0A2V1AUC1	CXQ85_000351	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase)	211224
A0A2V1AU73	CXQ85_000352	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	59389
A0A2V1AV17	CXQ85_000353	Glucose-signaling factor 2	41249
A0A2V1AT57	CXQ85_000354	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase (EC 2.1.1.14)	85979
A0A2V1AU65	CXQ85_000355	anthranilate synthase (EC 4.1.3.27)	209999
A0A2V1AU84	CXQ85_000356	Myb-like domain-containing protein	52609
A0A2V1ATG8	CXQ85_000357	peptidyl-tRNA hydrolase (EC 3.1.1.29)	18799
A0A2V1AWY8	CXQ85_000358	Uncharacterized protein	81039
A0A2V1AUC0	CXQ85_000359	Uncharacterized protein	19325
A0A2V1AVN2	CXQ85_000360	Knr4/Smi1-like domain-containing protein	47583
A0A2V1AUD1	CXQ85_000361	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10) (Asparagine-linked glycosylation protein 10) (Dolichyl-phosphoglucose-dependent glucosyltransferase ALG10)	42865
A0A2V1AU83	CXQ85_000362	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	27224
A0A2V1AV27	CXQ85_000363	GTP-binding protein	37214
A0A2V1AT69	CXQ85_000364	D-arabinitol 2-dehydrogenase [ribulose-forming]	29940
A0A2V1AU75	CXQ85_000365	Major facilitator superfamily (MFS) profile domain-containing protein	72440
A0A2V1AU94	CXQ85_000366	Methylsterol monooxygenase	36117
A0A2V1ATH9	CXQ85_000367	ER membrane protein complex subunit 5	13953
A0A2V1AWZ9	CXQ85_000368	glucan 1,4-alpha-glucosidase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	184963
A0A2V1AUD0	CXQ85_000369	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	33188
A0A2V1AVP4	CXQ85_000370	TIGR00730 family protein	24424
A0A2V1AUE2	CXQ85_000371	Uncharacterized protein	17187
A0A2V1AU95	CXQ85_000372	t-SNARE coiled-coil homology domain-containing protein	28548
A0A2V1AV37	CXQ85_000373	Vacuolar protein sorting-associated protein 55	15734
A0A2V1AT82	CXQ85_000374	EF-hand domain-containing protein	36896
A0A2V1AU86	CXQ85_000375	Uncharacterized protein	14394
A0A2V1AUA7	CXQ85_000376	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	57846
A0A2V1ATI8	CXQ85_000377	Structural maintenance of chromosomes protein 5	124547
A0A2V1AX08	CXQ85_000378	EF-hand domain-containing protein	17233
A0A2V1AUE1	CXQ85_000379	Mitochondrial import inner membrane translocase subunit TIM22	15894
A0A2V1AVQ2	CXQ85_000380	Protein DOM34 homolog	43180
A0A2V1AUF2	CXQ85_000381	Trimethylguanosine synthase (Cap-specific guanine-N(2) methyltransferase)	32527
A0A2V1AUA5	CXQ85_000382	Methionine-tRNA ligase, beta subunit	40974
A0A2V1AV50	CXQ85_000383	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming) (EC 1.1.1.179) (D-xylose-NADP dehydrogenase)	38775
A0A2V1AT94	CXQ85_000384	Phytanoyl-CoA dioxygenase	33054
A0A2V1AU96	CXQ85_000385	PAS domain-containing protein	57962
A0A2V1AUB7	CXQ85_000386	Major facilitator superfamily (MFS) profile domain-containing protein	53083
A0A2V1ATJ9	CXQ85_000387	60S ribosomal protein L28	16706
A0A2V1AX18	CXQ85_000388	5'-deoxynucleotidase (EC 3.1.3.89)	26012
A0A2V1AUF1	CXQ85_000389	Sulfhydryl oxidase (EC 1.8.3.2)	21139
A0A2V1AVR2	CXQ85_000390	Thioredoxin domain-containing protein	18743
A0A2V1AUG3	CXQ85_000391	Reverse transcriptase domain-containing protein	49328
A0A2V1AUB6	CXQ85_000392	Mitochondrial carrier	29377
A0A2V1AV59	CXQ85_000393	GATA-type domain-containing protein	51722
A0A2V1ATA6	CXQ85_000394	Major facilitator superfamily (MFS) profile domain-containing protein	72017
A0A2V1AUA3	CXQ85_000395	Protein kinase domain-containing protein	99339
A0A2V1AUC8	CXQ85_000396	Cytochrome c oxidase polypeptide 5, mitochondrial	17136
A0A2V1ATK8	CXQ85_000397	Exocyst complex component Sec3 PIP2-binding N-terminal domain-containing protein	146053
A0A2V1AX27	CXQ85_000398	Translocation protein SEC66	25012
A0A2V1AUG2	CXQ85_000399	Uncharacterized protein	176595
A0A2V1AVS1	CXQ85_000400	Small GTP-binding protein domain	29013
A0A2V1AUH2	CXQ85_000401	BAR domain-containing protein	38904
A0A2V1AUC6	CXQ85_000402	Pre-mRNA-splicing factor 38	23479
A0A2V1AV69	CXQ85_000403	Nuclear pore complex protein	89683
A0A2V1ATB6	CXQ85_000404	PCI domain-containing protein	48046
A0A2V1AUB2	CXQ85_000405	Methyltransferase domain-containing protein	52217
A0A2V1AUD6	CXQ85_000406	Uncharacterized protein	11741
A0A2V1ATL6	CXQ85_000407	Peptide chain release factor 1	45021
A0A2V1AX39	CXQ85_000408	RRM domain-containing protein	13363
A0A2V1AUH1	CXQ85_000409	Protoporphyrinogen oxidase (EC 1.3.3.4)	56749
A0A2V1AVT2	CXQ85_000410	Arrestin C-terminal-like domain-containing protein	112257
A0A2V1AUI2	CXQ85_000411	DAGKc domain-containing protein	52803
A0A2V1AUD7	CXQ85_000412	26S proteasome regulatory subunit RPN2	108375
A0A2V1AV79	CXQ85_000413	Thioredoxin domain-containing protein	13630
A0A2V1ATC6	CXQ85_000414	Major facilitator superfamily (MFS) profile domain-containing protein	71325
A0A2V1AUC3	CXQ85_000415	phosphoglycerate dehydrogenase (EC 1.1.1.95)	50852
A0A2V1AUE6	CXQ85_000416	Major facilitator superfamily (MFS) profile domain-containing protein	57826
A0A2V1ATM8	CXQ85_000418	Kinesin motor domain-containing protein	114994
A0A2V1AX52	CXQ85_000419	EamA domain-containing protein	52080
A0A2V1AUI1	CXQ85_000420	PX domain-containing protein	66864
A0A2V1AVU2	CXQ85_000421	Uncharacterized protein	43838
A0A2V1AUJ2	CXQ85_000422	tRNA/rRNA methyltransferase SpoU type domain-containing protein	159056
A0A2V1AUE7	CXQ85_000423	Ribosomal RNA-processing protein 42	32244
A0A2V1AV90	CXQ85_000424	RRM Nup35-type domain-containing protein	43203
A0A2V1ATD9	CXQ85_000425	Nuclear rim protein 1	47018
A0A2V1AUD3	CXQ85_000426	Spindle pole body-associated protein cut12 domain-containing protein	39182
A0A2V1AUF6	CXQ85_000427	protein-tyrosine-phosphatase (EC 3.1.3.48)	72726
A0A2V1ATN9	CXQ85_000428	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58)	48576
A0A2V1AX63	CXQ85_000431	UBX domain-containing protein	52108
A0A2V1AUJ1	CXQ85_000432	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein)	13899
A0A2V1AVV2	CXQ85_000433	Nodulin-like domain-containing protein	54546
A0A2V1AUK2	CXQ85_000434	Dynamin-type G domain-containing protein	98995
A0A2V1AUF8	CXQ85_000435	Ureidoglycolate hydrolase	23239
A0A2V1AVA0	CXQ85_000436	Increased recombination centers protein 6	30562
A0A2V1ATF0	CXQ85_000437	Exocyst complex component SEC15	98344
A0A2V1AUE3	CXQ85_000438	Inner membrane assembly complex subunit 17	13585
A0A2V1AUG7	CXQ85_000439	Chromatin modification-related protein EAF6	15987
A0A2V1ATP9	CXQ85_000440	Large ribosomal subunit protein mL40	15982
A0A2V1AX73	CXQ85_000441	Uncharacterized protein	23787
A0A2V1AUK0	CXQ85_000442	Serine/threonine-protein kinase YPK2/YKR2	72961
A0A2V1AVW2	CXQ85_000443	Protein kinase domain-containing protein	273136
A0A2V1AUL2	CXQ85_000444	protein kinase C (EC 2.7.11.13)	126588
A0A2V1AUG9	CXQ85_000445	GTP-binding protein	35324
A0A2V1AVB1	CXQ85_000446	CCAAT-binding factor domain-containing protein	118938
A0A2V1ATG1	CXQ85_000447	Protein kinase domain-containing protein	46515
A0A2V1AUF4	CXQ85_000448	Pyoverdine/dityrosine biosynthesis protein	53290
A0A2V1AUH9	CXQ85_000449	Secondary thiamine-phosphate synthase enzyme	15783
A0A2V1ATQ9	CXQ85_000450	PHD-type domain-containing protein	45834
A0A2V1AX83	CXQ85_000451	Uncharacterized protein	46870
A0A2V1AUK9	CXQ85_000452	Vacuolar protein sorting-associated protein 55	16178
A0A2V1AVX2	CXQ85_000453	ER membrane protein complex subunit 4	18498
A0A2V1AUM2	CXQ85_000454	THUMP domain-containing protein	33758
A0A2V1AUH8	CXQ85_000455	F-box domain-containing protein	61688
A0A2V1AVB9	CXQ85_000456	Sulfhydryl oxidase (EC 1.8.3.2)	25394
A0A2V1ATH2	CXQ85_000457	Guanine nucleotide-binding protein subunit gamma	13060
A0A2V1AUG4	CXQ85_000458	Golgi SNAP receptor complex member 1	25406
A0A2V1AUJ0	CXQ85_000459	Mitochondrial adapter protein MCP1 transmembrane domain-containing protein	33894
A0A2V1ATR9	CXQ85_000460	Iron-sulfur cluster assembly protein	19232
A0A2V1AX94	CXQ85_000461	GLC7-interacting protein 3	130710
A0A2V1AUL9	CXQ85_000462	60S ribosomal protein L5	34266
A0A2V1AVY6	CXQ85_000463	Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein)	23487
A0A2V1AUI9	CXQ85_000465	Ubiquitin-like domain-containing protein	32815
A0A2V1AVD1	CXQ85_000466	Mitochondrial 2-oxodicarboxylate carrier 1	31698
A0A2V1ATI3	CXQ85_000467	Armadillo-like helical domain-containing protein	97198
A0A2V1AUH4	CXQ85_000468	Dipeptidyl aminopeptidase A	103355
A0A2V1AUK1	CXQ85_000469	Nucleolar complex protein 2	84638
A0A2V1ATS8	CXQ85_000470	Zn(2)-C6 fungal-type domain-containing protein	60769
A0A2V1AXA5	CXQ85_000471	RING-type domain-containing protein	65021
A0A2V1AUN1	CXQ85_000472	Tricalbin	132563
A0A2V1AVZ4	CXQ85_000473	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	127933
A0A2V1AUP0	CXQ85_000475	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	98094
A0A2V1AUJ9	CXQ85_000476	RNA polymerase II transcription factor B subunit 2	56038
A0A2V1AVE1	CXQ85_000477	Response regulatory domain-containing protein	21451
A0A2V1ATJ4	CXQ85_000478	Obg family GTPase CgtA	60056
A0A2V1AUI4	CXQ85_000479	ATP-dependent RNA helicase DBP8	48217
A0A2V1AUL3	CXQ85_000480	DUF202 domain-containing protein	23977
A0A2V1ATT9	CXQ85_000481	Uncharacterized protein	23379
A0A2V1AXB8	CXQ85_000482	B-related factor 1	77844
A0A2V1AUP2	CXQ85_000483	Protein SDA1	84362
A0A2V1AW04	CXQ85_000484	HMG box domain-containing protein	39308
A0A2V1AUP9	CXQ85_000485	[acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39)	35523
A0A2V1AUL0	CXQ85_000486	Uncharacterized protein	100286
A0A2V1AVF1	CXQ85_000487	Peptide transporter PTR2	62807
A0A2V1ATK9	CXQ85_000488	Rhodanese domain-containing protein	20581
A0A2V1AUJ4	CXQ85_000489	rRNA biogenesis protein RRP36	31694
A0A2V1ATV0	CXQ85_000491	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	48965
A0A2V1AXC9	CXQ85_000492	Brl1/Brr6 domain-containing protein	29684
A0A2V1AUQ1	CXQ85_000493	Proteasome subunit alpha type	27660
A0A2V1AW14	CXQ85_000494	Spindle pole body component	96256
A0A2V1AUQ8	CXQ85_000495	Ubiquitin-like modifier-activating enzyme ATG7 (Autophagy-related protein 7)	70484
A0A2V1AUM1	CXQ85_000496	60S ribosomal export protein NMD3	57964
A0A2V1AVG1	CXQ85_000497	Histone acetyltransferase GCN5 (EC 2.3.1.48)	57099
A0A2V1ATM0	CXQ85_000498	6-phosphogluconolactonase-like protein	27821
A0A2V1AUK4	CXQ85_000499	2',3'-cyclic-nucleotide 3'-phosphodiesterase (EC 3.1.4.37)	26446
A0A2V1AUN5	CXQ85_000500	HORMA domain-containing protein	23090
A0A2V1ATW1	CXQ85_000501	Cyclin N-terminal domain-containing protein	55635
A0A2V1AXD8	CXQ85_000502	Mitochondrial outer membrane protein porin	29668
A0A2V1AUR1	CXQ85_000503	Macro-like domain-containing protein	29300
A0A2V1AW24	CXQ85_000504	Nudix hydrolase domain-containing protein	15284
A0A2V1AUN2	CXQ85_000506	RRM domain-containing protein	26035
A0A2V1AVH2	CXQ85_000507	Phospholipid/glycerol acyltransferase domain-containing protein	33182
A0A2V1ATN1	CXQ85_000508	Histone H2A	13837
A0A2V1AUL4	CXQ85_000509	Histone H2B	14713
A0A2V1AUP4	CXQ85_000510	GPI inositol-deacylase (EC 3.1.-.-)	115637
A0A2V1ATX2	CXQ85_000511	Uncharacterized protein	18595
A0A2V1AXE8	CXQ85_000512	Protein SUR7	25408
A0A2V1AUS2	CXQ85_000513	60S ribosomal protein L2-A	50471
A0A2V1AW35	CXQ85_000514	RRM domain-containing protein	46045
A0A2V1AUS6	CXQ85_000515	60S ribosomal protein L8	29255
A0A2V1AUP1	CXQ85_000516	Vacuolar amino acid transporter YPQ3	32821
A0A2V1AVI2	CXQ85_000517	Zn(2)-C6 fungal-type domain-containing protein	106723
A0A2V1ATP1	CXQ85_000518	Centromere protein H C-terminal domain-containing protein	33811
A0A2V1AUM5	CXQ85_000519	Uncharacterized protein	53884
A0A2V1AUQ6	CXQ85_000520	Carbohydrate kinase PfkB domain-containing protein	82108
A0A2V1ATY1	CXQ85_000521	Uncharacterized protein	40910
A0A2V1AXF9	CXQ85_000522	Altered inheritance of mitochondria protein 18, mitochondrial	29497
A0A2V1AUT3	CXQ85_000523	mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	39995
A0A2V1AW45	CXQ85_000524	Uncharacterized protein	12248
A0A2V1AUT7	CXQ85_000525	Probable transporter MCH1	54507
A0A2V1AUQ0	CXQ85_000526	fructose-bisphosphatase (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	37416
A0A2V1AVJ5	CXQ85_000527	Uncharacterized protein	14395
A0A2V1ATQ5	CXQ85_000528	Protein transporter SEC61 subunit alpha	52285
A0A2V1AUN4	CXQ85_000529	AAA+ ATPase domain-containing protein	72454
A0A2V1AUR6	CXQ85_000530	Uncharacterized protein	69697
A0A2V1ATZ0	CXQ85_000531	Uncharacterized protein	21810
A0A2V1AXG9	CXQ85_000532	Major facilitator superfamily (MFS) profile domain-containing protein	64348
A0A2V1AUU4	CXQ85_000533	J domain-containing protein	61605
A0A2V1AW55	CXQ85_000534	Thiol-specific monooxygenase	55988
A0A2V1AUU7	CXQ85_000535	Major facilitator superfamily (MFS) profile domain-containing protein	63605
A0A2V1AUQ9	CXQ85_000536	N-acetyltransferase domain-containing protein	34673
A0A2V1AVK7	CXQ85_000537	L-type lectin-like domain-containing protein	46026
A0A2V1ATR5	CXQ85_000538	Cytochrome B pre-mRNA-processing protein 6	13284
A0A2V1AUP3	CXQ85_000539	Phosphoglycerate mutase	27638
