Gene Names	Accession	Entry	Protein names	Mass
YBR002C	OG6_100493	P35196	Dehydrodolichyl diphosphate synthase complex subunit RER2 (DEDOL-PP synthase) (EC 2.5.1.87) (Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific))	32694
YBR003W	OG6_100316	P18900	Hexaprenyl pyrophosphate synthase, mitochondrial (HPS) (EC 2.5.1.-)	52560
YBR004C	OG6_103140	P38211	GPI mannosyltransferase 2 (EC 2.4.1.-) (GPI mannosyltransferase II) (GPI-MT-II) (Glycosylphosphatidylinositol-anchor biosynthesis protein 18)	50759
YBR005W	OG6_160274	P38212	Protein RCR1 (Resistance to Congo red protein 1)	23887
YBR006W	OG6_102015	P38067	Succinate-semialdehyde dehydrogenase [NADP(+)] (SSA dehydrogenase) (SSADH) (SSDH) (EC 1.2.1.16)	54189
YBR007C	OG6_111244	P38213	Protein DSF2 (Deletion suppressor of MPT5 mutation protein 2)	82336
YBR008C	OG6_127591	P38124	Fluconazole resistance protein 1	61629
YBR009C	OG6_100120	P02309	Histone H4	11368
YBR010W	OG6_100119	P61830	Histone H3	15356
YBR011C	OG6_100346	P00817	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	32300
YBR012W-A	OG6_100069	Q12217	Transposon Ty1-BR Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49067
YBR012W-B	OG6_100069	Q12193	Transposon Ty1-BR Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198869
YBR013C	OG6_500158	P38215	Putative uncharacterized protein YBR013C	14482
YBR014C	OG6_100315	P38068	Monothiol glutaredoxin-7	22565
YBR015C	OG6_116848	P38069	Alpha-1,2-mannosyltransferase MNN2 (EC 2.4.1.-) (Calcium resistance and vanadate sensitivity protein 4) (Mannan synthesis protein MNN2)	67774
YBR016W	OG6_500623	P38216	Lipid-anchored plasma membrane protein CPP1 (C-terminally palmitoylated protein CPP1) (Cysteine-rich protein CPP1)	14617
YBR017C	OG6_101362	P38217	Importin subunit beta-2 (Importin-104) (Karyopherin subunit beta-2) (Karyopherin-104) (Transportin) (TRN)	103681
YBR018C	OG6_101745	P08431	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	42385
YBR019C	OG6_100506	P04397	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]	78195
YBR020W	OG6_102769	P04385	Galactokinase (EC 2.7.1.6) (Galactose kinase)	57944
YBR021W	OG6_110303	P05316	Uracil permease	71736
YBR022W	OG6_166187	P38218	ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase)	19938
YBR023C	OG6_105483	P29465	Chitin synthase 3 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 3) (Class-IV chitin synthase 3)	131601
YBR024W	OG6_100983	P38072	Protein SCO2, mitochondrial	34889
YBR025C	OG6_100571	P38219	Obg-like ATPase 1	44174
YBR026C	OG6_100989	P38071	Enoyl-[acyl-carrier-protein] reductase, mitochondrial (EC 1.3.1.104) (2-enoyl thioester reductase) (Mitochondrial respiratory function protein 1)	42067
YBR028C	OG6_100157	P38070	Serine/threonine-protein kinase YPK3 (EC 2.7.11.1) (Ribosomal S6 kinase homolog YPK3) (S6K homolog YPK3)	59591
YBR029C	OG6_101561	P38221	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-diacylglycerol synthase) (CDP-DAG synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CDP-DG synthase) (CTP:phosphatidate cytidylyltransferase)	51823
YBR030W	OG6_103554	P38222	Ribosomal lysine N-methyltransferase 3 (EC 2.1.1.-)	62594
YBR031W	OG6_100849	P10664	Large ribosomal subunit protein uL4A (60S ribosomal protein L4-A) (L2) (RP2) (YL2)	39092
YBR033W	OG6_173339	P38073	Transcriptional regulatory protein EDS1 (Expression dependent on SLT2 protein 1)	103397
YBR034C	OG6_101444	P38074	Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Major type I protein arginine N-methyltransferase) (Type I PRMT) (hnRNP arginine N-methyltransferase)	39786
YBR035C	OG6_103552	P38075	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (PNPOx)	26908
YBR036C	OG6_500344	P35206	Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2	45442
YBR037C	OG6_100983	P23833	Protein SCO1, mitochondrial	33166
YBR038W	OG6_103535	P14180	Chitin synthase 2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 2)	109882
YBR039W	OG6_100847	P38077	ATP synthase subunit gamma, mitochondrial (F-ATPase gamma subunit)	34351
YBR040W	OG6_143735	P38224	Factor-induced gene 1 protein	33776
YBR041W	OG6_100576	P38225	Very long-chain fatty acid transport protein (EC 6.2.1.-) (Very-long-chain acyl-CoA synthetase) (VLCS)	77141
YBR042C	OG6_102498	P38226	2-acyl-1-lysophosphatidylinositol acyltransferase (EC 2.3.-.-) (Acyl-CoA:lyso-PI acyltransferase) (Chromosome stability protein 26) (Phosphatidylinositol stearoyl incorporating protein 1)	45515
YBR043C	OG6_104355	P38227	Quinidine resistance protein 3 (Acids quinidine resistance protein 2)	77287
YBR044C	OG6_500105	P38228	Mitochondrial chaperone TCM62	64252
YBR045C	OG6_499872	P38229	GLC7-interacting protein 1	73355
YBR046C	OG6_102213	P38230	Probable quinone oxidoreductase (EC 1.6.5.5) (NADPH:quinone reductase)	37019
YBR047W	OG6_500771	P38231	Protein FMP23, mitochondrial	20513
YBR048W	OG6_100208	P0CX48	Small ribosomal subunit protein uS17B (40S ribosomal protein S11-B) (RP41) (S18) (YS12)	17749
YBR049C	OG6_104743	P21538	DNA-binding protein REB1 (QBP)	91874
YBR050C	OG6_499841	P38232	Protein REG2	38747
YBR052C	OG6_500598	P38234	Protein RFS1 (RAD55 suppressor protein 1)	22921
YBR053C	OG6_101744	P38235	Uncharacterized protein YBR053C	40296
YBR054W	OG6_108032	P38079	Protein YRO2	38720
YBR055C	OG6_102682	P19735	Pre-mRNA-splicing factor 6	104229
YBR056W	OG6_124567	P38081	Uncharacterized glycosyl hydrolase YBR056W (EC 3.2.1.-)	57822
YBR056W-A	OG6_500800	I2HB52	Uncharacterized protein YBR056W-A	7328
YBR057C	OG6_105437	P38236	Protein MUM2 (Muddled meiosis protein 2)	41433
YBR058C	OG6_101380	P38237	Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (Glucose-induced degradation protein 6) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)	88630
YBR058C-A	OG6_500581	Q3E790	Serine palmitoyltransferase-regulating protein TSC3 (Temperature-sensitive CSG2-mutant suppressor protein 3)	9579
YBR059C	OG6_101386	P38080	Serine/threonine-protein kinase AKL1 (EC 2.7.11.1)	123989
YBR060C	OG6_102887	P32833	Origin recognition complex subunit 2 (Origin recognition complex 71 kDa subunit)	71238
YBR061C	OG6_102125	P38238	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7) (tRNA methylase 7)	34701
YBR062C	OG6_153256	P38239	Uncharacterized RING finger protein YBR062C	20596
YBR063C	OG6_114772	P38083	Uncharacterized protein YBR063C	46445
YBR065C	OG6_102614	P38241	Pre-mRNA-splicing factor SLT11 (Extracellular mutant protein 2) (Synthetic lethality with U2 protein 11)	40925
YBR066C	OG6_222545	P38082	Probable transcriptional regulator NRG2	25009
YBR067C	OG6_109825	P27654	Temperature shock-inducible protein 1 (EC 3.1.1.-)	20728
YBR068C	OG6_142238	P38084	Leu/Val/Ile amino-acid permease (Branched-chain amino-acid permease 2)	67769
YBR069C	OG6_142238	P38085	Valine/tyrosine/tryptophan amino-acid permease 1 (Tyrosine and tryptophan amino acid transporter 1)	68758
YBR070C	OG6_102531	P38242	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)	27035
YBR071W	OG6_500785	P38243	Uncharacterized protein YBR071W	23548
YBR072C-A	OG6_500253	Q3E794	Uncharacterized protein YBR072C-A	6143
YBR072W	OG6_100183	P15992	Heat shock protein 26 (26 kDa heat shock protein)	23880
YBR073W	OG6_105504	P38086	DNA repair and recombination protein RDH54 (EC 3.6.4.12) (RAD homolog 54) (Recombination factor TID1) (Two hybrid interaction with DMC1 protein 1)	107946
YBR074W	OG6_116543	P38244	Vacuolar membrane protease (EC 3.4.-.-) (FXNA-related family protease 1)	111035
YBR076W	OG6_500336	P38246	Protein ECM8 (Extracellular mutant protein 8)	41770
YBR077C	OG6_500185	P38247	Protein SLM4 (EGO complex subunit 3) (GSE complex subunit 1)	18354
YBR078W	OG6_117007	P38248	Cell wall protein ECM33 (Extracellular mutant protein 33)	43769
YBR079C	OG6_102668	P38249	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 110 kDa subunit homolog) (eIF3 p110) (Translation initiation factor eIF3, p110 subunit homolog)	110344
YBR080C	OG6_101440	P18759	Vesicular-fusion protein SEC18	84056
YBR081C	OG6_112471	P35177	Transcriptional activator SPT7	152617
YBR082C	OG6_100671	P15731	Ubiquitin-conjugating enzyme E2 4 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 4) (Ubiquitin carrier protein 4) (Ubiquitin-protein ligase 4)	16456
YBR083W	OG6_127159	P18412	Ty transcription activator TEC1	55157
YBR084C-A	OG6_100773	P0CX82	Large ribosomal subunit protein eL19A (60S ribosomal protein L19-A) (L23) (RP15L) (RP33) (YL14)	21704
YBR084W	OG6_100216	P09440	C-1-tetrahydrofolate synthase, mitochondrial (C1-THF synthase) [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	106217
YBR085C-A	OG6_500098	O43137	Uncharacterized protein YBR085C-A	9405
YBR085W	OG6_100505	P18238	ADP,ATP carrier protein 3 (ADP/ATP translocase 3) (Adenine nucleotide translocator 3) (ANT 3)	33313
YBR086C	OG6_100943	P38250	Increased sodium tolerance protein 2	105854
YBR087W	OG6_102480	P38251	Replication factor C subunit 5 (Replication factor C5) (Activator 1 40 kDa subunit)	39942
YBR088C	OG6_100882	P15873	Proliferating cell nuclear antigen (PCNA)	28916
YBR089C-A	OG6_100324	P11633	Non-histone chromosomal protein 6B	11476
YBR090C	OG6_500696	P38253	Uncharacterized protein YBR090C	14321
YBR091C	OG6_500836	P32830	Mitochondrial import inner membrane translocase subunit TIM12 (Mitochondrial regulator of splicing 5)	12284
YBR092C	OG6_101372	P24031	Constitutive acid phosphatase (EC 3.1.3.2)	52777
YBR093C	OG6_101372	P00635	Repressible acid phosphatase (EC 3.1.3.2) (P60)	52859
YBR094W	OG6_111397	P38254	Probable tubulin--tyrosine ligase PBY1 (EC 6.3.2.25) (P-body-associated protein 1)	86353
YBR095C	OG6_500066	P38255	Transcriptional regulatory protein RXT2	48629
YBR096W	OG6_116641	P38256	Probable thioesterase YBR096W (EC 2.3.1.-)	27092
YBR097W	OG6_102384	P22219	Serine/threonine-protein kinase VPS15 (EC 2.7.11.1) (Golgi-retention defective mutant protein 8) (Vacuolar protein sorting-associated protein 15)	166372
YBR098W	OG6_105221	P38257	Crossover junction endonuclease MMS4 (EC 3.1.22.-)	78764
YBR101C	OG6_103411	P38260	Hsp70 nucleotide exchange factor FES1 (Factor exchange for SSA1 protein 1)	32604
YBR102C	OG6_104892	P38261	Exocyst complex component EXO84 (Exocyst complex protein of 84 kDa) (U1 SNP1-associating protein 3)	85538
YBR103W	OG6_102387	P38262	SIR4-interacting protein SIF2	59161
YBR104W	OG6_101471	P38087	Carrier protein YMC2, mitochondrial	36555
YBR105C	OG6_104071	P38263	GID complex substrate-recognition subunit 4 (Glucose-induced degradation protein 4) (Vacuolar import and degradation protein 24)	41245
YBR106W	OG6_106805	P38264	SRP-independent targeting protein 3 (Inorganic phosphate transport protein PHO88) (Phosphate metabolism protein PHO88)	21137
YBR107C	OG6_500694	P38265	Inner kinetochore subunit IML3 (CENP-L homolog) (Constitutive centromere-associated network protein IML3) (Increased minichromosome loss protein 3) (Minichromosome maintenance protein 19)	28066
YBR108W	OG6_500593	P38266	Altered inheritance of mitochondria protein 3	103863
YBR109C	OG6_100851	P06787	Calmodulin (CaM)	16135
YBR110W	OG6_102371	P16661	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)	51929
YBR111C	OG6_101523	Q01976	ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase)	26087
YBR111W-A	OG6_103619	Q6WNK7	Transcription and mRNA export factor SUS1	11085
YBR112C	OG6_101645	P14922	General transcriptional corepressor CYC8 (Glucose repression mediator protein CYC8)	107202
YBR114W	OG6_105241	P31244	DNA repair protein RAD16 (EC 3.6.4.-) (ATP-dependent helicase RAD16)	91430
YBR115C	OG6_100454	P07702	L-2-aminoadipate reductase (EC 1.2.1.31) (EC 1.2.1.95) (Alpha-aminoadipate reductase) (Alpha-AR) (L-aminoadipate-semialdehyde dehydrogenase)	155346
YBR117C	OG6_100329	P33315	Transketolase 2 (TK 2) (EC 2.2.1.1)	75029
YBR118W	OG6_100227	P02994	Elongation factor 1-alpha (EF-1-alpha) (Eukaryotic elongation factor 1A) (eEF1A) (Translation elongation factor 1A)	50033
YBR119W	OG6_100753	P32605	U1 small nuclear ribonucleoprotein A (U1 snRNP A) (U1-A) (U1A) (Mutant U1 die protein 1)	34378
YBR120C	OG6_107653	P07253	Cytochrome B pre-mRNA-processing protein 6	18679
YBR121C	OG6_100673	P38088	Glycine--tRNA ligase 1, mitochondrial (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase 1) (GlyRS 1) (GlyRS1)	78184
YBR122C	OG6_119806	P36531	Large ribosomal subunit protein bL31m (54S ribosomal protein L36, mitochondrial) (YmL36)	20091
YBR123C	OG6_103019	P32367	Transcription factor tau 95 kDa subunit (TFIIIC 95 kDa subunit) (Transcription factor C subunit 1)	73554
YBR125C	OG6_499951	P38089	Protein phosphatase 2C homolog 4 (PP2C-4) (EC 3.1.3.16)	44176
YBR126C	OG6_100616	Q00764	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit (EC 2.4.1.15) (General glucose sensor subunit 1) (Glycogen metabolism control protein GLC6) (Trehalose synthase complex catalytic subunit TPS1) (Trehalose-6-phosphate synthase) (UDP-glucose-glucosephosphate glucosyltransferase)	56148
YBR126W-A	OG6_500584	Q8TGU7	Uncharacterized protein YBR126W-A	7759
YBR127C	OG6_100544	P16140	V-type proton ATPase subunit B (V-ATPase subunit B) (V-ATPase 57 kDa subunit) (Vacuolar proton pump subunit B)	57749
YBR128C	OG6_499992	P38270	Autophagy-related protein 14 (Cytoplasm to vacuole targeting protein 12)	40454
YBR129C	OG6_500710	P38271	Pleckstrin homology domain protein OPY1 (Overproduction-induced pheromone-resistant yeast protein 1)	37740
YBR130C	OG6_500127	P38272	SWI5-dependent HO expression protein 3	47417
YBR131W	OG6_500065	P38273	Vacuolar fusion protein CCZ1 (Ccz1p) (Autophagy-related protein 11) (Calcium-caffeine-zinc sensitivity protein 1) (Cytoplasm to vacuole targeting protein 16)	80732
YBR132C	OG6_129674	P38090	General amino acid permease AGP2	67262
YBR133C	OG6_101720	P38274	Protein arginine N-methyltransferase HSL7 (EC 2.1.1.320) (Histone synthetic lethal protein 7) (Type II protein arginine N-methyltransferase) (Type II PRMT)	95153
YBR135W	OG6_100899	P20486	Cyclin-dependent kinases regulatory subunit (Cell division control protein CKS1)	17795
YBR136W	OG6_102609	P38111	Serine/threonine-protein kinase MEC1 (EC 2.7.11.1) (ATR homolog) (DNA-damage checkpoint kinase MEC1) (Mitosis entry checkpoint protein 1)	273342
YBR137W	OG6_121320	P38276	UPF0303 protein YBR137W	20454
YBR138C	OG6_500621	P38277	Uncharacterized protein YBR138C	60469
YBR139W	OG6_100109	P38109	Vacuolar serine-type carboxypeptidase ATG42 (EC 3.4.16.5) (Carboxypeptidase C) (CPC)	57639
YBR140C	OG6_103500	P18963	Inhibitory regulator protein IRA1	350980
YBR141C	OG6_109956	P38278	25S rRNA (adenine(2142)-N(1))-methyltransferase (EC 2.1.1.286) (Base MethylTransferase of 25S RNA)	38550
YBR142W	OG6_102605	P38112	ATP-dependent RNA helicase MAK5 (EC 3.6.4.13) (Maintenance of killer protein 5)	87048
YBR143C	OG6_100994	P12385	Eukaryotic peptide chain release factor subunit 1 (Eukaryotic release factor 1) (eRF1) (Omnipotent suppressor protein 1)	49006
YBR145W	OG6_100245	P38113	Alcohol dehydrogenase 5 (EC 1.1.1.1) (Alcohol dehydrogenase V)	37648
YBR146W	OG6_101155	P38120	Small ribosomal subunit protein uS9m (37S ribosomal protein S9, mitochondrial)	31925
YBR147W	OG6_102512	P38279	Vacuolar histidine transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2)	33497
YBR148W	OG6_500930	P38280	Spore-specific protein YSW1	70175
YBR149W	OG6_100072	P38115	D-arabinose dehydrogenase [NAD(P)+] heavy chain (EC 1.1.1.117) (AKR3C)	38884
YBR150C	OG6_222546	P38114	Uncharacterized transcriptional regulatory protein TBS1 (Thiabendazole sensitive protein 1)	126904
YBR151W	OG6_105567	P38281	Actin patches distal protein 1	35759
YBR152W	OG6_111911	P38282	Pre-mRNA-splicing factor SPP381 (Suppressor of PRP38-1 mutation)	33772
YBR153W	OG6_101319	P33312	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (DAROPP reductase) (DARP reductase) (EC 1.1.1.302) (2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one reductase) (2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate synthase) (DARIPP synthase)	27116
YBR154C	OG6_101049	P20434	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (ABC27) (DNA-directed RNA polymerases I, II, and III 27 kDa polypeptide)	25079
YBR155W	OG6_102484	P33313	Hsp70/Hsp90 co-chaperone CNS1 (Cyclophilin seven suppressor 1) (STI1 stress-inducible protein homolog)	44112
YBR156C	OG6_109783	P38283	Inner centromere protein SLI15 (INCENP-related protein SLI15)	79186
YBR157C	OG6_500849	P38284	Increased copper sensitivity protein 2	28772
YBR158W	OG6_110409	P38285	Antagonist of mitotic exit network protein 1 (Chromosome stability protein 13) (Increased copper-sensitivity protein 4)	62686
YBR159W	OG6_100431	P38286	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	38708
YBR160W	OG6_100334	P00546	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (Cell division control protein 28) (Cell division protein kinase 1)	34061
YBR161W	OG6_108518	P38287	Mannosyl phosphorylinositol ceramide synthase CSH1 (EC 2.4.1.370) (CSG1/SUR1 homolog 1)	44382
YBR162C	OG6_114872	P38288	Probable circularly permuted 1,3-beta-glucanase TOS1 (EC 3.2.1.39) (Target of SBF protein 1)	47994
YBR162W-A	OG6_133599	P38374	Protein YSY6	7365
YBR163W	OG6_106506	P38289	Exonuclease V, mitochondrial (Exo V) (EC 3.1.-.-) (Defects in morphology protein 1)	67570
YBR164C	OG6_103249	P38116	ADP-ribosylation factor-like protein 1 (Arf-like GTPase 1)	20434
YBR165W	OG6_500368	P38290	Ubiquitin-conjugating enzyme suppressor 1	32197
YBR166C	OG6_106957	P20049	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	50923
YBR167C	OG6_152915	P38291	Ribonucleases P/MRP protein subunit POP7 (EC 3.1.26.5) (RNA-processing protein POP7) (RNases P/MRP 15.8 kDa subunit)	15814
YBR168W	OG6_181303	P38292	Peroxisomal membrane protein PEX32 (Peroxin-32)	48579
YBR169C	OG6_100680	P32590	Heat shock protein homolog SSE2	77621
YBR170C	OG6_101880	P33755	Nuclear protein localization protein 4 (HMG-CoA reductase degradation protein 4)	65782
YBR171W	OG6_114113	P33754	Translocation protein SEC66 (Protein HSS1) (Sec62/63 complex 31.5 kDa subunit)	24231
YBR172C	OG6_500543	P32909	Protein SMY2 (Suppressor of MYO2-66 protein)	81397
YBR173C	OG6_102572	P38293	Proteasome maturation factor UMP1	16760
YBR175W	OG6_101464	P38123	COMPASS component SWD3 (Complex proteins associated with SET1 protein SWD3) (Set1C component SWD3)	34754
YBR176W	OG6_102860	P38122	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Extracellular matrix protein 31) (Ketopantoate hydroxymethyltransferase)	34465
YBR177C	OG6_100540	P38295	Medium-chain fatty acid ethyl ester synthase/esterase 2 (Alcohol O-acetyltransferase) (EC 2.3.1.84, EC 3.1.1.-) (Ethanol hexanoyl transferase 1)	51255
YBR179C	OG6_112063	P38297	Mitofusin FZO1 (EC 3.6.5.-) (Transmembrane GTPase FZO1)	97808
YBR180W	OG6_104355	P38125	Dityrosine transporter 1	63407
YBR181C	OG6_100737	P0CX38	Small ribosomal subunit protein eS6B (40S ribosomal protein S6-B) (RP9) (S10) (YS4)	26996
YBR182C	OG6_103662	P38128	Transcription factor SMP1	49414
YBR182C-A	OG6_500350	Q8TGU6	Uncharacterized protein YBR182C-A	7379
